CountryName,CountryId,Year,Total,Live animals,Meat & meat preparations,Dairy products & eggs,Fish & shellfish,Cereals,Vegetables & fruit,Sugar,"Coffee, tea, cocoa etc",Animal feeding stuffs,Miscellaneous foods,Beverages,Tobacco,"Hides, skins & furskins",Oil-seeds & oleaginous fruits,Crude rubber,Wood & cork,Pulp & waste paper,Textile fibres,Crude minerals & fertilisers,Metal ores & scrap,Other crude animal & vegetable materials,"Coal, coke & briquettes",Crude oil,Refined oil,Gas,Electricity,Animal oils & fats,Vegetable oils & fats,Processed oils & fats,Organic chemicals,Inorganic chemicals,"Dyeing, tanning & colouring materials",Medicinal & pharmaceutical products,Toilet & cleansing preparations,Processed fertilisers,Plastics in primary forms,Plastics in non-primary forms,Other chemicals,Leather manufactures,Rubber manufactures,Wood & cork manufactures,Paper & paperboard,Textile fabrics,Mineral manufactures,Iron & steel,Non-ferrous metals,Miscellaneous metal manufactures,Electric motors (intermediate),Electric motors (capital),Mechanical power generators (consumer),Mechanical power generators (intermediate),Mechanical power generators (capital),Specialised machinery (consumer),Specialised machinery (intermediate),Specialised machinery (capital),Metal working machinery (intermediate),Metal working machinery (capital),General industrial machinery (consumer),General industrial machinery (intermediate),General industrial machinery (capital),Office machinery (consumer),Office machinery (intermediate),Office machinery (capital),Telecoms & sound equipment (consumer),Telecoms & sound equipment (intermediate),Telecoms & sound equipment (capital),Miscellaneous electrical goods (consumer),Miscellaneous electrical goods (intermediate),Miscellaneous electrical goods (capital),Road vehicles other than cars (consumer),Road vehicles other than cars (intermediate),Road vehicles other than cars (capital),Cars,Railway equipment (intermediate),Railway equipment (capital),Aircraft,Ships,"Plumbing, heating & lighting fixtures (consumer)","Plumbing, heating & lighting fixtures (intermediate)","Plumbing, heating & lighting fixtures (capital)",Furniture (consumer),Furniture (intermediate),Furniture (capital),"Travel goods, handbags etc",Clothing,Footwear,Scientific instruments (consumer),Scientific instruments (intermediate),Scientific instruments (capital),Photographic & optical goods & clocks (consumer),Photographic & optical goods & clocks (intermediate),Photographic & optical goods & clocks (capital),Works of art,Jewellery,Other manufactures (intermediate),Other manufactures (capital),Other manufactures (consumer),Unspecified goods
Malaysia,MY,2016,1327,1,0,1,1,8,3,2,3,95,15,20,0,0,0,0,0,10,1,3,8,0,0,0,3,0,0,0,0,0,13,5,11,42,21,0,24,17,23,1,8,1,9,11,25,20,9,28,1,10,0,131,9,0,11,31,2,2,0,49,42,0,2,10,0,4,15,1,126,57,1,46,11,107,3,0,34,1,0,2,0,2,8,1,2,17,2,0,21,60,5,2,0,5,5,16,3,22,8
Mozambique,MZ,2016,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Namibia,NA,2016,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,11,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
New Caledonia,NC,2016,12,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niger,NE,2016,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Norfolk Island,NF,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,NG,2016,1068,0,0,3,21,14,25,2,1,1,11,15,0,0,0,0,0,0,26,0,0,4,0,0,236,15,0,0,0,0,7,1,11,32,41,0,3,4,9,0,3,1,3,24,4,23,2,35,5,45,0,21,17,0,17,28,1,1,0,86,38,0,1,14,1,3,15,1,23,7,1,9,5,24,0,0,24,9,0,5,0,9,0,3,1,6,1,0,6,21,5,1,0,2,6,3,0,20,6
Nicaragua,NI,2016,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,NL,2016,19068,20,150,130,76,151,101,26,103,76,144,193,8,6,10,9,4,37,9,17,39,42,1,3573,1856,598,6,54,35,21,714,63,141,2273,272,46,179,160,215,6,100,19,95,246,73,226,132,304,5,25,0,334,23,2,48,150,7,8,2,232,379,0,172,277,23,29,310,43,352,152,27,199,73,1379,2,1,54,31,2,57,8,25,7,24,30,254,232,0,29,287,32,279,1,15,10,184,20,452,22
Norway,NO,2016,3243,1,0,1,5,9,7,21,19,39,21,27,0,0,0,1,1,2,1,11,10,1,6,36,90,37,0,0,28,25,31,8,24,55,48,0,24,23,63,1,20,5,8,19,20,138,31,116,3,10,0,52,14,1,91,135,3,6,0,193,80,0,5,34,3,7,56,4,98,34,2,14,50,279,2,0,141,463,0,8,0,8,1,3,6,21,4,0,60,176,18,3,0,10,1,24,2,72,17
Nepal,NP,2016,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Nauru,NR,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niue Island,NU,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Zealand,NZ,2016,732,1,0,1,0,4,1,3,11,3,7,14,0,1,0,0,0,0,1,1,1,1,0,0,3,0,0,0,0,0,3,1,5,48,11,1,3,12,11,1,3,1,8,8,11,3,2,16,0,3,0,24,1,1,8,42,1,1,1,13,17,0,1,3,0,1,8,2,13,6,24,12,30,188,0,0,26,2,0,3,0,3,2,0,1,25,1,0,2,17,1,1,0,2,1,6,0,29,9
Oman,OM,2016,474,0,0,1,0,5,0,0,2,0,5,6,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,1,1,2,11,5,0,3,2,5,0,4,1,1,3,4,4,18,26,0,14,0,41,1,0,7,24,0,1,1,24,40,0,1,8,0,4,9,1,26,11,0,2,2,30,0,0,27,1,0,7,0,1,1,1,0,1,0,0,9,30,2,0,0,1,11,6,0,8,3
Panama,PA,2016,133,0,0,0,0,0,0,0,1,0,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,30,2,0,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,1,0,0,1,3,0,0,0,1,3,0,0,0,0,0,0,0,1,3,0,1,2,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1
Peru,PE,2016,161,0,0,0,0,0,0,0,1,0,3,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,18,5,1,4,1,4,0,1,0,1,1,1,2,0,2,0,2,0,3,10,0,3,5,0,0,0,6,3,0,0,1,0,0,2,0,3,2,0,3,0,18,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,0,0,1,0,7,1
French Polynesia,PF,2016,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Papua New Guinea,PG,2016,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0
Philippines,PH,2016,417,0,9,3,2,4,0,2,2,4,2,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8,0,3,33,20,1,5,4,14,1,2,0,5,8,2,1,5,10,1,22,0,12,3,0,3,10,0,1,0,23,10,0,1,5,0,1,7,0,62,10,0,1,1,13,0,0,29,0,0,1,0,0,2,1,0,5,0,0,2,13,0,0,0,1,0,8,2,6,3
Pakistan,PK,2016,639,2,0,2,0,5,4,1,1,2,3,0,0,1,0,0,1,1,46,1,170,0,0,0,1,0,0,0,0,0,10,1,9,18,23,0,8,2,29,0,2,0,5,3,1,5,11,6,1,16,0,101,5,0,5,11,1,6,0,16,10,0,1,13,0,2,3,1,7,5,0,6,2,7,1,0,13,0,0,1,0,1,0,0,0,3,0,0,2,12,1,0,0,0,3,1,1,4,4
Poland,PL,2016,4221,6,19,17,29,17,23,8,49,30,37,74,41,1,1,6,0,0,37,8,22,8,0,0,147,17,0,3,9,2,168,16,87,218,148,6,97,100,96,12,30,2,62,128,47,56,34,116,1,13,0,83,4,1,30,148,10,11,1,71,119,0,14,166,12,11,96,16,127,44,2,196,16,312,4,0,19,3,1,10,2,7,5,7,14,120,51,0,13,81,17,7,1,0,6,80,6,222,5
Pitcairn,PN,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Occupied Palestinian Territory,PS,2016,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portugal,PT,2016,1435,0,16,6,10,73,7,7,11,5,18,44,2,0,1,0,0,0,2,9,66,3,0,29,6,30,0,0,0,0,16,7,12,145,37,0,16,17,25,4,7,1,11,43,14,32,8,25,0,5,0,23,3,1,15,29,2,6,0,22,35,0,3,17,1,4,33,6,33,11,0,27,3,217,0,0,14,2,0,3,1,2,2,1,3,33,8,0,3,24,4,2,0,0,2,15,4,45,2
Palau,PW,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,PY,2016,30,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qatar,QA,2016,1952,4,0,3,1,9,2,1,6,1,4,8,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,8,15,9,0,2,9,24,0,4,1,1,6,11,14,12,29,0,17,0,747,3,0,6,21,0,1,0,39,31,0,0,5,0,3,12,1,45,12,0,4,2,119,6,0,84,0,0,19,0,6,16,3,3,14,3,0,8,50,21,0,0,9,417,6,2,13,11
Romania,RO,2016,1038,0,4,2,8,1,1,1,2,2,7,19,1,0,0,0,0,0,6,1,0,1,0,0,4,0,0,0,0,0,6,2,13,57,30,0,21,17,26,1,10,0,9,163,10,20,20,24,7,4,0,29,1,0,8,27,3,2,0,28,19,0,4,20,2,4,16,7,61,14,0,89,4,54,0,3,4,1,0,1,0,2,0,2,2,25,9,0,8,31,1,2,0,0,1,14,3,36,1
Serbia,RS,2016,129,0,0,0,0,0,0,0,1,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,11,4,0,5,2,3,0,1,0,1,3,1,0,1,4,0,1,0,5,0,0,2,10,1,0,0,4,5,0,2,5,0,1,2,0,6,5,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,5,1,1,0,0,0,1,1,8,1
Russia,RU,2016,2675,3,0,2,0,4,5,5,19,24,17,10,24,0,1,2,0,0,1,2,0,2,0,0,38,0,0,0,0,0,38,37,49,267,56,0,22,23,49,1,19,1,33,13,19,21,10,30,0,17,0,124,12,0,28,50,7,3,0,55,80,0,2,34,2,8,31,1,69,19,1,75,13,520,0,0,288,2,0,3,0,3,9,9,3,58,5,0,15,55,11,2,0,129,4,11,3,38,27
Rwanda,RW,2016,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,SA,2016,4520,12,0,18,2,58,7,2,15,6,44,2,0,0,0,0,0,0,0,5,0,1,0,0,20,0,0,0,0,0,18,11,31,216,91,1,19,7,49,0,32,1,17,12,9,34,21,115,3,34,0,484,8,0,31,82,6,7,1,162,94,0,22,52,1,17,118,7,164,69,2,8,18,222,4,0,1314,8,1,8,1,7,6,5,3,59,4,3,46,184,11,2,2,3,127,24,10,77,120
Solomon Islands,SB,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seychelles,SC,2016,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Sudan,SD,2016,75,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,9,1,0,0,0,3,0,0,0,0,0,3,1,0,1,0,10,0,4,0,0,1,2,0,0,0,2,2,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0
Sweden,SE,2016,4551,4,12,12,6,39,16,7,25,22,39,70,0,0,14,1,5,0,5,19,8,2,0,217,129,15,0,1,2,1,100,51,45,239,115,4,51,60,112,7,24,4,37,47,78,212,82,83,5,8,0,131,12,34,41,102,11,8,1,85,190,0,11,70,6,19,110,19,137,49,12,227,53,555,8,2,28,6,1,26,4,6,14,9,15,113,26,0,12,88,21,30,0,5,4,46,6,162,5
Singapore,SG,2016,4555,1,3,5,4,9,3,4,11,2,6,262,7,0,0,24,0,0,0,1,0,1,0,0,17,4,0,0,0,0,58,4,13,121,33,1,12,46,84,0,12,1,12,11,43,40,34,73,3,38,0,1912,27,0,26,38,2,3,0,211,138,0,9,42,1,11,63,4,216,54,2,23,16,153,3,0,84,16,0,5,0,3,3,3,6,29,2,0,32,159,17,6,0,28,47,32,4,82,31
St. Helena,SH,2016,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
Slovenia,SI,2016,242,0,0,0,0,0,1,1,0,1,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,17,6,0,4,8,7,3,8,0,2,4,3,8,25,3,0,2,0,1,0,0,2,10,0,2,0,3,7,0,1,4,0,1,5,0,13,4,0,6,0,8,0,0,0,0,0,0,0,0,0,0,1,11,2,0,1,11,0,1,0,0,0,2,2,19,0
Slovakia,SK,2016,526,1,2,1,0,0,1,1,4,0,5,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,26,2,5,27,11,0,11,8,8,0,9,0,13,9,4,16,3,22,0,2,0,22,0,0,2,13,1,1,0,13,9,0,3,7,3,2,31,2,38,6,0,44,2,25,1,0,1,0,0,1,0,1,3,1,2,30,9,0,3,8,1,2,0,0,0,10,6,22,1
Sierra Leone,SL,2016,30,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,2,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
San Marino,SM,2016,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
Senegal,SN,2016,121,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,75,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,2,0,1,0,2,1,0,2,2,0,0,0,2,2,0,0,1,0,0,3,0,1,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,1
Somalia,SO,2016,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Suriname,SR,2016,12,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Sudan,SS,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sao Tome & Principe,ST,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,SV,2016,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Sint Maarten,SX,2016,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Syria,SY,2016,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swaziland,SZ,2016,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turks & Caicos Islands,TC,2016,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chad,TD,2016,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
French Southern Territories,TF,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Togo,TG,2016,183,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,0,0,0,0,0,154,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Thailand,TH,2016,1133,5,1,2,3,12,3,2,4,29,14,39,0,7,0,0,0,3,3,7,9,4,1,0,1,0,0,0,0,0,6,5,15,61,40,1,12,8,25,3,6,1,6,12,42,19,10,33,1,6,0,139,2,0,8,24,3,2,0,48,24,0,2,6,0,2,12,1,28,111,1,18,0,78,0,0,10,0,0,2,0,1,1,1,1,10,1,0,6,31,7,33,0,2,16,5,11,14,8
Tajikistan,TJ,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tokelau Islands,TK,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Timor,TL,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turkmenistan,TM,2016,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,0,0,0,1,0,0,1,1,0,0,0,3,4,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,3,0,0
