AREANM,AREACD,time1,time2,time3,time4,time5,time6,time7,time8,time9,time10,time11,time12,time13,time14,time15,time16
Knowsley,E08000011,14.69227529,14.93390971,14.9365374,15.16418118,15.50971807,15.81916463,16.0875458,16.38141313,16.70879253,17.1499781,17.11658225,17.14814176,16.88905229,16.81420135,16.78429176,17.09694008
Liverpool,E08000012,14.28251493,14.53572262,14.92227694,15.32392761,15.46999272,15.52055326,15.71492494,15.85632399,16.26257965,16.51303487,16.83299668,16.91040468,16.83913667,16.97736974,16.90851961,16.94227517
St. Helens,E08000013,14.8704267,15.18385077,15.46923308,15.85313392,15.95456399,16.24058841,16.37055775,16.88372144,17.43984937,17.75261069,17.69081229,17.67264754,17.51537673,17.59665433,17.67439741,17.9408012
Sefton,E08000014,15.75453463,16.16656629,16.54167666,16.87461246,17.06028749,17.18662373,17.39025924,17.36988719,17.58543901,17.71384531,18.05616608,18.26452142,18.32171966,18.29663516,18.42807327,18.63590709
Wirral,E08000015,15.94023057,16.18111144,16.41347539,16.51216506,16.6116039,16.67125115,16.88944681,17.37020782,17.72705365,17.89582267,17.81813441,17.88059278,17.94202918,18.04815497,18.10635725,18.04954001
Barnsley,E08000016,14.92068933,15.10492694,15.46092393,15.78913313,16.0516954,16.12995255,16.39924958,16.68379486,17.10945523,17.44827609,17.68549938,17.86368936,17.79875036,18.00980191,17.9071997,17.99682159
Doncaster,E08000017,15.58055054,15.56693206,15.89266634,16.11669629,16.47833036,16.65775306,16.87453459,17.1474755,17.24447121,17.3372996,17.3584061,17.58349071,17.80726841,17.81237565,17.69027526,17.67141167
Rotherham,E08000018,15.47121705,15.61950986,16.0697628,16.26922016,16.51483266,16.4562339,16.50311361,16.70175597,17.08794052,17.41917419,17.72853627,17.93474835,18.10200472,17.99709647,17.92641771,17.85568712
Sheffield,E08000019,15.98588783,16.34720439,16.46011939,16.82551821,17.11909219,17.32630843,17.40337859,17.46055422,17.77627121,17.93247658,18.081486,18.24796845,18.34374727,18.46230155,18.4185488,18.46865438
Newcastle upon Tyne,E08000021,15.33062128,15.47337868,15.70313142,15.88281591,15.94316624,15.96448653,16.22258727,16.5989553,16.98979551,17.18085403,17.69998868,17.70016672,17.71552294,17.45997466,17.84330576,18.0197299
North Tyneside,E08000022,15.43657879,15.40216941,15.86921488,16.07164356,16.44283518,16.38964284,16.734158,16.89402764,17.29515795,17.48042208,17.56748816,17.41156939,17.23368487,17.31083654,17.59518375,17.92878621
South Tyneside,E08000023,15.04033284,15.11144359,15.15668912,15.55913571,15.81828302,16.10959677,16.38448836,16.4985253,16.68255244,16.73823364,17.01979751,17.37863309,17.52506968,17.54747255,17.37856647,17.16936122
Sunderland,E08000024,14.59723218,14.9312154,15.27434218,15.55002256,15.768631,15.86264294,16.27334685,16.54359262,16.98559535,17.16754358,17.30027259,17.296045,17.15688638,17.22380112,17.25774734,17.45274915
Birmingham,E08000025,15.43492133,15.64786014,15.91959966,16.18505741,16.41470113,16.6176511,16.96414513,17.23174809,17.61474062,17.71572966,17.76455551,17.66654391,17.63414276,17.80117791,17.94654668,18.13727566
Coventry,E08000026,15.85052118,15.84735428,16.04712643,16.4004857,16.70469204,16.98113348,17.25878026,17.62604248,17.90523014,18.10588819,18.01004748,18.23812455,18.25302976,18.32844232,18.00724291,18.03620839
Dudley,E08000027,15.81914764,16.0730912,16.25400797,16.60689041,16.8136073,17.07051561,17.37707794,17.75881746,18.12586699,18.23102136,18.43078293,18.4369092,18.4014615,18.3511963,18.53630087,18.50166903
Sandwell,E08000028,14.80952681,15.20779453,15.46601378,15.70283446,15.69584668,16.00728681,16.23099733,16.57302221,16.68869752,16.96299285,16.90107732,17.10400632,17.23313576,17.48130684,17.30695685,17.15288579
Solihull,E08000029,16.97600183,17.26965872,17.71003171,17.748387,17.79856198,17.87687761,18.56941399,19.11902521,19.36720745,19.1586069,19.03329002,19.2898362,19.45296693,19.41422467,19.29089779,19.41853067
Walsall,E08000030,15.99301744,16.08786955,16.33952832,16.49729961,16.62966553,16.62292056,16.87381964,17.19070125,17.68324267,17.97947898,17.98267771,17.98489311,17.78484951,17.75809007,17.62912602,17.82529115
Wolverhampton,E08000031,15.86853071,15.97755254,16.11732216,16.31541704,16.55141739,16.83869663,17.20496719,17.30797706,17.4963631,17.62367422,17.77663195,17.74817411,17.59901196,17.6632957,17.5678742,17.39826877
Bradford,E08000032,15.60071561,15.70357791,16.04605364,16.21371792,16.48937516,16.61409135,16.91479057,17.18886082,17.45449619,17.52353192,17.55791225,17.55604757,17.52970674,17.56165165,17.59510008,17.6513314
Calderdale,E08000033,15.81540943,15.67340711,15.99872456,16.17729981,16.75896017,16.9670168,17.29302093,17.17299246,17.23386209,17.32803857,17.54713631,17.81060593,17.90249115,17.97314921,17.7883953,17.88767299
Kirklees,E08000034,15.57362053,15.74936503,16.14633854,16.51991225,16.86473299,16.95860487,16.9627489,17.25968833,17.59355592,17.89524061,17.90270006,18.02840243,18.01881895,18.03065498,18.1043641,18.22947707
Leeds,E08000035,16.12960799,16.38568685,16.61970491,16.80515818,16.90353885,17.0169846,17.23147386,17.38416677,17.5835012,17.54504308,17.61290923,17.76110717,17.84125716,17.90952969,17.91269631,17.98745121
Wakefield,E08000036,15.34200155,15.55601836,15.90015265,16.05621949,16.37935822,16.51053928,16.77700603,16.997704,17.33330701,17.51994866,17.58604939,17.64659464,17.64419443,17.73935874,17.87952074,18.08042202
Gateshead,E08000037,15.02747288,15.45645369,15.87297015,16.35983962,16.73086358,16.74824691,16.77217106,16.92641766,17.13443972,17.50630871,17.53953973,17.74082752,17.72551639,17.59272545,17.68986004,17.70673684
Barking and Dagenham,E09000002,14.67513767,15.02991619,15.03003383,15.70570162,15.97894182,16.36453893,16.53122703,16.88567707,17.04914286,17.3515576,17.3118284,17.37648398,17.23276553,17.36492976,17.44616267,17.48248581
Barnet,E09000003,17.34656009,17.58187062,17.86921074,18.30890301,18.60766786,18.83469075,18.89705636,18.95133533,19.30361343,19.70457863,19.95299257,20.13803844,20.13746594,20.26409339,20.36943671,20.47022477
Bexley,E09000004,16.65227031,17.02213168,17.36611248,17.62585668,17.91034426,18.05575004,18.08788951,18.37071111,18.59130748,18.79800516,18.79245123,18.8181108,18.63171963,18.57272543,18.52924828,18.68701459
Brent,E09000005,16.84759943,17.08655958,17.47578063,18.20181184,18.3593135,18.63462791,18.47476487,18.74441295,19.07444013,18.94483266,19.03730296,18.95097176,19.03647653,19.24250587,19.52346898,20.11090874
Bromley,E09000006,17.07655794,17.39238794,17.75239879,18.08668934,18.29314725,18.45186762,18.5174477,18.81677432,19.03839023,19.32202387,19.43126762,19.53030267,19.53380719,19.52453448,19.61558065,19.58986266
Camden,E09000007,16.25096541,16.48690838,16.55766644,16.93364915,17.33875834,17.73518684,17.85454075,18.37345451,19.17838365,19.7011794,19.83712553,20.1003329,20.26841942,20.66999864,21.01505365,21.37922977
Croydon,E09000008,16.82489393,16.89014212,17.28999041,17.6575008,17.93135094,18.02097233,18.25716023,18.34298926,18.5111081,18.39532198,18.88952932,18.99365648,19.25082597,19.22333727,19.36517984,19.45816301
Ealing,E09000009,16.33458494,16.54724924,16.67051,17.36874478,17.76984885,18.220421,18.25681527,18.37278752,18.49885325,18.72702371,18.98090027,19.31765727,19.58750801,19.72807159,19.74344261,19.80995748
Enfield,E09000010,16.5468551,16.6895257,17.06186646,17.50435077,17.87311002,17.93516744,18.1027209,18.42927314,18.73520426,19.1812345,19.17690269,19.29783549,18.98893406,19.00856647,19.07636807,19.38580636
Greenwich,E09000011,15.28519747,15.28736469,15.20905343,15.60902406,15.87192978,16.25196242,16.46655663,16.94172362,17.32285618,17.54353785,17.58823409,17.84462918,18.03055895,18.31415353,18.47401383,18.80949562
Hackney,E09000012,16.28686616,16.53027224,16.47415924,16.28428686,16.45778863,16.76005564,17.72365999,17.94569013,18.06688281,17.86262416,18.26168028,18.48196019,18.57766666,18.51864905,18.51671171,19.17974451
Hammersmith and Fulham,E09000013,16.39919613,16.75635883,16.98772501,18.04629779,17.41298933,17.12554811,16.92556225,17.8463038,18.11236932,18.40041835,18.22614063,18.65805991,18.31342261,18.49499494,18.32824383,18.73018397
Haringey,E09000014,15.49063521,15.77023666,16.34050991,16.97992984,16.99902277,17.10902905,17.41709365,18.14053919,18.68310054,18.90117305,19.14617463,19.17165022,19.19731085,19.235904,19.46702052,19.57664741
Harrow,E09000015,17.78968645,17.99236664,18.20601558,18.3957346,18.64350569,19.1570564,19.75511675,20.22635343,20.4108414,20.51570763,20.70434881,20.88721532,20.86996088,20.9939008,21.18217823,21.59752499
Havering,E09000016,16.24742408,16.41011154,16.65687507,17.01434585,17.24714297,17.53084666,17.65076898,17.90473416,18.17075204,18.38917155,18.55103917,18.79881453,18.89909938,18.89788099,18.54284993,18.56127755
Hillingdon,E09000017,16.68000424,16.63806292,17.00317921,17.00811363,17.50082117,17.66495866,18.17193306,18.37923632,18.73188894,18.6842495,18.88283026,18.94225633,19.30390881,19.49262616,19.67619721,19.433888
Hounslow,E09000018,15.74455474,15.75899326,16.23867722,16.5871859,17.04300004,17.40382709,17.77151181,18.05109685,18.38240626,18.42188066,18.58991428,18.45505653,18.61263356,18.73987236,18.9038678,18.90850023
Islington,E09000019,15.32532043,15.85911305,16.28916493,16.09654629,16.28021516,16.41946234,16.79617054,17.27408006,17.4417718,17.48534786,17.32777274,17.77930817,18.19895649,18.97390207,18.91184261,18.95518999
Kensington and Chelsea,E09000020,18.66340628,19.21014099,19.49413593,20.25733452,20.47720186,20.49149638,20.50010139,20.50612743,20.47745387,20.47984248,20.49133073,21.10469228,21.43896385,22.07301856,22.11082552,22.44524965
Kingston upon Thames,E09000021,16.85289864,17.33090955,17.27369266,17.58585996,17.79487486,18.34946741,18.74086625,19.14235851,19.27697251,19.44691875,19.25431758,19.71264045,19.66929208,19.9555815,19.6617203,19.70988476
Lambeth,E09000022,15.58649726,15.94745931,16.31138815,16.47253052,16.74934045,16.5596472,16.97620225,17.22569623,17.76959577,17.89938891,17.90906575,18.24445307,18.22836832,18.3031896,18.2458174,18.50180229
Lewisham,E09000023,15.31776766,15.57161017,15.58072859,15.88631542,16.15472793,16.18626945,16.38452325,16.74279879,17.36762975,17.65354636,17.99563936,18.250456,18.29123321,18.52238252,18.39293474,18.56136761
Merton,E09000024,16.69199975,17.11709858,17.43704888,18.08417657,18.33849173,18.33290046,18.60501802,18.74413332,19.05959874,18.95047721,18.85960976,18.80749363,18.77264443,19.16837617,19.39616431,19.45104961
Newham,E09000025,14.98612469,15.55876842,16.0471861,16.26348844,16.5203208,16.4834771,16.53091536,16.62160578,17.3911749,17.59682461,17.94899807,17.94922156,18.32613297,18.53228822,18.83444092,19.15590198
Redbridge,E09000026,16.62428933,16.83964011,17.02469462,17.41671059,17.75740293,18.22937944,18.41566009,18.52053796,18.65280261,18.9341924,19.16709722,19.44301164,19.10928175,19.29346675,19.33384143,19.8954326
Richmond upon Thames,E09000027,17.25222376,17.40608483,17.74038509,17.94638761,18.34661189,18.5381936,19.18963305,19.39986156,19.62512779,19.48808478,19.75417888,20.21423016,20.20957675,20.36362463,20.22695987,20.4636068
Southwark,E09000028,15.7714063,16.00346703,16.20476875,16.82653359,17.20169765,17.35566205,17.29789284,17.09386916,17.53031506,17.79523031,18.02066502,18.24333129,18.30191783,18.51141691,18.29668327,18.30070987
Sutton,E09000029,16.76503942,17.28367328,17.40882687,17.71310188,17.74619982,17.98073352,18.17449655,18.49834032,18.65810655,18.92876012,19.09840643,19.09648823,19.05115434,19.09704969,19.42427056,19.42894721
Tower Hamlets,E09000030,14.77391793,15.33861508,15.5243855,15.61600054,15.67189537,15.83217171,16.22329678,16.41504244,16.79270629,16.92974799,17.20298359,17.39424076,17.67307585,17.81449131,18.21825331,18.39061134
Waltham Forest,E09000031,15.34097383,15.65091684,16.10108007,16.08518091,16.47572349,16.89394108,17.3806635,17.75652053,18.23966397,18.55449923,18.92163777,18.65069134,18.64512433,18.75008911,19.19535153,19.59437363
Wandsworth,E09000032,15.78281551,16.16317641,16.30628156,16.43593527,16.4943437,16.83234166,16.94625523,17.24815489,17.7177267,17.98383594,18.0781573,18.16703016,18.4889889,18.6793845,18.75981857,18.95940374
Westminster,E09000033,17.47040608,17.55324662,18.08126539,19.1002383,19.84050948,20.46545461,20.46927226,20.60822207,20.38329167,20.29208601,20.54169292,20.92040294,21.0843949,21.24661172,21.33760888,22.18465135
Antrim and Newtownabbey,N09000001,16.08380646,16.26711965,16.58737506,16.9100032,17.08088461,16.88687373,17.06052931,17.09338136,17.69999799,17.78708465,18.15065727,18.18904399,18.11676608,18.25466491,18.29810421,18.65769648
"Armagh, Banbridge and Craigavon",N09000002,15.94861341,16.39326055,17.01175475,17.16423428,17.5666123,17.23874658,17.29271617,17.27938428,17.78529365,18.17557814,18.40800381,18.68578253,18.79488742,19.00960593,18.62153031,18.57925226
Belfast,N09000003,15.03715258,15.3238417,15.60203251,15.84297159,15.86411357,15.92886129,16.12717254,16.3744667,16.82317054,16.91654896,17.04706742,17.0141681,16.96986316,17.05099199,17.09700649,17.34645988
Causeway Coast and Glens,N09000004,16.72256509,16.89746784,16.93002964,17.02547064,17.39415563,17.61340866,17.81674828,17.95497309,17.79560522,17.83885382,17.9859823,18.34887932,18.58905684,18.7613395,18.73829652,18.82944357
Derry and Strabane,N09000005,14.85436588,15.1775058,15.56743039,16.21586646,16.12102193,16.15832382,16.46568171,16.97596616,17.53793083,17.67431534,17.55874969,17.71853827,17.76528942,17.90622589,17.67382883,17.79101739
Fermanagh and Omagh,N09000006,15.63643834,15.86023206,15.95192736,16.50189937,16.81501464,17.15786997,17.19305573,17.62608641,18.15989727,18.39598503,18.27301856,18.22672465,18.509372,18.75163133,18.65370694,18.67181576
Lisburn and Castlereagh,N09000007,16.13167643,16.24328462,16.50586868,16.94733979,17.16810936,17.26062248,17.50942008,17.63643734,18.08741508,18.08321198,18.32294228,18.49028309,18.78702274,18.98741515,18.83378489,19.0245344
Mid and East Antrim,N09000008,16.40497384,16.52376099,16.59549875,16.70485057,16.96430442,17.18479905,17.63239575,17.79598636,17.83152634,17.79730443,18.07390487,18.32809254,18.21561548,18.23861092,18.16976079,18.50667723
Mid Ulster,N09000009,16.08337064,16.37380866,16.44866911,16.64275633,16.61113019,16.67442949,16.88066277,17.31098962,17.7325904,18.10351705,18.0974061,18.39002255,18.45905021,18.57405994,18.53483553,18.52001082
"Newry, Mourne and Down",N09000010,16.11992262,16.29819096,16.47411586,16.5872471,16.85432813,16.83481982,17.35497679,17.48846439,17.94857308,17.93140729,18.08367169,18.0984703,18.14188629,18.31927788,18.18432144,18.30087253
North Down and Ards,N09000011,16.76322792,16.96251709,16.90640947,17.26285525,17.20350893,17.28174791,17.43045449,17.85794035,18.11669362,18.2483181,18.26722928,18.57528948,18.47564931,18.6799722,18.61835592,18.76652276
Clackmannanshire,S12000005,15.0444528,15.33177362,15.64448169,15.53081948,15.45649924,15.59461043,15.80770394,16.45595581,16.5365435,16.84764326,16.79783643,17.27722796,17.23398011,17.47350201,17.60969591,17.96413414
Dumfries and Galloway,S12000006,16.15070537,16.26530413,16.22465596,16.44837237,16.77974929,17.01248723,17.28088344,17.06679818,17.59864567,17.78352277,18.09163663,17.79074475,17.76852709,17.88562722,17.98294191,18.22193471
East Ayrshire,S12000008,14.42411578,14.92989298,15.08381197,15.42060408,15.38530735,15.66521346,15.88053656,16.22981617,16.48450732,16.91511343,16.99140992,17.13327548,17.08690215,16.96136779,16.86440309,16.65178828
East Lothian,S12000010,16.04943116,15.97325841,16.04934767,16.19251288,16.27252463,16.66049928,16.96454649,17.4650156,17.82032721,18.19365299,18.09567982,17.88914683,17.66542051,18.04189501,17.96150464,18.28671194
East Renfrewshire,S12000011,16.10239654,16.40110086,16.5329178,17.09095263,17.27606574,17.37066912,17.53750768,17.74512114,18.22885394,18.69311775,18.7397086,18.70607218,18.49882627,18.66535429,19.03920518,19.24923857
Na h-Eileanan Siar,S12000013,14.40478831,14.13390364,14.38339902,15.6356863,10.63485495,10.95534668,10.77806452,16.2481982,16.18208552,16.19636607,16.93113823,17.237304,17.61355377,17.18087579,17.45366568,17.48157796
Falkirk,S12000014,14.92253811,14.93623931,15.23325776,15.50007713,15.84772709,15.9221244,16.34937677,16.54377373,16.7894552,16.63518836,16.71957658,17.18119171,17.27699232,17.32845542,17.42514925,17.46221932
Highland,S12000017,15.47268153,15.67712535,15.97012982,16.33483366,16.65858617,16.96771249,17.26486484,17.42442857,17.46853334,17.7417794,18.07347978,18.38387413,18.22978423,18.26064716,18.26677441,18.48913822
Inverclyde,S12000018,13.91465935,13.93156407,14.36354392,14.90669375,15.18056808,15.42775424,15.57316653,15.65772279,15.62545984,15.70045481,15.88224673,16.46526529,16.45856441,16.59237154,16.13437912,16.17455852
Midlothian,S12000019,15.25527664,15.31335869,15.72799456,15.93777925,16.30038404,16.38199771,16.44094582,16.56870895,16.89709241,17.33137044,17.41679588,17.6069083,17.4957944,17.48888788,17.46212528,17.76715306
Moray,S12000020,15.20055852,15.58085995,15.96677033,16.53193055,16.32497299,16.78974516,17.06060688,17.61011485,17.4640774,17.54128325,17.74420301,17.96814769,17.89069435,17.79118273,17.92874348,18.30079598
North Ayrshire,S12000021,14.83713896,15.05828782,15.18093988,15.45041752,17.86353995,18.32531545,18.33548128,16.65181536,16.83883344,17.32123648,16.93492572,16.99251132,16.78712837,17.12022144,17.26427973,17.31883632
Orkney Islands,S12000023,16.37187562,16.53533291,16.78429657,16.79957408,16.54712432,16.29156414,16.73189255,17.88333463,18.69447818,19.16333419,18.46557367,18.70870291,18.67085982,19.73515717,19.4594118,19.4675078
Scottish Borders ,S12000026,16.05955712,16.3373589,16.59800596,16.89403579,16.73078936,17.05380418,17.36525097,17.78765092,18.04111245,18.33440176,18.49303533,18.32597988,18.10855736,18.21698534,18.57042381,18.6071642
Shetland Islands,S12000027,15.61770324,16.06363514,16.67501508,17.51887421,17.80720102,17.40228366,17.59848141,17.25563992,17.88592234,17.85961956,18.46421274,18.87669082,18.00889145,17.55648255,17.41731271,18.32607755
South Ayrshire,S12000028,15.40186775,15.46456416,15.80069756,16.30270128,16.66622402,16.90470627,17.02096314,16.81044277,16.90459543,17.14629457,17.49802814,17.92417488,17.73022279,18.00051058,17.9974901,18.0732469
South Lanarkshire,S12000029,14.87276865,14.954138,15.07650506,15.36608286,15.43546697,15.58816937,15.74625529,16.19013197,16.58462614,16.62740634,16.73953278,16.94124243,17.11213743,17.2202908,17.20163935,17.31707408
Stirling,S12000030,15.87081643,16.01548159,16.15339922,16.3182658,16.57854922,17.12230014,17.67681177,17.92347011,18.2529248,17.93950716,17.9007571,17.66024813,17.78457905,17.84629655,18.12632861,18.12764263
Aberdeen City,S12000033,15.55150374,15.78496076,15.86868148,16.00982649,16.01364389,16.08577484,16.20277246,16.6800637,17.08156813,17.16856637,17.18195233,17.08167052,16.92118614,16.94620139,17.25956313,17.43683743
Aberdeenshire,S12000034,16.27499522,16.49700706,16.92605152,17.16686874,17.46889129,17.42253269,17.53791331,17.5935332,17.78680477,18.02664647,18.20017897,18.28195166,18.1720399,18.28109899,18.2048442,18.21746986
Argyll and Bute,S12000035,15.85066294,15.96970713,16.16745461,16.59196955,16.88937669,16.73329442,16.85998626,17.0877449,17.53386073,17.55485797,17.91477224,18.02779833,17.67012344,17.48461878,17.54664406,18.18422084
City of Edinburgh,S12000036,15.74321239,15.97249958,16.03555731,16.34872019,16.60931342,16.85713872,17.07813954,17.18290892,17.32370325,17.54073167,17.74975807,17.97811938,17.90997811,17.98810285,18.02011554,18.1321717
Renfrewshire,S12000038,14.27950794,14.38423413,14.54212176,14.93095977,15.17730452,15.49667918,15.65016608,15.75109235,16.01982973,16.42912148,16.76364929,16.73081112,16.65276575,16.55479029,16.6273273,16.66451634
West Dunbartonshire,S12000039,14.24976877,14.41635062,14.43329209,14.93810959,15.03775584,15.18084022,15.39581819,15.66611958,15.83406239,15.89462948,15.69291196,15.89551208,15.96635084,16.2484291,16.43145362,16.26928892
West Lothian,S12000040,14.00802502,14.57709139,14.75781839,15.60631948,15.92998039,16.27577138,16.15477955,16.14895381,16.60467176,16.92059528,17.26298397,17.32393818,17.5124211,17.57482508,17.49309132,17.54543744
Angus,S12000041,15.86694023,16.04366051,16.08436632,16.5025373,16.75062904,17.31758113,17.49997033,17.92453331,18.17578976,18.04917086,18.08748163,18.17680105,18.0980056,17.93933867,17.96363493,18.34260538
Dundee City,S12000042,14.83289646,14.97600257,15.26960493,15.99641901,16.20658183,16.38531582,16.1470942,16.18978257,16.10693139,16.16556615,16.54193851,16.93211641,16.97369101,16.94886151,16.74394114,16.90261022
North Lanarkshire,S12000044,14.08006328,14.38473912,14.6031589,14.87633197,14.87684593,15.07732394,15.29870839,15.5466185,15.74560502,15.96624614,16.16790377,16.29574648,16.16546249,16.23577274,16.17240992,16.45612866
East Dunbartonshire,S12000045,16.73456492,16.75878723,17.0032833,17.28146824,17.27301658,17.63433411,18.21777034,18.7997973,19.02435817,18.87220344,19.06070784,19.00266028,19.26407012,19.36070242,19.32233063,19.23153475
Glasgow City,S12000049,13.25310761,13.27457501,13.47417335,13.80080491,13.90016587,13.90087699,14.0349347,14.43405527,14.72495415,14.89313878,14.98780422,15.20402635,15.20227046,15.21291557,15.22606335,15.42822932
Fife,S12000047,15.37488827,15.45829531,15.87109427,16.22808345,16.54883135,16.70479807,16.73884725,16.97546071,17.06697537,17.31769143,17.34298605,17.62182728,17.68801637,17.79274059,17.54618291,17.61579786
Perth and Kinross,S12000048,16.64270063,16.58772637,16.88161518,17.00853096,17.35263275,17.43678729,17.83839551,18.27270964,18.56658084,18.54677749,18.42457907,18.67228975,18.97248069,19.23620423,19.12420387,19.28707193
Isle of Anglesey,W06000001,16.3642,16.86751,16.97079,17.18774,17.38747,17.49006,17.5162,17.3108,17.63631,18.12611,18.2543,18.56081,18.38559,18.56099,18.71444,18.70026
Gwynedd,W06000002,16.43432,16.57736,16.86406,17.28777,17.50497,17.50539,17.48718,17.39439,17.85479,18.12453,18.71082,18.94094,18.66316,18.6461,18.64959,18.87998
Conwy,W06000003,16.63658,16.8628,17.2101,17.33074,17.48565,17.53117,17.83866,18.26279,18.61214,18.72856,18.64183,18.66297,18.91126,19.18674,19.44957,19.11192
Denbighshire,W06000004,16.33324,16.71073,16.65403,16.91631,17.08726,17.3393,17.74955,17.80488,18.0757,18.11762,18.04111,17.67326,17.70432,17.70967,17.93006,17.87724
Flintshire,W06000005,15.97497,16.15322,16.49082,16.99332,17.2666,17.26739,17.39502,17.75532,18.04538,18.2422,18.1381,18.42248,18.43407,18.4717,18.47018,18.54943
Wrexham,W06000006,15.5982,15.78544,16.25699,16.50808,16.85418,16.92753,17.21099,17.47703,17.89011,17.9734,18.18679,18.12673,18.00186,17.93969,18.12299,18.31178
Ceredigion,W06000008,17.67869,17.4513,17.46305,17.90224,18.54578,18.98579,18.90883,18.90407,18.80116,19.20493,19.3065,19.56527,19.23402,19.22459,19.57105,19.47355
Pembrokeshire,W06000009,15.81821,16.12091,16.43385,16.94567,17.28818,17.61542,17.64852,17.94855,18.23315,18.74148,18.77683,18.92356,18.70572,18.82585,18.83328,19.22542
Carmarthenshire,W06000010,15.35188,15.62844,15.73144,16.28164,16.57626,16.90833,17.24102,17.69938,17.94942,18.06158,18.07983,18.19275,18.41338,18.34551,18.33293,18.15271
Swansea,W06000011,16.3068,16.2453,16.30751,16.77304,17.02878,17.25586,17.11455,17.36291,17.4245,17.71857,17.65891,17.93411,17.99798,18.16244,17.68504,17.72916
Neath Port Talbot,W06000012,15.19177,15.53168,15.9802,16.56216,16.56454,16.51697,16.59705,17.01257,17.05065,17.10733,17.15839,17.40292,17.34734,17.26741,17.30934,17.32955
Bridgend,W06000013,15.67985,15.74511,15.65772,15.87342,16.09884,16.46662,16.74726,16.98289,17.43765,17.41042,17.60672,17.35322,17.52793,17.42472,17.52433,17.78506
Vale of Glamorgan,W06000014,16.13099,16.56692,16.98054,17.34435,17.41791,17.37947,17.67354,17.73928,18.40678,18.47226,18.61743,18.40493,18.3332,18.34195,18.43846,18.52114
Cardiff,W06000015,15.97898,16.10461,16.29652,16.55208,16.63361,16.76066,17.04122,17.44051,17.83657,17.7098,17.6245,17.67431,17.9553,18.08268,17.96734,17.70327
Rhondda Cynon Taf,W06000016,14.94512,15.00371,15.28311,15.60598,15.74622,15.99939,16.16698,16.36308,16.5157,16.91911,16.95977,16.98759,16.93567,17.29438,17.62869,17.75311
Caerphilly,W06000018,14.97078,15.13558,15.53087,16.00099,16.14077,16.16677,16.39532,16.84421,17.16778,17.24659,17.40233,17.49322,17.45797,17.52419,17.67854,17.60701
Blaenau Gwent,W06000019,14.4549,14.6396,14.91445,15.66189,15.84269,16.16734,16.12818,16.294,16.37833,16.41082,16.48832,16.68012,16.86355,16.86338,16.65651,16.57129
Torfaen,W06000020,15.98373,16.36115,16.65516,17.09806,17.03844,16.75434,16.65102,17.09263,17.57737,17.35316,17.62699,17.85805,18.24503,18.04825,17.67513,17.85012
Monmouthshire,W06000021,16.65243,17.28436,17.60826,17.86587,18.04645,18.07561,18.64452,18.99574,19.26914,19.08558,19.11225,19.43764,19.69183,19.81131,19.65309,19.72926
Newport,W06000022,15.77902,16.18585,16.28355,16.78059,16.9291,17.05715,16.8675,16.81054,17.2946,17.4931,17.6552,17.62257,17.5489,17.66964,17.73265,17.73923
Powys,W06000023,16.79847,17.17338,17.4164,17.67648,17.73254,17.97365,18.2209,18.4571,18.68427,18.90363,19.25253,19.48561,19.446,19.31341,19.05941,19.00554
Merthyr Tydfil,W06000024,14.6468,14.8275,14.96061,15.74862,16.04588,16.11241,15.85906,16.25651,16.91878,17.43877,17.46933,17.80019,17.81614,17.7569,17.44202,17.32586
