AREANM,AREACD,time1,time2,time3,time4,time5,time6,time7,time8,time9,time10,time11,time12,time13,time14,time15,time16
Knowsley,E08000011,73.39601068,73.58904687,73.83807628,74.26963386,74.70836577,75.28732599,75.74998556,76.14288294,76.30417521,76.5455973,76.60040747,76.77777428,76.75431309,76.67889795,76.69281221,76.6253654
Liverpool,E08000012,72.72839699,73.1926453,73.41440564,73.9831428,74.11649358,74.52433462,74.77991216,75.15365146,75.62378172,75.9626482,76.17623092,76.31482892,76.35924955,76.4088858,76.12591736,76.26315149
St. Helens,E08000013,74.31476581,75.08644528,75.25018888,75.35232225,75.35775652,75.72039728,75.84873626,76.34758946,77.17403072,77.90190257,77.85002998,77.54414795,77.48183645,77.4555682,77.50131856,77.74705209
Sefton,E08000014,75.09298668,75.53048284,75.83892916,76.16200015,76.48381627,76.97745043,77.1830168,77.0558668,77.32792184,77.42751373,77.95496321,77.99462131,78.26384626,78.30694782,78.71004709,78.77130615
Wirral,E08000015,75.20027603,75.4049206,75.5494188,75.77246467,75.86539539,76.1272611,76.50825312,77.24453437,77.46746174,77.84252127,77.74913788,77.9655613,77.94991609,78.06912576,78.2606696,78.18393463
Barnsley,E08000016,74.58405517,74.98960638,75.02897298,75.3858512,75.53777346,76.09661417,76.47210479,76.92123117,77.26259764,77.67828114,77.98738883,78.27004158,77.92092568,78.23724533,78.13736208,78.1419563
Doncaster,E08000017,75.03172324,75.12564845,75.37056981,75.77620816,75.96263863,76.07944888,76.43937692,76.89352331,77.4769445,77.42563704,77.44094666,77.39170518,77.62997088,77.76603019,77.86039368,77.98780084
Rotherham,E08000018,75.17526749,75.04706265,75.32223595,75.84871445,76.24601823,76.53416129,76.64571508,77.18597891,77.70336668,77.90992646,78.04734032,78.06505988,78.07451285,77.86339299,77.76624055,77.90997316
Sheffield,E08000019,75.6925722,76.06899861,76.51508423,76.92568272,77.09184138,77.37398512,77.58852396,77.99289358,78.30864624,78.59792218,78.69040874,78.83471547,78.71975977,79.00695638,79.21000338,79.38601373
Newcastle upon Tyne,E08000021,74.16345065,74.23776537,74.6220944,74.90874137,75.41225296,75.35948528,75.85552254,76.34160112,77.16679497,77.43893941,78.05887181,77.74167438,77.75813792,77.34159888,77.96513046,77.85871313
North Tyneside,E08000022,75.15887004,74.98725547,75.58691621,76.07422077,76.54196357,76.44659634,76.67269534,77.11005025,77.72389231,78.04313927,77.97240129,77.77574719,77.6731589,77.88375965,78.01920804,78.03815993
South Tyneside,E08000023,74.0112988,74.54987293,74.60721448,75.02024608,75.32960549,75.89451776,76.14614946,76.383974,76.53283626,76.70917846,76.7599815,76.99418287,77.46033,77.59647966,77.69820203,76.95788513
Sunderland,E08000024,74.05835037,74.52078095,75.14558854,75.32598287,75.45768374,75.20424075,75.61454732,75.9570047,76.62572721,76.95883755,77.23647792,77.27828251,76.96893957,77.15607283,77.02874637,77.18157305
Birmingham,E08000025,73.82115094,74.2787644,74.73390518,75.16657037,75.49974267,75.83232077,76.34846578,76.74174179,77.20971935,77.44418084,77.43904687,77.16218871,77.09560555,77.22788435,77.56499804,77.68692698
Coventry,E08000026,75.4799404,75.43755097,75.22858284,75.53139022,75.91849051,76.19178833,76.58059401,76.97427826,77.47973193,77.94615123,78.09053053,78.46201998,78.37885155,78.5088668,78.30127675,78.53936604
Dudley,E08000027,75.6473858,75.9439195,76.12364747,76.58050585,77.02514384,77.15400524,77.64259467,77.9978251,78.60643227,78.76601415,79.09611197,79.11860424,78.91969169,78.64150584,78.8821342,78.96570799
Sandwell,E08000028,73.70346104,74.03868044,74.33252288,74.33905183,74.21474443,74.31063089,74.89395564,75.56455313,76.24751563,76.71401331,76.96710583,76.98401734,77.12921091,77.02804443,77.09385051,76.93895986
Solihull,E08000029,77.53371594,78.13215609,78.3815007,78.2663206,78.3036829,78.68028375,79.82158577,80.4841357,80.81185873,80.48589944,80.15503712,80.14503918,80.44057192,80.45333322,80.25048135,80.2686194
Walsall,E08000030,75.37492336,75.61207369,75.6966432,75.71168762,75.71939361,75.84504326,76.19978797,76.80259229,77.18840468,77.78675013,78.03930086,77.8997191,77.3056902,77.20231039,77.36507857,77.51486685
Wolverhampton,E08000031,74.37885735,74.49145906,74.98245058,75.3475467,75.595136,75.65725147,76.25175852,76.66501657,77.15486153,77.28300225,77.39862307,77.52619185,77.39886605,77.22406258,77.20320585,77.17460614
Bradford,E08000032,74.59321952,74.89810428,75.37325488,75.49684335,75.89755992,76.0045797,76.39193854,76.57871824,77.11453007,77.38058266,77.6178068,77.56943736,77.54365605,77.49619969,77.74468254,77.79123487
Calderdale,E08000033,75.29926346,75.27690688,75.6371412,75.89609754,76.47163171,76.7567889,76.93417463,76.78941803,76.86025091,77.38514953,77.91142178,78.30476428,78.57122498,78.69158923,78.59085422,78.3166521
Kirklees,E08000034,75.00693263,75.35262371,75.93545864,76.22969658,76.50040246,76.54978216,76.80729012,77.13352122,77.50940447,78.09250051,78.32352783,78.79652439,78.70350572,78.82621582,78.62740862,78.53117916
Leeds,E08000035,75.46548202,75.73699818,76.08341793,76.47064659,76.62456713,76.77790589,77.1899434,77.38837638,77.83331736,77.90762082,78.22440275,78.30164582,78.24932046,78.18187754,78.18122423,78.25091456
Wakefield,E08000036,75.03890319,75.37926904,75.66479013,75.76647426,76.15954566,76.15829462,76.40970614,76.82340383,77.37882833,77.6951455,77.80672656,78.15594379,77.98101324,77.9823197,77.95838825,78.3210906
Gateshead,E08000037,74.19119481,74.58019231,75.05692948,75.39334348,75.84872167,76.27364544,76.54181252,76.90815773,76.82217135,77.13541299,77.29350346,77.6748706,77.71296831,77.52602536,77.52716759,77.46219252
Barking and Dagenham,E09000002,74.51759775,74.80770311,75.16664731,75.72976435,75.98715104,76.00346224,76.05435676,76.43959975,77.08661382,77.49294482,77.55970314,77.49795705,77.47007888,77.53167346,77.8431006,77.98393871
Barnet,E09000003,77.97859126,78.26262286,78.42712046,78.8500143,79.32970107,79.79314024,79.94860784,80.09114212,80.58348553,81.21218758,81.66741053,81.96614746,81.89570954,82.02570029,82.15022831,82.44935018
Bexley,E09000004,77.06938632,77.56851395,78.1792559,78.40848086,78.60280238,78.91897841,79.19273134,79.67658989,79.83917715,80.12193734,80.12123642,80.29611498,80.07714759,80.07811745,80.01558228,80.05507744
Brent,E09000005,76.01785205,76.48107732,77.1953677,77.84486535,78.10384324,78.36161903,78.60967205,79.06335534,79.56379563,79.64562359,79.8027903,79.92492753,79.93167402,80.19732108,80.34092058,80.81997419
Bromley,E09000006,77.67073537,78.10245181,78.49285489,79.03772441,79.3193476,79.52876508,79.68286457,80.01151675,80.48489379,80.79792195,81.05999227,81.19701864,81.29881568,81.28094743,81.35418993,81.34938015
Camden,E09000007,74.65855102,75.42617403,75.60669089,76.31859313,76.85246344,77.63782454,78.21500386,78.72770438,79.56404498,80.12441323,80.68857152,81.37079926,81.66355632,82.1283067,82.27617524,82.66131375
Croydon,E09000008,76.7986511,76.81389914,77.10366195,77.42809597,77.78461097,78.24516292,78.88988486,78.96915615,79.11678673,79.13704977,79.79891712,80.12691433,80.39159549,80.31227429,80.36469648,80.27966581
Ealing,E09000009,75.95103926,76.34798623,76.80318968,77.4400345,77.85485143,78.34631838,78.51151647,78.42617038,78.53144408,79.01741024,79.75741815,80.40004419,80.75559941,80.73071845,80.92403481,80.7566633
Enfield,E09000010,76.62354073,76.80513223,76.96000829,77.68342255,78.22873174,78.45510587,78.76072379,79.07473784,79.6723639,80.36385466,80.38199957,80.42627746,80.11194562,80.15438955,80.32457692,80.64265085
Greenwich,E09000011,74.12705749,74.59434968,74.8065004,75.13570455,75.06921032,75.63843101,76.12523734,77.02388524,77.76091252,78.4161328,78.62196314,78.96277415,79.0215294,79.3134884,79.15920203,79.51184575
Hackney,E09000012,74.41843313,74.53134563,75.0023707,74.91395543,75.416886,75.54143124,76.64307505,76.92999026,77.52306387,77.52468972,78.00397528,78.37596321,78.66531957,78.90072245,78.75068442,79.5667262
Hammersmith and Fulham,E09000013,75.64825429,75.9553723,76.28614401,77.44802314,77.23967319,77.25224308,77.23483258,77.97879006,78.37331935,78.77965014,78.82809341,79.51161805,79.24430233,79.67079781,79.52325849,79.73245442
Haringey,E09000014,74.61023778,74.72015272,75.22940875,76.0369052,76.20324667,76.4244495,76.90042804,77.79840895,78.67779422,79.19200838,79.86941192,79.90524977,79.91001429,79.99292282,80.41292942,80.77993934
Harrow,E09000015,78.39785309,78.50894578,78.79272467,79.04470156,79.74811078,80.53921463,81.18275904,81.41304927,81.3962295,81.66292151,82.08176277,82.41812384,82.30437978,82.49469216,82.67458599,83.25228724
Havering,E09000016,76.6486252,77.04343648,77.72000933,78.09429753,78.18086118,78.32136571,78.58647131,78.5948381,78.92388514,79.15825307,79.60844589,80.08318919,80.23801838,80.13840942,79.57078444,79.71230572
Hillingdon,E09000017,76.49012605,76.72839102,77.34410987,77.3585973,78.0053745,78.17025232,78.61973842,78.72917193,79.47402791,79.80238973,80.21233521,80.2869273,80.46343284,80.76956567,80.80379832,80.43372945
Hounslow,E09000018,75.36358833,75.73413176,76.34032701,76.80038442,77.05631362,77.58768573,77.99137631,78.57194756,78.96342221,79.3811568,79.5573382,79.80247794,79.78797912,79.96167002,79.99032702,80.0335031
Islington,E09000019,73.33517757,73.94232275,74.64632949,74.87346423,75.15100565,75.25090398,75.85709827,76.59276261,77.09039113,77.66338565,77.94228065,78.69269818,78.70703135,79.42670457,79.4221651,79.63574912
Kensington and Chelsea,E09000020,79.01343863,79.66174304,80.43352194,81.35607028,81.53313091,81.67613855,81.44093394,81.48857435,81.4408629,81.76872197,82.2179059,82.9182843,83.36303193,83.68372916,83.18757311,83.34744798
Kingston upon Thames,E09000021,77.66502749,78.21356994,78.40028227,78.78020008,79.10365373,79.67667555,80.25098406,80.72693789,80.91675278,81.20383209,81.15732442,81.75765093,81.51026539,81.62710727,81.35246828,81.48906177
Lambeth,E09000022,73.50058758,74.07162352,74.83808565,75.0523664,75.73433137,75.67181641,76.30580069,76.8215832,77.48635696,78.10859011,78.23244446,78.73179894,78.47877044,78.58483926,78.6956809,79.19519322
Lewisham,E09000023,74.50874942,75.11653631,75.18042428,75.72552104,76.05539747,76.26805479,76.42442983,76.84465315,77.58619907,78.13870871,78.56615688,78.8176856,78.75374854,79.09893812,79.03548642,79.22545974
Merton,E09000024,76.96633803,77.52856155,77.7731981,78.66972651,79.30335016,79.44517332,79.79768073,79.86886503,80.2186795,80.09475586,80.10638314,80.29912457,80.52322249,80.79912397,80.87713673,81.03059423
Newham,E09000025,73.66408409,74.28909602,74.71137315,74.70837091,75.36276353,75.57578333,76.25610864,76.41045389,77.44499085,77.66895107,78.36315756,78.47806997,78.98856431,79.26040135,79.69830125,80.2208485
Redbridge,E09000026,76.95047495,77.27565498,77.44101723,77.79410993,78.19770151,78.73997502,79.07791159,79.17532981,79.71863137,80.11064693,80.55987678,80.73968835,80.57201498,80.95902413,80.99681042,81.45088751
Richmond upon Thames,E09000027,78.37540565,78.68238967,79.21482595,79.47925019,79.96192677,80.21755953,80.78141224,81.08520721,81.3344077,81.4960944,81.6950953,82.13176154,82.03278476,82.27107098,82.34569502,82.51841403
Southwark,E09000028,73.96324172,74.60222794,75.16549242,76.0477731,76.28263246,76.26975112,76.64928273,76.94564043,77.62581578,77.92568351,78.41910859,78.77091064,78.83516218,79.06267646,78.88726701,79.29488055
Sutton,E09000029,77.24947127,78.03670023,77.99433732,78.49012086,78.59289184,78.8659847,79.11850355,79.25892877,79.74332269,80.32042423,80.66140011,80.72567588,80.76596534,80.61913531,80.7924099,80.57126191
Tower Hamlets,E09000030,72.86275343,73.71350536,74.61232768,74.86635136,74.89756081,74.82536247,75.47695133,76.0264888,76.59064107,76.96879776,77.48186181,78.00098518,78.38013982,78.64582983,78.97156526,79.33516135
Waltham Forest,E09000031,74.65733568,75.04972732,75.55323297,75.53840769,76.25023176,76.85972836,77.68026934,78.08715249,78.86479561,79.08423557,79.6006936,79.22584936,79.33129723,79.38020812,80.05156953,80.57192338
Wandsworth,E09000032,75.6036985,76.18442767,76.24442467,76.70622421,76.95792836,77.53866384,77.85447417,78.26148116,78.76256204,79.0553277,79.18909761,79.42851213,79.73381279,80.02935596,80.20311289,80.49979454
Westminster,E09000033,77.33012791,77.63528254,78.15241005,79.3486509,80.23092943,81.11848533,81.15651682,81.18121561,80.95322238,80.85641497,81.38640964,81.9351776,82.15973351,82.38278908,82.66597464,83.90244485
Antrim and Newtownabbey,N09000001,75.47776525,75.95701788,76.83985337,77.22333416,77.18969063,77.04303448,77.43961,77.79965543,78.31253625,78.22360048,78.294397,78.50233525,78.5858971,78.98738648,79.13130744,79.43902254
"Armagh, Banbridge and Craigavon",N09000002,75.80510374,76.32111716,76.75718098,76.87038007,77.16785439,76.99294605,77.14743949,76.96743275,77.3949779,78.01692503,78.45284323,78.85742375,78.85167108,79.18336279,78.96603864,79.05710758
Belfast,N09000003,73.7786433,73.9227108,74.07434247,74.23412429,74.11184831,74.14699288,74.36316052,74.77619675,75.39806622,75.44992789,75.66677167,75.87742492,75.87227198,76.03914506,75.84689126,76.26807174
Causeway Coast and Glens,N09000004,76.6459652,76.96305276,77.32966169,77.10686442,77.54343617,77.56065675,77.66966462,77.61292371,77.76147724,78.23972481,78.84169541,79.29169034,79.54142351,79.77283876,79.56400494,79.31852452
Derry and Strabane,N09000005,74.27638954,74.40403729,74.97211974,75.21231238,74.86538818,74.7418308,75.40103862,75.99512701,76.71769878,76.84411884,76.96848608,77.1998772,77.30433461,77.86080946,77.71268472,78.04806045
Fermanagh and Omagh,N09000006,75.4491767,75.75098738,75.54717794,75.56265335,74.99011417,75.88901164,76.12480212,77.23002984,77.64847853,78.32616977,78.49005298,78.47814989,78.37940712,78.57904547,78.66337957,79.16776283
Lisburn and Castlereagh,N09000007,76.3282161,76.12263453,76.48655568,77.10509506,77.82950891,78.05829039,78.01663535,78.28416601,78.79823331,79.08474876,79.32033868,79.69277653,79.84667069,79.97374223,79.79211265,80.16712674
Mid and East Antrim,N09000008,76.25877599,76.56457249,76.68138799,76.84603201,77.02616847,77.12080111,77.57293896,77.47465265,77.60877503,77.8870819,78.31315946,78.77934185,78.50739771,78.72641622,78.6258755,78.91439991
Mid Ulster,N09000009,76.76805856,76.92979613,76.14481242,75.23206926,75.33286226,76.16128805,77.11428108,77.7256643,78.28324607,78.83244347,78.96130225,79.2454274,79.28590532,79.34026853,79.39007835,79.30333015
"Newry, Mourne and Down",N09000010,75.58460495,76.06943904,76.2900043,76.34292344,76.51074623,76.63608291,77.4482997,77.45265088,78.04361681,77.9690045,78.42146095,78.39314163,78.69360609,78.83389991,78.88322664,78.90692514
North Down and Ards,N09000011,77.07208963,77.38435625,77.13747737,77.35681274,77.31681337,77.84720502,77.79632571,78.31407704,78.3796349,78.90658121,79.23873832,79.63430876,79.41473513,79.6388317,79.45883308,79.67053488
Clackmannanshire,S12000005,73.54513493,73.16863034,73.23746838,73.20257863,74.08172509,74.50775087,74.96963552,75.61710963,76.50345354,76.99501393,77.00050417,77.11843834,76.92540431,76.72489859,76.67474924,76.90210788
Dumfries and Galloway,S12000006,74.80679354,75.44311497,75.69448278,76.10563615,76.18228079,76.42930859,76.79426069,76.7516475,77.25406736,77.44804694,77.95571991,77.96253816,78.13419913,77.8416113,77.85260249,77.92310386
East Ayrshire,S12000008,72.53687387,73.52176278,73.73742285,74.45984125,74.01191585,74.55092698,74.58502563,75.41734068,75.71981063,76.07851478,75.69812741,75.82090689,76.09913691,76.46933321,76.42388047,76.00707651
East Lothian,S12000010,75.64690293,75.63664363,76.16205465,76.33744346,76.20331101,76.60749159,76.74576622,77.32212102,77.48503964,78.05929564,78.39123776,78.43173369,78.43325128,78.25698248,78.2838987,78.64190612
East Renfrewshire,S12000011,75.93548981,76.4324707,76.88482967,77.31755893,77.44767558,77.47938749,77.88272513,78.28157094,78.89257078,79.69009818,79.47543042,79.6635701,79.28281825,80.11645588,80.49888458,80.68101155
Na h-Eileanan Siar,S12000013,71.7580883,72.39957745,72.37183877,73.28570556,62.16770146,62.55488666,62.84472213,74.45458916,75.58533272,76.29505121,77.05923924,76.87702463,76.74648961,76.63593805,76.81332726,77.44157015
Falkirk,S12000014,73.76139608,73.94122768,74.47246699,74.58159493,74.92249155,75.19824849,75.99460703,76.4186233,76.87481992,76.8400226,76.70718698,77.22211925,77.43612964,77.25347153,77.19171574,77.10146857
Highland,S12000017,74.41074433,74.55788862,75.03536573,75.25186757,75.91464541,75.95357699,76.35960064,76.4562397,76.6101317,77.13673655,77.55968233,78.21755923,77.8526015,77.94106137,77.76353026,77.75405573
Inverclyde,S12000018,70.17709127,70.31096249,71.10752288,72.22268295,72.58243019,72.95957686,73.31060898,73.23993913,73.19068893,73.65923004,74.61202348,75.47454514,75.44015172,75.63620753,75.15962835,75.16406486
Midlothian,S12000019,74.68658245,74.98187643,75.24323175,75.11433786,75.98559789,76.39652961,76.61027727,76.62613338,76.94755066,77.46351927,77.16020497,77.33473951,77.34567497,77.86433135,77.88119705,77.92109776
Moray,S12000020,74.21776316,74.99032427,75.60586896,75.87511703,76.00272323,76.48254072,76.84986308,77.07327026,77.0819057,77.28798987,77.80866619,78.50597847,78.74864759,78.66704124,78.69306202,78.96920991
North Ayrshire,S12000021,72.67003585,73.26255966,73.8220557,73.98093941,77.77428612,77.90994735,78.03049888,75.13946147,75.1935429,75.93090014,75.87680344,76.39328515,76.12473888,75.92473523,76.05551901,76.3396558
Orkney Islands,S12000023,75.89759873,76.56792359,76.49400602,76.37160036,75.33202317,74.91972718,75.99797621,77.83154605,79.34624848,79.45939664,78.58659086,78.65080426,78.79287529,80.34787431,79.52366842,79.0865137
Scottish Borders ,S12000026,75.42503222,75.27018681,75.87399543,76.53698219,76.68017168,77.214748,77.24315376,77.63015864,77.97139655,78.6087196,79.20100082,79.23330206,78.81382132,78.64463045,78.95475192,78.83357274
Shetland Islands,S12000027,73.49252533,74.07624007,75.16026174,76.23805975,75.69706597,74.7525316,75.95657079,76.96238034,77.94851205,77.38387611,77.79999064,77.82740358,77.62489711,77.60178215,78.28745772,79.48165179
South Ayrshire,S12000028,74.01000714,74.42352555,74.99455343,75.73500418,75.59914519,75.43750065,75.71478359,76.27208608,77.04807327,77.24794808,77.62265493,78.15052919,77.74211692,77.53879594,77.18222721,77.30094506
South Lanarkshire,S12000029,74.00695922,73.88603377,74.2528758,74.37531171,74.32428678,74.4375653,74.83285263,75.67118859,76.22548675,76.31023241,76.47277442,76.61296339,76.96700766,76.80506899,76.79606753,76.82839432
Stirling,S12000030,75.54098999,75.74417834,76.39459327,76.69210732,76.89214455,77.07981197,77.35151858,77.8387543,78.30664487,78.34197658,78.48634131,78.3178138,78.5415051,78.65166419,78.82777106,78.67758667
Aberdeen City,S12000033,74.14193617,74.40795482,74.91150898,74.85694409,75.13178478,75.29918252,75.60330332,76.13582516,76.5482652,77.0064937,77.02915231,76.72953412,76.57259112,76.40306606,76.89807713,76.89890456
Aberdeenshire,S12000034,76.12589791,76.29943868,76.70417234,76.96600877,77.49373653,77.4509852,77.90691252,78.00238813,78.40551441,78.8001726,79.13497058,79.3350255,79.15135977,79.24279131,79.14318893,79.22553498
Argyll and Bute,S12000035,74.77551877,74.6889457,74.95988976,75.58876873,75.99575099,76.05404918,76.26886398,76.70944417,77.24187564,77.19728818,78.12675239,78.21896446,78.20999011,77.36690672,77.36288713,77.88495069
City of Edinburgh,S12000036,74.80237291,75.2401357,75.34008018,75.61201873,75.90698776,76.13863543,76.49392753,76.78965949,77.21649108,77.28182654,77.48117593,77.80989516,77.96001697,77.98575285,77.96800451,78.08028062
Renfrewshire,S12000038,71.91886199,71.8637787,72.64584086,73.42514627,73.71105974,73.70888425,73.76722888,73.94903626,74.72817811,75.23205435,75.70479664,75.84964721,76.3028703,76.39698001,76.17479964,75.81854523
West Dunbartonshire,S12000039,70.77797787,70.74885297,70.97685235,71.77282594,71.95208143,72.10405906,72.56462053,73.68650404,74.24232878,74.11438665,74.14721783,74.63101424,74.75260907,74.72970832,75.04238073,74.98948513
West Lothian,S12000040,73.50211403,74.28480413,74.25954062,75.12508375,75.35229665,75.86588705,75.89940935,76.16678219,76.73579899,77.00576867,77.43289695,77.77998164,78.20651777,78.28051087,78.07699213,77.79153102
Angus,S12000041,75.31282628,75.79654291,75.81716136,76.24858251,76.06611822,76.85804855,76.98312344,77.61411862,78.05278367,78.14590944,78.42945544,78.58300464,78.56623111,78.51353913,78.16491779,78.353859
Dundee City,S12000042,71.94137905,72.40919417,72.91809833,73.47695198,73.57433278,73.52402678,73.50324985,73.60084257,73.92424366,74.27192045,75.05675694,75.26126856,75.11874558,74.4968017,73.94347067,73.9546645
North Lanarkshire,S12000044,71.9360539,72.40897804,72.7689686,73.04218614,72.81528071,73.21147467,73.88147103,74.431069,74.70228475,74.88255667,75.05166538,75.37015238,75.34396101,75.37368743,75.28503371,75.23043928
East Dunbartonshire,S12000045,77.11344199,76.9449935,77.58035273,77.86167494,77.93321827,77.94391486,78.24550463,79.27121243,79.54865705,79.79086144,80.26655487,80.51683555,80.48306024,80.08276899,80.07671819,80.37081301
Glasgow City,S12000049,69.05272772,69.26313139,69.88948192,70.37996535,70.7036537,70.69588796,71.12813439,71.7066756,72.14510825,72.57729622,72.9759445,73.34521073,73.36045424,73.36860453,73.34682053,73.36282739
Fife,S12000047,74.54923278,74.67560944,75.36227343,75.44341633,75.76074856,75.8142701,76.06390994,76.27645996,76.64002103,76.94596839,77.1341761,77.58416414,77.65584176,77.61343265,77.18555444,77.23283127
Perth and Kinross,S12000048,75.97056294,76.20208879,76.35092967,76.39505991,76.71495502,77.35365436,77.97763176,78.82800576,79.14578128,79.39976367,79.18008016,79.39332513,79.75604371,79.89972871,79.33285182,79.12650319
Isle of Anglesey,W06000001,76.28386,76.68156,77.05425,77.12444,76.90753,76.95953,76.92308,77.30401,77.96071,78.48858,78.6245,78.59569,78.77438,78.83341,79.12431,78.97098
Gwynedd,W06000002,76.91493,76.81431,76.92091,76.84717,77.07727,77.36607,77.44675,77.56928,78.16716,78.67831,79.46548,79.76275,79.57503,79.22306,78.95569,79.23443
Conwy,W06000003,75.65309,75.80367,76.27003,76.54412,76.88862,77.02845,77.19942,77.87066,78.08371,78.84852,78.94809,78.98296,78.89919,78.84132,79.28628,78.79509
Denbighshire,W06000004,76.1626,76.37398,76.31865,76.49657,76.99067,77.32503,77.48295,77.63297,78.09068,78.31918,78.19414,77.79856,77.99495,77.51987,77.76476,78.00442
Flintshire,W06000005,76.31361,76.10149,76.27449,76.58892,77.32392,77.52676,78.03849,78.23449,78.79013,78.89228,78.95211,78.84991,79.00671,79.22382,79.27205,79.26807
Wrexham,W06000006,75.5467,75.75733,76.21375,76.808,77.06353,77.14987,77.28887,77.48023,78.06592,78.17296,78.48648,78.39628,78.39523,78.53782,78.39312,78.24929
Ceredigion,W06000008,78.46653,77.4932,77.29602,78.16188,79.1487,79.90009,79.61976,79.84874,79.55596,79.71005,79.62843,80.32728,79.89781,79.97053,79.53798,79.53923
Pembrokeshire,W06000009,75.12605,75.91571,75.91679,76.5075,76.67285,77.20359,77.47289,78.07458,78.72678,79.2703,79.18015,79.60458,79.17609,79.3064,78.88814,79.31614
Carmarthenshire,W06000010,74.91163,75.35719,75.57828,75.82026,76.2395,76.52677,77.29955,77.56933,78.19502,78.42686,78.52316,78.81207,78.64915,78.56927,78.00116,77.83176
Swansea,W06000011,75.34983,75.69335,75.68696,76.32918,76.32641,76.85123,76.71938,77.05451,77.03342,77.45188,77.46775,77.88781,78.02283,77.83139,77.31458,77.31124
Neath Port Talbot,W06000012,74.16342,74.51534,75.22219,75.96499,76.33022,76.20884,76.10092,76.35555,76.5458,76.61885,76.53829,77.17515,77.43023,77.48978,77.00637,76.66731
Bridgend,W06000013,75.51954,75.48674,75.58646,75.96517,75.8433,75.95482,76.34577,76.78196,76.8027,76.88546,77.05167,77.20432,77.2093,77.47137,77.8788,77.71825
Vale of Glamorgan,W06000014,75.96613,75.95435,76.90977,77.66878,77.68279,77.65098,77.98826,78.66135,79.29527,79.51433,79.67303,79.47172,79.15269,78.85024,78.9031,79.26786
Cardiff,W06000015,75.45538,75.81279,76.16871,76.48927,76.42651,76.53926,76.9182,77.63681,78.04016,78.11239,78.1266,78.18794,78.33213,78.41649,78.49881,78.21156
Rhondda Cynon Taf,W06000016,74.23062,74.83921,75.09207,75.55943,74.90317,75.34451,75.31515,76.00412,75.76433,76.28893,76.45493,76.89675,76.92862,77.20754,77.49398,77.52739
Caerphilly,W06000018,74.56598,74.82735,75.28569,75.59751,75.7816,75.57974,76.15366,76.76032,77.39196,77.51101,77.64149,77.85826,77.78512,77.88164,77.8149,77.80151
Blaenau Gwent,W06000019,73.63491,73.86151,74.21644,74.73039,75.17646,75.24888,75.56849,75.82434,75.9409,75.67756,75.50718,76.20932,76.47541,76.62105,76.20282,76.27714
Torfaen,W06000020,75.44712,75.83482,76.18719,77.24793,77.00885,76.77981,76.54138,77.24027,77.6463,77.51071,77.59448,77.9344,78.21598,77.98697,77.56972,77.77805
Monmouthshire,W06000021,77.02655,77.97566,78.4149,78.73822,78.68633,78.74557,79.54534,80.28012,80.33908,79.96463,79.81311,80.60576,80.74226,80.82238,80.30713,80.82264
Newport,W06000022,74.66426,75.24431,75.91678,76.61879,76.96042,76.92743,76.70686,76.75541,77.57188,77.75622,77.85321,78.06913,78.07613,78.22505,77.8043,77.64273
Powys,W06000023,77.00602,77.32501,77.7125,78.14274,78.36029,78.96003,79.14008,79.36251,79.39607,79.81416,80.23692,80.46541,80.30328,79.92859,79.59393,79.80344
Merthyr Tydfil,W06000024,73.47504,73.85493,74.41729,75.43886,75.5062,74.94667,74.76955,75.63432,76.34348,77.35769,76.81646,77.12054,76.59359,76.87312,77.23559,77.37435
