AREANM,AREACD,time1,time2,time3,time4,time5,time6,time7,time8,time9,time10,time11,time12,time13,time14,time15,time16
Liverpool,E08000012,17.15103458,17.28635679,17.56619201,17.83947802,18.18999832,18.22063141,18.4871064,18.59483251,18.90177175,19.02287538,19.0777186,19.35143333,19.37999505,19.45893052,19.32561026,19.3128387
St. Helens,E08000013,17.87715797,18.15622026,18.22037142,18.86893505,18.86390279,19.03848313,18.90984681,19.14597869,19.46360706,19.86935924,20.05714794,20.16344499,19.90591794,19.76294497,19.63864903,19.76713325
Sefton,E08000014,18.66198214,18.95985286,19.13926652,19.61571548,19.59517011,19.81898043,19.85317945,20.2762685,20.80787536,20.98383201,20.95729592,20.75748027,20.74943467,20.91778103,21.09400068,21.16074316
Wirral,E08000015,18.94326741,19.10538724,19.26796917,19.62388204,19.72795356,19.69373289,19.64903752,19.71495308,20.05508497,20.16817581,20.32137192,20.37895165,20.3439801,20.36203592,20.41398896,20.55479258
Barnsley,E08000016,18.07023479,18.09983391,18.12201702,18.33864507,18.49261832,18.84971381,19.00096967,19.20142125,19.3645861,19.7700514,19.82914023,19.93692344,19.74721509,20.07327594,20.15507999,20.12742667
Doncaster,E08000017,18.48240276,18.57512443,18.70213671,18.9453159,19.17766381,19.4353865,19.58453229,19.87117763,20.2114038,20.17729172,20.14923454,19.97910365,20.03561207,19.96554257,20.10204722,20.09273699
Rotherham,E08000018,18.24122366,18.3115261,18.51500605,18.96973836,19.21487124,19.36529222,19.41311217,19.60363934,19.98752416,20.11299232,20.09103974,20.03018631,19.94944475,19.92068941,20.00655988,20.1962539
Sheffield,E08000019,18.91036704,19.08783994,19.17907666,19.53750966,19.57582824,19.7866064,19.88433154,20.12416651,20.36870158,20.4383801,20.39359313,20.53014156,20.57186157,20.73336977,20.57945536,20.57724591
Newcastle upon Tyne,E08000021,18.21854613,18.32152097,18.51728021,18.72327254,18.8358684,19.00656604,19.17740964,19.30981782,19.70815053,19.84692191,20.14358553,20.05390105,19.81540951,19.64135345,19.60684523,19.89481606
North Tyneside,E08000022,18.17096262,18.46379457,18.94604481,19.22747454,19.37904602,19.2502679,19.54611202,19.65275167,20.14822136,20.30708454,20.4623067,20.41483872,20.20241942,20.42537328,20.19000659,20.32196443
South Tyneside,E08000023,18.38429573,18.10586801,18.17184762,18.51815459,18.85118397,18.90873483,19.03766896,19.42614174,19.80445165,19.71366194,19.81178348,20.04129035,20.10283444,19.90699228,19.83536759,19.85407027
Sunderland,E08000024,17.73881501,17.82356995,18.03564397,18.30761001,18.51223683,18.60032475,18.78426304,18.89465227,19.28498143,19.19064813,19.21362377,19.16265728,19.35534169,19.4854517,19.58917271,19.70417192
Birmingham,E08000025,18.82428255,18.95452843,19.06878265,19.44403922,19.58925096,19.725951,19.9763004,20.19798327,20.46600012,20.4702975,20.51571052,20.62486474,20.65399292,20.79887359,20.67089543,20.71315438
Coventry,E08000026,19.199238,19.28298258,19.39707383,19.64330401,19.74957881,19.88603123,20.06279072,20.2866004,20.54451147,20.65759906,20.71530593,20.74878914,20.57176041,20.57274016,20.56047495,20.62784296
Dudley,E08000027,18.85456952,18.91945385,19.16701665,19.59995281,19.79828696,19.93547188,20.19301496,20.43980684,20.74741462,20.93930711,20.97579851,21.04746337,20.87786013,21.15427594,21.15202086,21.12977114
Sandwell,E08000028,17.94566287,18.13984901,18.36744334,18.63935508,18.66936294,18.77948566,19.23759982,19.55862317,19.9951205,20.11792532,20.07278634,20.09001685,19.87364656,20.02805735,19.92149836,20.02013631
Solihull,E08000029,19.89277831,20.11515869,20.50585592,20.99596436,21.32219378,21.36387881,21.57659889,21.6266444,22.12496319,22.08365696,22.16252375,21.90592585,21.93853009,22.17009204,22.31728481,22.3841872
Walsall,E08000030,18.8482491,19.12173912,19.37441053,19.51011097,19.6642167,19.56122456,20.03917547,20.23105186,20.61210172,20.67632535,20.85722991,20.84780647,20.67721007,20.55485523,20.43499897,20.56612942
Wolverhampton,E08000031,19.11573095,19.06495177,18.93024538,19.14308548,19.29950098,19.57772938,19.83337958,19.84414554,20.0716093,20.19557063,20.34228796,20.36283318,20.20536598,20.22719378,20.05870783,19.91861726
Bradford,E08000032,18.58693512,18.67552307,18.86748504,18.93730873,18.93965265,19.02727984,19.27455414,19.56489616,19.89280177,20.03600383,19.9524104,19.96618991,19.96089767,20.12244766,20.1502196,20.24021594
Calderdale,E08000033,18.76250269,19.06438387,19.24766972,19.65677913,19.67696813,19.87548898,19.79594393,20.05754568,20.35748567,20.55205049,20.70716659,20.84001764,20.84575739,20.71264115,20.56287811,20.5808133
Kirklees,E08000034,18.46085474,18.66491952,18.76137712,19.16653244,19.14224854,19.2987557,19.54784632,19.8703501,20.2621932,20.22012981,20.45964796,20.43431801,20.54529257,20.55049379,20.59461626,20.63696758
Leeds,E08000035,19.2783306,19.44033221,19.63695413,19.92153689,19.97997334,19.95052557,19.93286311,20.05308119,20.17438246,20.18445576,20.11106945,20.26721978,20.25582773,20.38207957,20.33226796,20.27912551
Wakefield,E08000036,18.35436901,18.55711308,18.7034711,18.9725887,19.10611166,19.19376051,19.43426898,19.53991117,19.83625799,19.79527182,19.99992343,20.25171342,20.33189169,20.35628924,20.1781143,20.13819604
Gateshead,E08000037,18.04065981,18.16617856,18.11845588,18.49467009,18.92465021,19.25941129,19.48626766,19.47213911,19.62586783,19.44793685,19.50067964,19.63043482,19.70972596,19.79980126,19.75703697,20.02189589
Barking and Dagenham,E09000002,18.30021848,18.24259288,18.30676021,18.72795789,19.0523009,19.14922322,19.24071368,19.29132192,19.82771513,20.01760959,20.22819216,20.2007613,20.22823074,20.46227348,20.52146362,20.60665432
Barnet,E09000003,20.10731141,20.41907476,20.63070457,20.83439932,21.14055546,21.4411673,21.72061444,21.68090345,21.90864251,22.14291965,22.40499574,22.53401628,22.52460552,22.65013058,22.66273497,22.84330975
Bexley,E09000004,19.16954519,19.35868513,19.69367864,20.40843838,20.73903388,20.80605056,20.96994213,21.07120065,21.36377039,21.49999016,21.51848325,21.69138221,21.54536902,21.68413778,21.71324904,21.79970675
Brent,E09000005,20.29285684,20.54889061,20.80694823,21.35437351,21.81010617,21.9618316,21.99623381,21.77799434,22.17200361,22.05203202,22.23968394,22.26339273,22.47882582,22.64900862,22.51042545,22.74228888
Bromley,E09000006,20.06952309,20.31175324,20.56478132,21.05189672,21.14134461,21.13067427,21.28189443,21.47657855,21.75137502,21.70446136,22.02415091,22.0486922,22.33325633,22.24517988,22.40899814,22.25928257
Camden,E09000007,19.80557822,19.72753603,19.97878206,20.23247052,20.60973795,21.01777242,21.70120015,22.44530261,22.79444824,23.1470467,23.43228072,23.99214624,23.90020426,24.43261244,24.12469333,24.64234255
Croydon,E09000008,19.11807633,19.2364379,19.57793528,19.83301104,20.26906641,20.29065047,20.59737585,20.57306322,20.90167353,21.08441928,21.28946171,21.41165833,21.27286175,21.36445003,21.42376128,21.63626868
Ealing,E09000009,19.69373798,19.92470159,20.09053866,20.47204886,20.82227694,20.83635943,20.69264234,20.84744851,21.19982889,21.43183355,21.48011838,21.51934072,21.59344623,21.80810688,22.14841898,22.31625242
Enfield,E09000010,19.45018057,19.6006159,19.89675382,20.2047779,20.52339936,20.60529982,20.81785068,20.88562593,21.47363302,21.576753,21.8501097,21.75578717,21.79218312,21.9634626,21.98983888,22.31606869
Greenwich,E09000011,18.86221325,18.91715476,18.99698481,19.59045237,19.80918683,19.82445188,19.76938914,19.7895553,20.26393216,20.34165276,20.74338616,20.50527187,20.65656065,20.45769391,20.71684798,20.87355958
Hackney,E09000012,19.66437751,19.77388094,20.0175381,20.00490797,20.28544509,20.44732679,20.53936195,20.3763984,20.31766117,20.60110431,20.91735029,21.1351906,21.00073202,21.04218622,21.18729839,21.6056905
Hammersmith and Fulham,E09000013,20.46737472,20.70756868,20.7640947,21.18583974,21.33582969,21.34829431,21.35643128,21.18386823,21.35391446,21.37070593,21.40421948,21.75737981,21.6500792,22.00477375,21.96869583,22.15748506
Haringey,E09000014,19.00709358,19.27439701,19.923001,20.60656676,21.03605391,21.26034227,21.70476163,21.79543154,21.75289082,21.67733642,22.20037229,22.38819082,22.35598318,22.33151092,22.51462941,22.77608196
Harrow,E09000015,20.94532173,20.89098841,20.73894628,21.19617421,21.46662824,21.85698927,22.04515667,22.36743476,22.75274,22.9478387,23.03793732,23.08964661,23.14356683,23.17210026,23.25872531,23.43591425
Havering,E09000016,19.0230889,19.19641734,19.30228152,19.84630255,19.97435673,20.45994216,20.76671355,21.03804493,21.42498075,21.4753415,21.49974909,21.4189481,21.62222905,21.65118125,21.57381447,21.55850874
Hillingdon,E09000017,19.46635983,19.57023009,19.83092841,20.44958989,20.79010172,20.97910334,20.9301875,21.16310225,21.34819198,21.31864592,21.49408198,21.50694167,21.36913176,21.46259495,21.55954469,21.70594888
Hounslow,E09000018,18.73149295,18.71610257,18.97724098,19.23908638,19.65570816,19.90645545,20.36164329,20.73291122,21.07710674,21.25461888,21.29438448,21.58338198,21.68353628,21.8584592,21.54414629,21.52593793
Islington,E09000019,18.72530598,18.65112167,18.72833897,19.13017423,19.45258721,19.63845594,19.63088891,19.99465118,20.42913696,20.88618323,20.97683575,21.22698301,21.15000128,21.29717553,21.02591724,21.20146679
Kensington and Chelsea,E09000020,22.16532326,22.6377625,22.68197083,23.03317718,22.89509675,23.28671983,23.2337793,23.53042892,23.3103283,22.8932553,23.17386351,23.49682098,23.64910543,23.55631951,23.8343803,24.50402641
Kingston upon Thames,E09000021,19.31828956,19.5036214,20.0063559,20.62217611,20.6316073,20.72806752,20.9905566,21.3898285,21.69872481,21.82637748,21.64132456,21.99040434,21.93545418,22.54956593,22.33400435,22.45157895
Lambeth,E09000022,18.85486272,18.84121164,18.81136049,19.11363052,19.55694383,19.75230362,19.93604567,20.04337205,20.71603449,21.00021134,21.28337145,21.2898152,21.31366933,21.33303229,21.35645401,21.52693137
Lewisham,E09000023,18.17024084,18.40231182,18.44931954,18.96631382,19.32355219,19.51261618,19.94704729,20.16669516,20.58675611,20.71709839,20.85180986,21.01633363,20.89028253,21.01521139,21.38973229,21.49390925
Merton,E09000024,20.08862874,20.3327906,20.5303562,20.57188895,20.53058907,20.5355053,20.73184524,21.24813433,21.72031434,21.78749228,21.5788915,21.5078108,21.56449529,21.66194631,21.72353606,21.85652577
Newham,E09000025,18.36090804,18.35434087,18.1939341,18.42296576,18.61527666,19.22767307,19.451006,19.87520723,20.31922158,20.65817446,20.6347268,20.78148122,20.52693184,21.06421818,20.95415161,21.25912953
Redbridge,E09000026,19.53508824,19.62207289,19.67893503,20.07691123,20.35036625,20.61646542,20.81001623,20.95654503,21.26437393,21.49715714,21.54603234,21.82844701,21.6560839,21.74924827,21.82109006,22.15743824
Richmond upon Thames,E09000027,19.90010419,20.24861448,20.64147879,20.99768161,21.38307956,21.74373201,22.44592277,22.67217128,22.93931263,22.92927079,22.81612842,22.95984801,22.86356243,23.18534128,23.11544,23.58574548
Southwark,E09000028,19.19268811,19.25993476,19.44668279,19.94863091,20.23173213,20.48499902,20.60665775,20.603115,20.81192767,21.05110397,21.60071947,21.45013814,21.35017455,21.32526596,22.07972426,22.22270124
Sutton,E09000029,19.01864283,19.26295908,19.77644791,20.27577237,20.44911267,20.31371266,20.53267738,20.78890511,21.38152644,21.39265837,21.42594233,20.98350349,21.29313299,21.27432761,21.8095387,21.56426351
Tower Hamlets,E09000030,18.04425389,18.34968667,18.62011983,18.94356209,18.82990306,18.68164522,18.88822421,19.27986676,19.88386347,19.97569247,20.41781927,20.3268443,20.37786604,20.44565119,20.92906324,21.14921022
Waltham Forest,E09000031,18.63258128,18.95442239,19.22056857,19.53685287,19.66070296,19.95375834,20.12603981,20.48307652,20.93585551,21.24756473,21.48982391,21.61799629,21.53665396,21.64658059,21.75316446,22.26434463
Wandsworth,E09000032,18.99444191,19.0904241,19.3259422,19.54928111,19.80268602,19.89255091,20.21714718,20.45161029,20.8584454,20.85051546,21.05734453,21.29541273,21.242262,21.34643752,21.32511678,21.68393319
Westminster,E09000033,20.94554249,21.0595203,20.97009629,21.69830509,21.85849482,22.33256702,22.52713053,22.50160207,22.5193502,22.51110311,23.1864736,23.41803069,23.43070286,23.30481354,23.42317701,23.73322036
Antrim and Newtownabbey,N09000001,18.91954237,18.8187843,19.06320692,19.52712989,19.69011608,19.95019963,20.01416448,20.26043566,20.34912512,20.28941771,20.41256814,20.37544805,20.37299446,20.23931605,20.17157082,20.38767124
"Armagh, Banbridge and Craigavon",N09000002,18.97640728,19.1048407,19.63013537,19.73719777,20.16847513,20.04377701,20.25817707,20.35162807,20.8326906,20.81875518,20.68849059,20.51135467,20.5720351,20.87791385,20.87875608,20.9568488
Belfast,N09000003,18.7812621,18.96840846,19.15010474,19.25442764,19.27154299,19.21876849,19.27291331,19.49630493,19.72710968,19.72991983,19.66870129,19.78901123,19.85954743,19.83021662,19.8589497,19.9206838
Causeway Coast and Glens,N09000004,19.58802934,19.61111763,19.74529423,19.71445755,20.2182367,20.40014529,20.67064905,20.48992654,20.7278981,20.88279291,20.78220638,20.81686474,20.888322,21.5362528,21.35911089,21.31388359
Derry and Strabane,N09000005,17.83803353,18.04050587,18.34488283,18.68734098,18.73280326,18.73246174,18.8029692,19.17244051,19.64157277,19.97301378,20.19527086,20.08155611,20.31456259,20.07778186,20.00632733,19.76863694
Fermanagh and Omagh,N09000006,18.89712165,19.40596343,19.6779555,19.88288119,19.99557142,20.23163281,20.27772199,20.79358926,20.87748217,21.28467648,21.01002971,20.78132801,20.63784761,20.46904546,20.43565191,20.81163565
Lisburn and Castlereagh,N09000007,18.85597853,19.03884913,19.30676238,19.62750073,19.772261,20.07910592,19.98605891,20.39450945,20.44121617,20.86579726,20.72497856,20.89033327,20.9068811,21.09848029,21.30986765,21.41498262
Mid and East Antrim,N09000008,18.99288459,19.33612444,19.40738623,19.73916604,19.54731564,19.7128987,20.03759548,20.32438118,20.71842819,20.69712764,20.70568893,20.84672478,20.78014575,20.94240087,20.73588029,20.70787314
Mid Ulster,N09000009,19.00475781,19.1828711,19.43951354,19.92010234,20.0645887,19.92389699,20.05116519,20.01813563,20.41527016,20.50565366,20.90695445,20.93803465,21.00729086,20.79673885,20.83877551,20.75668638
"Newry, Mourne and Down",N09000010,18.64956869,18.80462937,19.06263587,19.14707687,19.49089354,19.60921583,19.9872983,20.18964448,20.5770388,20.62015912,20.5771872,20.54596403,20.75207496,20.79857306,20.70320145,20.85913968
North Down and Ards,N09000011,19.66956411,19.74590729,20.06257405,20.28914276,20.43874159,20.35957924,20.28778216,20.28623574,20.47331871,20.6509735,20.77035658,20.84537503,20.93304031,20.89045333,20.89480823,20.74964303
Clackmannanshire,S12000005,17.78870742,17.99194736,17.79933488,17.88866631,18.47098925,19.02729754,19.33050436,18.93179354,19.29224185,19.28008643,18.94990593,18.91780392,19.01960852,19.3425194,18.95670188,19.18587109
Dumfries and Galloway,S12000006,18.6983305,18.61900859,18.58228128,18.78156226,18.82158332,19.2423485,19.40169905,19.85248761,19.84822596,19.85408667,19.86703813,19.76932888,19.83924066,20.08798439,20.12341472,20.19447904
East Ayrshire,S12000008,17.07508749,17.21192042,17.10113822,17.62843863,17.65076254,18.05741493,18.22426207,18.62247108,18.89398174,19.0105714,18.75368103,18.72379162,18.41325291,18.54951783,18.67531423,18.81132294
East Lothian,S12000010,18.3286032,18.4886649,18.6443008,19.23766337,19.21488682,19.31071766,19.25439837,19.44448789,19.79164282,19.93575678,20.10187333,20.22953985,20.48463278,20.66091614,20.38272594,20.29771051
East Renfrewshire,S12000011,19.6115207,19.49672876,19.72092959,20.17509642,20.25971131,20.13756668,20.16078226,20.39420475,20.77904129,20.71234355,20.84800639,20.88208367,21.25391565,21.36825072,21.11526364,21.28402884
Na h-Eileanan Siar,S12000013,19.58687067,19.42916967,19.64380949,19.81324168,19.83275092,20.13932876,20.4789601,20.84518975,20.731347,20.13218101,19.99874683,20.46379079,21.13044926,21.19154185,20.9523903,21.02014585
Falkirk,S12000014,17.60256985,17.4958496,17.83879616,17.93250833,18.09204409,17.95865459,18.22768542,18.67669204,19.18046663,19.25054498,19.2756082,19.31364175,19.44920777,19.40752002,19.22172966,19.15954384
Highland,S12000017,18.7728368,18.99223855,19.30289152,19.45630863,19.38886981,19.34262275,19.6329019,19.93533103,20.059506,20.30489678,20.67994395,21.04451316,20.79064935,20.95616868,20.76514198,20.87616468
Inverclyde,S12000018,17.60324684,17.71849382,17.85251417,18.09191975,18.22184688,18.48520809,18.64939324,18.86103969,18.99780491,19.01427679,19.26385594,19.33487224,19.38710778,19.39686153,19.30759331,19.05384685
Midlothian,S12000019,17.58398187,17.82061134,18.01182933,18.11380239,18.16360469,18.73072396,19.07741346,19.18836619,19.30491818,19.38083422,19.68405051,19.72068495,19.67121366,19.76723238,19.77932597,20.03321003
Moray,S12000020,18.8342386,18.7125656,18.74843117,18.70567455,18.92908601,19.12265043,19.70954555,19.91972108,19.97676495,19.68391781,19.94502997,20.24989467,20.3641341,20.42065566,20.2148331,20.2448846
North Ayrshire,S12000021,18.04759532,18.09284554,18.27952765,18.39794713,18.47670002,18.39680371,18.45077462,18.68063431,19.02018045,19.27431052,19.40924537,19.49982538,19.23975619,19.48876242,19.3370228,19.49517369
Orkney Islands,S12000023,18.9017112,19.07311759,19.82687939,19.76475103,19.53470691,19.38655865,19.45025294,19.93364883,19.88832596,20.03720697,20.22683669,20.82781731,21.20100572,21.13130812,20.1205411,20.5399143
Scottish Borders ,S12000026,18.57055774,18.5696804,18.79911155,19.1208127,19.31838201,19.45390793,19.6958665,19.83712014,20.14896666,20.20982482,20.55693324,20.52974294,20.52267202,20.44045527,20.55832543,20.51848143
Shetland Islands,S12000027,19.35910596,19.20016929,20.42958719,20.42661289,20.81729528,20.26607073,20.547786,20.13782784,19.55868735,20.16050026,20.8863338,21.19870536,20.34969668,20.07534885,20.31638346,20.86130516
South Ayrshire,S12000028,18.34585664,18.48373819,18.76856875,18.9804132,19.12207358,19.33192918,19.42387286,19.5386278,19.58145628,19.61722323,19.66422484,19.62826543,19.75767375,19.92928996,20.13712116,20.27756041
South Lanarkshire,S12000029,17.61677763,17.78667733,17.94706146,18.13031888,18.3287619,18.48211804,18.60217146,18.73103032,18.94419198,18.9746643,19.04172278,19.07449137,19.05114363,19.15275027,19.11868422,19.24182902
Stirling,S12000030,18.37953686,18.68883515,18.66744054,18.87166371,18.94074051,19.33054598,19.61462902,19.93170716,20.12033912,20.311676,20.33453501,20.18149939,20.07005547,20.13278619,20.7196061,21.016585
Aberdeen City,S12000033,18.71855152,18.80354861,18.845839,19.10510166,18.95349376,18.91383448,18.96970902,19.21281295,19.63282782,19.65317418,19.76455138,19.59089724,19.6141183,19.70318057,19.78073076,19.89780585
Aberdeenshire,S12000034,19.24767321,19.15917464,19.39237341,19.39920206,19.55276278,19.44916719,19.61548828,19.75300389,20.00267223,19.99825345,20.07711756,20.12593856,20.18614511,20.29948303,20.37981498,20.67831173
Argyll and Bute,S12000035,18.68892948,18.70701957,19.04083672,19.26261282,19.28223157,19.28505531,19.48075285,19.63641114,20.06726573,20.06038514,20.24253974,20.34950122,20.47682698,20.62400902,20.65762962,20.45490072
City of Edinburgh,S12000036,19.12266032,19.20087226,19.25639951,19.52940577,19.69550682,19.82586895,19.82236199,19.93925767,20.0472047,20.16035462,20.20815506,20.47533275,20.47425731,20.51461139,20.49576221,20.53853301
Renfrewshire,S12000038,17.46234579,17.49351284,17.56502653,17.59530697,17.8972387,17.9305341,18.32828815,18.42563641,18.88259998,18.854174,19.03118039,19.15511836,19.2055233,19.05722161,18.90136846,19.13721754
West Dunbartonshire,S12000039,17.22387495,17.60982303,17.57460534,17.79616484,17.56539681,17.69124566,17.78862962,18.01492603,18.47874974,18.26252996,18.32290375,18.19578029,18.35968493,18.45979659,18.5186774,18.40610005
West Lothian,S12000040,16.73289337,16.96604325,17.2750317,17.56212766,17.64063939,17.9239732,18.35906471,18.4486144,18.62872715,18.56398379,18.76712682,18.95499481,19.26006229,19.25931243,19.28728587,19.20772268
Angus,S12000041,18.38872231,18.43762317,18.59395894,19.06131205,19.38706606,19.48045528,19.62341768,19.6560004,19.93900531,20.00282795,20.17320066,20.21250429,20.46467245,20.51761468,20.58750214,20.51264852
Dundee City,S12000042,18.0979026,18.20138946,18.24869221,18.67642226,19.04612203,18.98198615,19.00843652,18.76306281,19.03143376,18.91937619,19.07349113,19.33882784,19.30097839,19.30329596,19.03595488,19.22910389
North Lanarkshire,S12000044,17.10250229,17.06788233,17.24749313,17.53752124,17.75309244,17.74308825,17.80659659,18.00254596,18.20235771,18.21290678,18.27815178,18.47653911,18.50530143,18.58657183,18.51296234,18.54638209
East Dunbartonshire,S12000045,19.03160354,19.15443539,19.699703,19.76603613,19.97688664,19.82402753,20.42158582,20.58258623,21.07480454,21.11583208,21.04227816,21.07090543,21.05330524,21.16427418,21.06695155,21.41110904
Glasgow City,S12000049,16.96961201,17.05097284,17.0673282,17.26023193,17.29093407,17.35392786,17.50105231,17.77315877,18.18692246,18.17800225,18.15351772,18.05028487,18.15570245,18.21528156,18.14193921,18.20344502
Fife,S12000047,18.13551662,18.32430158,18.5855532,18.9506444,19.02112468,18.9371902,18.93737591,19.1513547,19.56076784,19.69349368,19.66261385,19.99543192,19.9635774,19.92590213,19.71374494,19.89000297
Perth and Kinross,S12000048,18.94143387,19.00243905,19.14683559,19.44423374,19.6243843,19.71076023,19.90263511,20.26021792,20.67501923,20.78098605,20.68027019,20.79249543,20.75744062,20.90875946,20.87764307,21.04698195
Isle of Anglesey,W06000001,19.31862,19.60115,19.77005,20.15525,20.20707,20.80812,20.55873,20.64554,20.66078,21.2912,21.38574,21.49542,21.09419,21.22407,21.03617,21.34295
Gwynedd,W06000002,19.49774,19.56496,19.86123,20.10595,20.35013,20.34053,20.4221,20.53043,21.14345,21.20221,21.61639,21.50175,21.56566,21.44885,21.32017,21.3169
Conwy,W06000003,19.43535,19.73727,20.20898,20.57316,20.53187,20.50331,20.67873,20.86641,21.21401,21.16532,21.26431,21.49601,21.37919,21.68859,21.40959,21.59171
Denbighshire,W06000004,19.28323,19.493,19.30806,19.61803,19.75687,19.67132,19.35733,19.34275,19.73578,20.0289,20.0441,19.84784,19.87342,19.78999,19.80652,19.71089
Flintshire,W06000005,19.12732,19.28572,19.0743,19.17424,19.16089,19.64024,19.93883,20.25479,20.56783,20.55095,20.59118,20.60864,20.55821,20.66276,20.66883,20.925
Wrexham,W06000006,18.2859,18.70983,18.96764,19.1188,19.12937,19.28846,19.46023,19.65224,19.94522,20.23844,20.23627,20.13556,19.69459,19.6428,19.64364,19.91295
Ceredigion,W06000008,20.21974,20.28895,20.58095,20.89981,21.22697,21.49686,21.68913,21.6756,21.58985,21.72306,22.00485,22.39522,22.13957,21.94138,21.84745,21.95034
Pembrokeshire,W06000009,19.16864,19.49338,19.30328,19.63462,19.67796,20.0685,20.23449,20.40319,20.83182,20.85859,21.10507,21.25641,21.2934,21.35311,21.18558,21.34343
Carmarthenshire,W06000010,18.49932,18.64038,18.94336,19.28297,19.62857,19.7325,19.85643,19.91519,20.20044,20.30224,20.43454,20.37422,20.27134,20.24405,20.29559,20.29353
Swansea,W06000011,18.83448,19.08086,19.25752,19.51541,19.59157,19.799,19.99477,20.28115,20.48063,20.57647,20.50979,20.57469,20.41747,20.30914,20.34715,20.51403
Neath Port Talbot,W06000012,18.61833,18.66766,18.73762,18.94038,19.26947,19.31999,19.36375,19.34608,19.54774,19.71271,19.81086,19.88543,20.02835,19.94513,19.96143,19.8203
Bridgend,W06000013,17.97238,17.94839,18.3174,18.64451,18.9477,19.17595,19.67532,19.65915,19.80653,19.55964,19.59845,19.7682,19.81649,20.01383,19.83351,19.7307
Vale of Glamorgan,W06000014,19.00378,19.17786,19.36729,19.50754,19.76388,20.19091,20.69692,21.01094,21.23767,21.47243,21.48289,21.46959,21.51668,21.69916,21.60715,21.5722
Cardiff,W06000015,18.65882,18.86799,19.27523,19.82197,19.95511,20.00358,20.02117,20.10406,20.462,20.74583,20.83783,20.75869,20.58648,20.75569,20.7409,20.79824
Rhondda Cynon Taf,W06000016,18.03182,18.05475,18.16858,18.58389,18.5267,18.4668,18.48109,18.90925,19.45379,19.53012,19.41712,19.4415,19.39552,19.52871,19.54562,19.59326
Caerphilly,W06000018,18.00885,18.04515,17.9739,18.48468,18.82482,19.17728,19.23474,19.3175,19.62864,19.56468,19.76145,19.72312,19.73659,19.71153,19.65495,19.76548
Blaenau Gwent,W06000019,17.44631,17.59059,17.57163,18.1803,18.02823,18.21889,18.31411,18.51109,18.78538,18.7014,19.00865,18.95898,19.21522,19.41428,19.36222,19.19925
Torfaen,W06000020,18.72588,18.87007,19.24999,19.37093,19.4614,19.69607,19.56441,19.93246,20.18091,20.11728,19.91996,19.87988,20.27648,20.63374,20.61742,20.34784
Monmouthshire,W06000021,19.5671,19.82116,20.69774,21.00931,21.3141,21.08347,21.29159,21.25911,21.61115,21.64699,22.02167,21.93419,21.88138,21.9318,21.89822,21.93412
Newport,W06000022,19.19244,19.43017,19.27983,19.43053,19.3527,19.6807,19.63046,20.10194,20.24918,20.32512,20.33749,20.26395,20.30209,20.18499,20.07672,20.0785
Powys,W06000023,19.45885,19.6639,19.8676,20.38953,20.71158,20.97301,21.17145,21.25653,21.54652,21.59715,21.71634,21.6286,21.60728,21.7426,21.98931,21.77421
Merthyr Tydfil,W06000024,17.28823,16.95996,17.28506,17.92995,18.52282,18.90694,18.82215,19.12962,19.45595,19.20012,19.19739,19.09266,19.47619,19.44551,19.53998,19.15425
