AREANM,AREACD,time1,time2,time3,time4,time5,time6,time7,time8,time9,time10,time11,time12,time13,time14,time15,time16
Liverpool,E08000012,77.71870906,77.98793949,78.14051647,78.42633904,78.82711739,78.98016303,79.40057799,79.46612124,79.9940156,80.11379041,80.38360122,80.44198658,80.40703192,80.29520603,80.22034296,80.08263253
St. Helens,E08000013,78.94286684,79.4366007,79.42277581,80.1056053,79.89766183,80.15835427,80.18432386,80.8550255,81.28809571,81.54521855,81.56609261,81.42458859,81.22305437,80.95093262,80.94977905,80.97324672
Sefton,E08000014,79.92992607,80.17121442,80.37855198,80.98838298,81.32270728,81.45960014,81.56474149,81.90078825,82.64183544,82.6041663,82.38556318,82.22628095,82.2512737,82.32627339,82.4106769,82.56361681
Wirral,E08000015,79.99264538,80.17414303,80.25295084,80.73911616,80.87887859,80.92796444,80.90592914,80.85757328,81.54541579,81.80070373,82.25065508,82.10234185,81.89879447,81.63262665,81.76622168,82.04161301
Barnsley,E08000016,79.59179111,79.47409099,79.39385149,79.53098741,79.84001166,80.14894925,80.15796673,80.41664508,80.75474522,81.37777477,81.52132078,81.7333236,81.59241873,81.86283949,81.91436489,81.86656718
Doncaster,E08000017,79.57759624,79.79621624,80.06488837,80.36219374,80.60367124,80.78094134,81.09439498,81.23659289,81.61184108,81.53162355,81.59739677,81.52924223,81.63978611,81.55635201,81.66237565,81.64799031
Rotherham,E08000018,79.48445127,79.52394616,79.87652927,80.48268315,80.61343603,80.66400602,80.70555111,81.11195057,81.53677672,81.57563906,81.38337885,81.316971,81.29999902,81.56933259,81.65963522,81.77736027
Sheffield,E08000019,80.36836777,80.43248882,80.59994036,81.11306851,81.13376233,81.33178713,81.32137228,81.65430675,82.05789424,82.30754111,82.35211851,82.51360317,82.53394356,82.63995224,82.40738822,82.25525272
Newcastle upon Tyne,E08000021,79.55733573,79.71759575,79.97922487,80.06632335,80.20236205,80.07844889,80.42558322,80.41998107,81.09689585,81.27603815,81.68529421,81.79389866,81.50522723,81.31562701,81.2385742,81.73277854
North Tyneside,E08000022,79.96644686,79.9554835,80.43861817,80.61565575,80.87612399,80.62865359,81.03067605,81.16395301,81.62892942,81.88029315,82.35742815,82.63621077,82.37715871,82.45032859,82.07822893,82.13155564
South Tyneside,E08000023,79.71893005,79.38772885,79.82397389,80.00725597,80.2860898,80.0659131,80.43235859,80.50299423,81.04279642,81.035204,81.43617238,81.44299775,81.51745304,81.5427942,81.71452701,81.51791045
Sunderland,E08000024,78.92297602,79.03465916,79.38244862,79.72193561,80.11840092,80.28192127,80.53534995,80.43656527,80.72337371,80.67006229,80.82014466,80.72132639,80.91180943,81.09407959,81.29363106,81.40629847
Birmingham,E08000025,79.59921925,79.82062158,80.04072696,80.4597503,80.66061029,80.846745,81.20910427,81.46882811,81.80664693,81.93760476,82.02130366,82.01209968,81.92840627,81.9142761,81.98919469,82.07593295
Coventry,E08000026,79.98281924,80.23925126,80.4519048,80.46684745,80.59917686,80.71655944,80.96210638,81.17032317,81.72000983,81.96611672,82.29870687,82.19088538,82.28092066,82.37119504,82.38819389,82.34770845
Dudley,E08000027,80.3254942,80.50649777,80.77719128,81.22545893,81.4547119,81.69278993,81.98759128,82.22692996,82.60490303,82.8308189,82.99992072,83.07537001,82.89004513,82.89119045,82.90493597,82.75367325
Sandwell,E08000028,78.91327295,79.18391287,79.34350724,79.66783159,79.9021204,79.91083439,80.53818934,80.68672407,81.25506452,81.14870499,81.30080364,81.23393417,81.33395018,81.35344741,81.28134025,81.07036913
Solihull,E08000029,81.94463011,82.04246603,82.51355895,82.97337005,83.37599476,83.12617913,83.44664734,83.51728589,84.16065738,84.24833504,84.44605601,84.26275217,84.194141,84.19502721,84.24291561,84.1363811
Walsall,E08000030,80.34009384,80.32891726,80.63354034,80.69110952,81.1294899,81.08593075,81.61838004,81.66557372,82.11406061,82.14467355,82.58027616,82.37545354,82.31711273,81.97590911,81.94856503,82.01755446
Wolverhampton,E08000031,79.99678543,79.97723664,79.93494326,80.09209562,80.34920646,80.50449994,80.97359053,80.76111091,81.42465181,81.55286449,81.91422668,81.67829713,81.39686647,81.35546923,81.33069961,81.40796868
Bradford,E08000032,79.15476127,79.52456763,79.62270703,79.88652591,79.85658336,80.16966936,80.35739975,80.76376916,81.01653047,81.35838522,81.27546245,81.35716136,81.28947918,81.53132441,81.58939542,81.63666419
Calderdale,E08000033,80.26322581,80.73442913,80.85141101,81.30648886,81.23807979,81.34037448,81.04621233,81.26298057,81.72017898,82.08856944,81.97311926,82.12170845,82.13007319,82.28603637,82.06508785,82.16660673
Kirklees,E08000034,79.37037287,79.61629262,80.13773569,80.59489019,80.62581116,80.72961137,80.93813313,81.33146504,81.70640584,81.90862222,82.29499525,82.31559819,82.39220239,82.34095976,82.47604808,82.49597779
Leeds,E08000035,80.63290996,80.88427086,81.07785958,81.35298157,81.47470703,81.5075939,81.52863101,81.65238572,81.82433493,82.02626566,82.01711999,82.29813741,82.10575287,82.23029576,82.11416878,82.14484418
Wakefield,E08000036,79.63033121,79.76385889,79.85223151,80.19874841,80.42542593,80.47973947,80.78336554,80.87001858,81.32781443,81.25673035,81.68118876,81.94232166,82.02788853,81.91247762,81.84989526,81.91528886
Gateshead,E08000037,79.20305319,79.45795434,79.59325266,79.9844251,80.37014148,80.54074404,80.71828982,81.07268175,81.3201302,81.27728695,81.14041781,81.18565997,81.36911691,81.27246876,81.39769462,81.43100085
Barking and Dagenham,E09000002,79.33042321,79.20067957,79.36309303,79.77317807,80.18477151,80.29981567,80.61574075,80.73749373,81.39802382,81.74396013,82.16796865,82.01487991,81.76533307,81.90345613,82.14037138,82.66629461
Barnet,E09000003,82.20020334,82.62586441,82.91940123,83.31410686,83.44426221,83.79072597,83.90429121,83.93488781,84.04982219,84.41649238,84.87829681,85.02024542,85.01942536,85.15705869,85.454058,85.78955101
Bexley,E09000004,81.23136092,81.57245252,81.96039404,82.48328347,82.60433734,82.52929855,82.81898287,83.20810456,83.77727354,84.07228234,84.09313376,84.20140917,84.05486323,84.19538155,84.08268349,84.09246078
Brent,E09000005,81.57439731,82.10803754,82.61466978,83.09555396,83.40979279,83.51245055,83.59024309,83.5815765,84.07546324,84.17132517,84.40171804,84.5965941,84.89559253,85.0877947,84.98595611,85.11312379
Bromley,E09000006,82.01636599,82.2850792,82.61258572,83.26265466,83.36723122,83.44167856,83.53936623,83.9329845,84.24138233,84.36059486,84.73784766,84.71902501,85.05797976,84.90472988,85.25488382,85.00247336
Camden,E09000007,80.9658051,81.24133165,81.7235458,81.83186833,82.3686189,82.74431222,83.51741517,84.08814887,84.40473668,84.85192833,85.4305439,86.07624985,86.16365691,86.78928929,86.54595183,87.04186626
Croydon,E09000008,80.68826148,80.7954962,81.01749686,81.23253023,81.86487207,82.11022833,82.61959544,82.48916557,82.87141722,83.03343352,83.32104368,83.41471083,83.38134106,83.60376935,83.6525936,83.95540081
Ealing,E09000009,81.17348381,81.30113371,81.59296021,82.02845983,82.72868928,82.80402345,82.94294945,82.99738288,83.61443641,83.90288744,84.07837304,84.01569098,84.03674658,84.2442833,84.64361852,84.82942433
Enfield,E09000010,81.02543395,81.12612664,81.30485349,81.89297412,82.30887239,82.48554747,82.69332328,82.74861814,83.66703551,83.80410354,84.18570748,84.09487543,84.17346033,84.54239283,84.5272424,84.77607522
Greenwich,E09000011,79.93348065,80.01790292,80.05722208,80.54277502,81.14621003,81.41622866,81.57597832,81.47733865,81.99586809,82.10296455,82.65953183,82.47706401,82.58258864,82.37203338,82.73760066,82.96283822
Hackney,E09000012,80.18405878,80.57186306,81.10571703,81.17501422,81.31845937,81.12253656,81.34425572,81.53299849,82.10317691,82.42687999,82.83215913,82.88886398,82.74247808,82.80142525,82.94109904,83.6708111
Hammersmith and Fulham,E09000013,81.32604493,81.66537581,81.92313119,82.84358959,83.19559822,83.30102427,83.27401289,83.05813581,83.23043174,83.18522388,83.30487671,83.89990045,83.91436798,84.33281432,84.46141971,84.5567633
Haringey,E09000014,79.77784045,80.1868136,80.85481303,81.98081547,82.65581256,82.98239141,83.49909262,83.49918954,83.50516385,83.54455972,84.29041923,84.51094662,84.50046639,84.58014211,84.71569839,84.96618223
Harrow,E09000015,82.86078081,82.85143237,82.65702503,83.16092651,83.62499573,84.14208344,84.33360714,84.46275767,84.94575376,85.10808532,85.52215296,85.66303157,85.90541432,85.88691686,85.89526841,85.98793683
Havering,E09000016,80.91247519,81.07795041,81.41736225,81.92772857,81.9849651,82.34763377,82.69793909,83.08129628,83.58213703,83.46287856,83.59507439,83.69467878,84.13777816,84.19751766,84.19077256,84.00451294
Hillingdon,E09000017,81.32860299,81.2821419,81.52849085,82.07664968,82.49744663,82.92604754,83.10418022,83.26977583,83.36112732,83.28727844,83.54919716,83.76016209,83.66678451,83.80935161,83.81701727,84.02763528
Hounslow,E09000018,79.88482752,80.10984323,80.46506033,80.85578017,81.47380932,81.89520455,82.31384969,82.53811364,82.8139291,83.03153257,83.19502634,83.71942484,84.10661988,84.23620284,83.99793376,83.7658502
Islington,E09000019,79.47840383,79.44228217,79.76622052,80.13363043,80.92711656,81.0826548,81.34184284,81.60304384,82.22958209,82.88305369,83.16007523,83.25724537,83.04841886,83.34047336,83.21147637,83.27200475
Kensington and Chelsea,E09000020,84.33451198,85.00788532,84.99240019,85.38284641,85.45512732,85.85613759,85.79622483,85.91011047,85.79066579,85.48377296,85.85334649,86.0901878,86.45388242,86.44604569,86.19661562,86.81615183
Kingston upon Thames,E09000021,81.30597606,81.6071042,82.26580309,82.80193516,82.9875985,83.14645192,83.44624874,83.8563467,84.23163456,84.55503542,84.3874213,84.50863721,84.45327243,84.89629982,84.8436245,84.93188709
Lambeth,E09000022,79.76266181,79.93908055,79.83596593,80.17417586,80.61393157,81.01601914,81.02423854,81.09570057,82.00909659,82.74998593,83.22457899,82.97041541,83.02318352,83.18412404,83.47973602,83.74949646
Lewisham,E09000023,79.06534318,79.62464215,79.84100933,80.47979786,80.92112657,81.11175362,81.49503052,81.59004922,82.11248571,82.36772299,82.74764177,83.19961183,83.10893849,83.28549707,83.67708981,83.84811797
Merton,E09000024,81.69847203,82.04268134,82.23595027,82.65694683,82.53870393,82.78300903,82.96775705,83.59694436,83.7370891,83.98071672,83.90299544,84.06260675,84.16338124,84.16358901,84.28396738,84.33932267
Newham,E09000025,78.83538385,78.76732688,78.82109867,79.33576424,79.72551028,80.29862663,80.60573024,81.29428805,81.85740038,82.48046067,82.41177071,82.93688673,82.54183289,83.12879622,82.91333774,83.29453295
Redbridge,E09000026,80.98858755,81.24729333,81.58369393,82.0813698,82.342547,82.45443164,82.75544277,82.99177836,83.46984536,83.82188237,84.06056992,84.45811434,84.22541635,84.34638125,84.32918743,84.78599135
Richmond upon Thames,E09000027,82.25739958,82.36785673,82.70350389,83.00073616,83.58633969,84.01572654,84.93339661,85.11702824,85.55286141,85.53167572,85.58297445,85.68399638,85.43861296,85.92955555,85.69060463,86.44216068
Southwark,E09000028,79.92177143,80.17402828,80.58212648,81.03587032,81.18384902,81.39842857,81.62001378,81.9741139,82.34466703,82.78333823,83.47615419,83.66270222,83.68053437,83.77299706,84.40007942,84.63070141
Sutton,E09000029,80.63502218,81.22891282,81.84161502,82.54283264,82.51340631,82.55166873,82.84362289,83.32659067,83.83130678,83.78565973,83.87208054,83.32600497,83.54354326,83.53400706,84.26149571,83.88387051
Tower Hamlets,E09000030,78.80503962,79.15811983,79.81130412,80.11040427,80.31323699,80.26765484,80.6398907,81.04196887,81.65688224,81.77006911,82.39766412,82.25848104,82.41047303,82.32717355,82.92375452,83.21157086
Waltham Forest,E09000031,79.60407729,80.0575509,80.50291257,80.94324599,81.21897257,81.41905143,81.89204127,82.28814087,82.7727786,83.1250825,83.4646561,83.63591445,83.70403899,83.92494012,84.16039838,84.51898227
Wandsworth,E09000032,80.21126471,80.52412534,80.83827624,81.12970647,81.33945817,81.36498162,81.84239219,82.39212794,83.00433348,83.14770064,83.21430348,83.62040773,83.64869655,83.83216198,83.63045237,84.00871223
Westminster,E09000033,82.33225281,82.62280723,82.60390133,83.4311127,83.81344531,84.5969111,84.82793568,84.80804302,84.64423484,84.60646254,85.2966592,85.71673088,85.92943006,85.93629395,86.02630218,86.54491924
Antrim and Newtownabbey,N09000001,80.48994104,80.62833048,80.94592472,81.17438302,81.27684117,81.4218882,81.57575531,81.63089852,81.93883276,81.92916981,82.03538001,81.79982225,81.97560956,81.90737533,81.97433194,82.03149221
"Armagh, Banbridge and Craigavon",N09000002,80.58847525,80.74294094,81.54481422,81.70765803,82.23821293,81.8493519,81.93371245,81.90120821,82.39875443,82.51795066,82.66540663,82.41791399,82.35756531,82.46282876,82.67700538,82.87637998
Belfast,N09000003,79.57791541,79.70086149,79.9040168,79.97768833,80.05088125,79.97965282,80.06736639,80.18296602,80.52927019,80.67983689,80.84293799,81.06395474,81.0263982,81.1340653,81.00460116,81.07019874
Causeway Coast and Glens,N09000004,81.2628274,81.40814325,81.25180566,81.30103313,81.81986061,82.09335148,82.25620146,82.08920809,82.62579546,82.69448566,82.66088002,82.70699072,82.84816817,83.3913641,83.2106081,83.09432168
Derry and Strabane,N09000005,79.1945203,79.50598504,79.83943412,79.88182232,79.95431765,79.96812157,79.70392365,79.94855471,80.26640425,80.96357385,81.42521214,81.41958011,81.7430642,81.38720933,81.39237577,81.26507901
Fermanagh and Omagh,N09000006,80.47141379,80.61872799,81.03179377,80.8588735,81.34222647,81.57100296,81.83935011,82.40017831,82.61251049,83.35757185,83.16168889,82.93095195,82.48879532,82.49049508,82.47989561,82.99360856
Lisburn and Castlereagh,N09000007,80.94103112,80.80167165,80.98061716,81.40945976,81.71556831,82.12966712,82.27500714,82.09243878,82.29379296,82.6397526,83.17365802,83.32815978,83.33395995,83.19904769,83.37371687,83.22987863
Mid and East Antrim,N09000008,80.43427899,80.77832185,81.35735497,81.68770164,81.6514514,81.54547286,81.59286911,81.92097859,82.44783002,82.8352995,82.77174029,82.74245374,82.65802012,82.75711604,82.66667037,82.50281
Mid Ulster,N09000009,80.96414957,81.12459906,81.04104243,81.17329002,81.47259711,81.58630778,81.86397136,81.81637321,82.47952538,82.8306811,83.3633143,83.31954614,83.24749574,82.65565232,82.65566032,82.69889969
"Newry, Mourne and Down",N09000010,80.37257957,80.43744147,80.42800161,80.39958525,80.53079012,80.588059,81.18255847,81.44150057,82.01879028,82.30558067,82.59023662,82.50849261,82.36211579,82.45545252,82.64335774,83.12336643
North Down and Ards,N09000011,81.32134283,81.12772647,81.61826075,81.92137118,82.20846616,81.95591971,81.92017048,82.04335872,82.57227682,82.6676775,82.56815558,82.60560713,82.72337337,82.82894676,82.64463725,82.55616264
Clackmannanshire,S12000005,78.59616366,79.21017946,78.71557173,78.78083582,79.36682003,80.31785396,80.82235665,80.52302495,80.5661497,80.42855736,79.84764347,80.19943133,80.12376867,80.58934504,80.1986171,80.66950652
Dumfries and Galloway,S12000006,79.68151798,79.56390157,79.8249246,80.32827876,80.24468883,80.48309061,80.53040193,81.33707846,81.46864546,81.81397299,81.47285798,81.44287112,81.3384566,81.81943443,81.76879944,81.76278591
East Ayrshire,S12000008,77.95171515,78.42595189,77.97245663,78.1484927,77.84421524,78.34778033,78.58763443,79.36015518,79.77989052,80.16602644,79.67483515,79.63267554,79.42654227,79.83536043,79.96273895,79.96345476
East Lothian,S12000010,80.12756397,80.11640561,80.1166301,80.68978597,80.93685038,81.21638238,81.10940685,81.06460594,81.17487267,81.43358708,81.60114757,82.07643963,82.4893346,82.69136344,82.51528344,82.36695617
East Renfrewshire,S12000011,81.09687051,80.62348863,81.128036,81.90129152,82.37187578,81.85259007,81.82644943,82.17670656,82.9100644,82.78357656,82.87465553,82.67436953,83.44349534,83.53983753,83.74804681,83.56556373
Na h-Eileanan Siar,S12000013,79.75787824,80.07090036,79.75420105,80.1139634,80.37232997,81.48849312,82.10087299,82.14581203,80.66128863,80.23794533,80.4713434,82.13456738,82.8933231,82.69479441,82.77189127,82.75083633
Falkirk,S12000014,78.59968702,78.89019106,79.17714991,79.4545079,79.43773123,79.50688104,79.6595505,80.21176276,80.29968002,80.54610389,80.62825361,80.95442382,80.89525213,80.61369215,80.51300024,80.3031445
Highland,S12000017,79.43828515,79.81909321,80.34737522,80.59149226,80.58848689,80.84782463,81.16265359,81.47493743,81.5021339,81.78956828,82.14457564,82.70854012,82.6405368,82.8691057,82.59572459,82.35117781
Inverclyde,S12000018,77.74652946,78.01649998,77.86234075,77.81687426,78.15771331,78.56462785,78.92615664,79.17023341,79.59502143,79.91503722,80.64478456,80.73575422,80.41776837,80.08178193,79.68450016,79.59751753
Midlothian,S12000019,78.61815733,79.11687132,79.4593431,79.68506129,79.73076697,80.50710142,81.21615438,81.33352482,81.39771927,81.21448607,81.69414705,81.53654226,81.48202093,81.42395253,81.63369167,81.67902867
Moray,S12000020,80.15077281,80.17291459,80.18273702,80.03881126,80.36494625,80.60056536,81.16015762,81.52110172,81.83094168,81.67000237,81.59271659,81.68935626,81.69929008,82.14680266,81.93391375,81.67804799
North Ayrshire,S12000021,78.47149284,79.0900285,78.92249058,78.9829624,79.02446002,79.00460956,79.18489763,79.53478916,80.22068251,80.65708691,80.93821989,80.97508211,80.79080389,80.51834677,80.16341986,79.87502463
Orkney Islands,S12000023,81.02928638,80.47769982,81.34976818,81.01488074,81.56044128,81.54742506,81.89575656,81.70597908,81.59219995,81.83114893,82.58523507,82.86772547,82.81144027,82.69975832,81.68980901,82.06923216
Scottish Borders ,S12000026,79.81302978,79.94000175,80.12346134,80.66880495,80.88888099,80.94906813,81.33356361,81.46228677,81.96702086,81.88518836,82.33895077,82.44393436,82.53098925,82.59747834,82.35554014,82.08905968
Shetland Islands,S12000027,80.74230892,80.30343607,80.93359683,81.39337011,82.50462576,81.42123693,81.74204683,80.61302662,81.03665645,81.40513317,82.5607666,82.38796795,81.92877701,82.02949228,83.18757216,83.3718067
South Ayrshire,S12000028,79.23561072,79.65112167,80.02637638,80.45313053,80.55257676,80.8377497,80.79776393,81.01409151,80.84285337,81.08996739,80.85231279,80.91100858,81.03003924,80.7630962,81.13927118,81.25696796
South Lanarkshire,S12000029,78.56985569,78.71437971,79.14037248,79.30779283,79.44747831,79.47481627,79.80939936,80.10132275,80.35308325,80.44329927,80.60288691,80.80734322,80.81158532,80.67348072,80.69974553,80.63369774
Stirling,S12000030,79.32649452,79.87917959,80.16675186,80.57539492,80.83756414,81.1222776,81.61423308,81.66172632,82.02051858,81.78757501,82.04330168,81.92223726,82.03473238,82.25458628,82.56545657,82.82984256
Aberdeen City,S12000033,79.99819083,79.99148918,80.00793075,80.14316733,80.18335151,80.30451397,80.54860917,80.79372883,81.06865952,81.0716127,81.24131775,81.00253007,80.94998909,80.84108776,81.05154156,81.13657868
Aberdeenshire,S12000034,80.7896293,80.84275327,81.02202743,81.1538607,81.28886243,81.12638945,81.32690683,81.54944301,81.9545167,81.95004928,82.09403839,82.18208184,82.2445114,82.4475262,82.56732256,82.89620557
Argyll and Bute,S12000035,79.65773976,80.02578511,80.6503066,80.48252988,79.95962735,79.77015534,80.29324321,80.76127277,81.20654271,81.13908707,81.4454886,81.88361128,82.23452906,82.45337281,82.24163171,81.84488264
City of Edinburgh,S12000036,80.08553626,80.35454738,80.50019342,80.74002259,80.76248369,81.01564316,81.0613825,81.36074195,81.52672013,81.76368886,81.8742453,82.10060069,82.19331523,82.24300111,82.32734616,82.29231387
Renfrewshire,S12000038,78.06682034,78.24053629,78.26398199,78.53145497,78.89304576,78.85487851,79.32362852,79.65554332,80.27540264,80.37183796,80.58252162,80.62338879,80.59527318,80.17456034,80.22276081,80.41337884
West Dunbartonshire,S12000039,77.41732008,77.57950951,77.48669544,77.64449382,77.87751633,78.02681375,78.36013021,78.2198803,78.88927654,78.72968127,79.08380993,78.61785657,78.73677788,78.84958635,79.09129557,79.19832465
West Lothian,S12000040,77.68320708,78.01638618,78.42624241,78.99059201,78.909702,79.17048589,79.5309478,79.75217521,79.95970966,79.97864724,80.14498592,80.50101946,80.79867748,80.7777545,80.96625774,80.77988392
Angus,S12000041,80.0268039,79.57352867,79.58631726,79.92846729,80.69201836,80.86101507,80.87443948,80.49112328,80.7458235,80.94332212,81.43407451,81.73803185,81.93895736,81.78156178,81.63361794,81.75514143
Dundee City,S12000042,77.72924589,78.36356265,78.29297304,79.0244434,79.14162007,79.39953571,79.04048571,78.82151889,78.90059567,79.1131098,79.57426697,80.05327978,80.05678801,79.62916785,79.35805183,79.22505241
North Lanarkshire,S12000044,77.34000498,77.41069928,77.60880002,78.17291619,78.35565857,78.40736552,78.49164626,78.68135771,78.96914641,79.05722746,79.35242508,79.6165876,79.58137187,79.6010988,79.41854509,79.61312845
East Dunbartonshire,S12000045,80.42516294,80.37236885,81.03197929,81.5069978,82.21359666,82.2353298,82.62242013,82.22695748,82.80139359,83.09687323,83.45191191,83.52511807,83.53096897,83.48194019,83.33296633,83.37798318
Glasgow City,S12000049,76.4113767,76.40191641,76.64974817,76.86813583,76.98094819,77.12587503,77.36847135,77.8705863,78.25284844,78.46814725,78.49497912,78.70335735,78.84657404,78.93091513,78.72585529,78.6627116
Fife,S12000047,79.3796308,79.4827023,79.62006448,79.92185664,80.08866085,80.05993445,80.00237663,80.28175702,80.86779607,81.04681247,81.14219164,81.37049924,81.46319378,81.20544897,80.80760256,81.00050087
Perth and Kinross,S12000048,80.04750058,80.24345073,80.6125025,81.12711473,81.10029081,81.32897412,81.58880918,82.10071954,82.46930909,82.65618396,82.62324803,82.82106031,82.64220234,82.58500924,82.45831771,82.80583683
Isle of Anglesey,W06000001,80.65637,81.25372,81.42319,82.16769,82.19198,82.68283,82.06803,81.92596,82.19852,82.91199,83.01503,82.87578,82.62446,82.6115,82.86529,83.16285
Gwynedd,W06000002,80.91878,80.77467,81.04654,81.63751,81.96115,81.96387,82.04639,82.11194,83.04097,82.87192,83.55433,83.31212,83.66161,83.56381,83.35499,83.27715
Conwy,W06000003,80.55285,80.90936,81.22958,81.45471,81.4156,81.50306,81.7091,81.78447,82.20672,82.46249,82.80756,82.74942,82.55033,82.95754,82.84837,82.84558
Denbighshire,W06000004,79.77228,80.30088,80.07241,80.62857,80.84598,81.05791,80.54102,80.43593,80.88094,81.1977,81.19248,81.37212,81.82871,82.02569,81.76517,81.53343
Flintshire,W06000005,80.20113,80.86587,80.72122,81.11436,81.29198,81.62654,81.81763,81.8643,82.29771,82.33888,82.27248,82.4502,82.44301,82.55118,82.40501,82.59149
Wrexham,W06000006,79.70627,79.92803,80.14377,80.37788,80.51397,80.6736,80.80477,81.10276,81.58053,81.93539,81.97758,81.75488,81.62227,81.58446,81.40076,81.29111
Ceredigion,W06000008,81.61642,81.42676,81.93841,82.59467,83.55907,83.55749,83.50642,83.22801,83.34925,83.73579,83.81446,83.92102,83.69883,84.0155,84.17289,84.1726
Pembrokeshire,W06000009,80.22871,80.3396,81.0018,81.47068,81.67612,81.8363,82.18024,82.15306,82.54643,82.39697,82.71278,83.07246,83.15609,83.54424,83.26077,83.29043
Carmarthenshire,W06000010,79.9608,80.21295,80.70371,81.12692,81.33955,81.21586,81.19891,81.55388,82.13484,82.5204,82.52699,82.51495,82.30496,82.20718,82.22362,82.2765
Swansea,W06000011,80.1406,80.51835,80.80858,80.96217,80.93559,81.03476,81.51348,82.00564,82.21899,82.11573,82.0296,82.39855,82.46869,82.24741,82.10959,82.19469
Neath Port Talbot,W06000012,79.7901,80.12158,80.408,80.23612,80.55935,80.32941,80.5963,80.8254,80.86173,81.1706,80.97425,81.19641,81.13895,81.05987,80.94461,81.0005
Bridgend,W06000013,79.52555,79.67657,79.98078,80.15982,80.10101,80.12005,81.04098,81.26192,81.17952,80.63151,81.00699,81.6909,81.81832,81.79405,81.20588,81.11021
Vale of Glamorgan,W06000014,80.98934,80.96085,80.8328,81.17666,81.69124,82.25731,82.48956,82.59595,83.07936,83.09801,83.23187,83.1811,83.24939,83.4993,83.38734,83.43483
Cardiff,W06000015,80.24816,80.42272,80.6543,81.23215,81.35994,81.52837,81.60407,81.68204,82.10413,82.42098,82.78861,82.76723,82.62444,82.6849,82.72474,82.85643
Rhondda Cynon Taf,W06000016,79.02561,79.19762,79.40283,79.91558,79.81066,79.76233,79.76944,80.22853,80.71903,80.91132,80.80813,80.93902,80.6451,80.9485,80.9733,81.09595
Caerphilly,W06000018,79.37425,79.36235,79.27402,79.83156,80.21854,80.73412,80.90389,81.17297,81.55403,81.4251,81.46473,81.44062,81.15072,81.30322,81.16046,81.31626
Blaenau Gwent,W06000019,78.44118,78.39039,78.43261,78.56603,78.54058,78.60047,78.93687,79.53644,79.83619,79.90238,80.06449,80.3506,80.5793,80.63796,80.56754,80.60396
Torfaen,W06000020,79.96699,80.46656,80.94795,81.11983,80.83481,80.70281,80.70969,81.42985,82.22136,82.05155,81.73666,81.60682,81.96433,82.37071,82.1544,82.03942
Monmouthshire,W06000021,81.31043,81.19003,82.51506,83.11597,83.45173,83.2063,83.19372,83.56288,83.63093,83.65257,83.97971,83.94287,84.0898,83.87327,83.97103,84.18932
Newport,W06000022,80.42554,80.57716,80.25273,80.36665,80.44875,80.925,81.26521,81.83777,82.0448,82.00547,82.20007,82.35019,82.28927,81.8996,81.76322,81.92226
Powys,W06000023,80.91452,80.99192,81.25763,81.72799,82.07415,82.55244,83.02597,83.07941,83.29566,83.39085,83.52669,83.60597,83.52369,84.07645,84.16453,84.04138
Merthyr Tydfil,W06000024,78.40037,78.16717,78.6043,79.09375,79.36456,79.53347,79.30583,80.20378,80.68392,81.02915,80.84742,80.54649,80.54884,80.61823,80.62887,80.64509
