year,Y0,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,Y27,Y28,Y29,Y30,Y31,Y32,Y33,Y34,Y35,Y36,Y37,Y38,Y39,Y40,Y41,Y42,Y43,Y44,Y45,Y46,Y47,Y48,Y49,Y50,Y51,Y52,Y53,Y54,Y55,Y56,Y57,Y58,Y59,Y60,Y61,Y62,Y63,Y64,Y65,Y66,Y67,Y68,Y69,Y70,Y71,Y72,Y73,Y74,Y75,Y76,Y77,Y78,Y79,Y80,Y81,Y82,Y83,Y84,Y85,Y86,Y87,Y88,Y89,Y90,Y91,Y92,Y93,Y94,Y95,Y96,Y97,Y98,Y99,Y100,Y101,Y102,Y103,Y104,Y105,Y106,Y107,Y108,Y109,Y110,Y111,Y112,Y113,Y114,Y115,Y116,Y117,Y118,Y119,Y120,Y121,Y122,Y123,Y124,Y125
2033,231,23,12,7,6,5,5,5,4,4,4,4,5,6,7,8,10,11,12,13,14,14,15,15,16,17,19,21,24,27,30,33,36,39,43,47,52,57,63,68,74,80,85,91,97,103,111,120,130,142,155,170,187,205,226,248,272,299,327,358,392,428,465,506,551,601,659,727,809,898,992,1093,1210,1346,1499,1674,1873,2102,2364,2666,3016,3420,3887,4426,5047,5765,6587,7524,8585,9784,11130,12620,14241,15982,17838,19903,22242,24730,27329,30081,32973,35973,39043,42178,45352,48510,51577,54218,57230,64165,72115,87500,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2034,227,23,11,7,6,5,5,4,4,4,4,4,5,6,7,8,10,11,12,13,14,14,15,15,16,17,19,21,24,27,30,33,36,39,43,47,51,56,62,67,73,79,84,90,96,102,110,119,128,140,153,168,184,203,223,244,268,294,323,354,387,422,459,500,544,594,650,718,798,886,979,1079,1195,1328,1480,1652,1849,2076,2335,2634,2979,3378,3839,4370,4984,5691,6503,7429,8477,9661,10990,12464,14070,15796,17629,19668,21978,24439,27013,29739,32609,35592,38647,41764,44947,48036,51268,53891,56953,62950,70879,87500,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2035,224,22,11,7,6,5,5,4,4,4,4,4,5,6,7,8,9,11,12,13,13,14,15,15,16,17,19,21,23,26,29,32,35,38,42,46,51,56,61,67,72,78,83,89,94,101,108,117,127,138,151,165,182,200,220,241,265,291,319,349,382,416,453,493,537,586,642,709,788,874,966,1065,1179,1311,1461,1631,1826,2049,2306,2602,2944,3338,3793,4317,4922,5620,6422,7336,8372,9542,10854,12310,13899,15609,17426,19443,21726,24159,26706,29406,32247,35205,38258,41363,44533,47718,50920,53648,56981,62347,66488,83750,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2036,221,22,11,6,6,5,5,4,4,4,4,4,5,6,7,8,9,11,12,12,13,14,14,15,16,17,18,21,23,26,29,32,35,38,41,46,50,55,60,66,72,77,82,88,93,100,107,115,125,136,149,163,179,197,217,238,262,287,314,345,377,411,447,487,530,578,634,700,778,863,953,1051,1164,1295,1442,1610,1803,2024,2277,2570,2908,3299,3748,4266,4863,5552,6344,7246,8270,9426,10723,12160,13731,15423,17225,19224,21483,23889,26409,29083,31893,34820,37855,40935,44095,47333,50509,53447,57036,63479,63854,67500,87500,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2037,218,22,11,6,6,5,5,4,4,4,4,4,5,6,7,8,9,10,11,12,13,14,14,15,15,16,18,20,23,26,28,31,35,37,41,45,49,54,60,65,71,76,81,86,92,99,106,114,124,135,147,161,177,195,214,235,258,284,311,340,372,406,442,480,523,571,625,691,768,853,942,1038,1149,1278,1424,1590,1780,1998,2249,2538,2873,3259,3704,4215,4805,5486,6268,7159,8170,9313,10595,12017,13568,15241,17025,19006,21245,23627,26120,28768,31554,34463,37461,40526,43660,46855,50034,53296,57270,63139,63364,55000,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2038,215,22,11,6,6,5,5,4,4,4,4,4,5,6,7,8,9,10,11,12,13,14,14,14,15,16,18,20,23,25,28,31,34,37,41,45,49,54,59,64,70,75,80,85,91,97,104,113,122,133,145,159,175,193,212,232,255,280,307,336,368,401,436,474,516,564,618,682,758,842,930,1025,1135,1262,1406,1570,1758,1974,2221,2507,2838,3220,3660,4166,4749,5422,6195,7075,8074,9203,10472,11878,13412,15065,16827,18790,21009,23371,25841,28460,31223,34108,37085,40142,43229,46382,49587,52754,56482,61283,63633,56667,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2039,212,21,10,6,6,5,5,4,4,4,4,4,5,6,7,8,9,10,11,12,13,13,14,14,15,16,18,20,22,25,28,31,33,37,40,44,48,53,58,64,69,74,79,84,90,96,103,111,121,131,144,157,173,190,209,230,252,277,303,332,363,396,431,469,510,557,610,674,749,832,919,1013,1121,1246,1389,1551,1736,1949,2194,2477,2804,3181,3616,4117,4694,5359,6123,6993,7981,9097,10351,11741,13259,14894,16637,18577,20775,23118,25566,28162,30902,33757,36713,39740,42801,45937,49236,52232,55355,60288,62651,55952,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2040,209,21,10,6,6,5,5,4,4,4,4,4,5,6,7,8,9,10,11,12,13,13,14,14,15,16,17,19,22,25,28,30,33,36,40,43,48,52,57,63,68,73,78,84,89,95,102,110,119,130,142,156,171,188,207,227,249,273,299,328,359,391,425,463,504,550,602,665,740,821,907,1000,1108,1231,1372,1532,1715,1926,2167,2446,2770,3143,3573,4068,4640,5297,6052,6913,7889,8993,10233,11608,13110,14728,16453,18372,20547,22867,25294,27870,30584,33419,36355,39351,42401,45512,48665,51841,55113,59691,61204,59077,79167,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2041,207,21,10,6,5,5,4,4,4,4,4,4,4,5,6,7,9,10,11,12,12,13,14,14,15,16,17,19,22,24,27,30,33,36,39,43,47,52,57,62,67,72,77,82,88,94,101,109,118,128,140,154,169,186,204,224,246,270,296,324,354,386,420,457,498,543,595,657,731,811,896,988,1094,1217,1355,1513,1694,1903,2141,2417,2737,3106,3531,4021,4585,5236,5983,6833,7799,8891,10118,11478,12964,14565,16272,18171,20323,22620,25026,27582,30272,33083,35995,38978,42013,45126,48090,51145,54726,58878,63688,66458,83333,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2042,204,21,10,6,5,5,4,4,4,3,4,4,5,5,6,7,9,10,11,12,12,13,13,14,15,16,17,19,21,24,27,30,32,35,39,42,46,51,56,61,66,71,76,81,87,93,99,107,116,127,139,152,167,184,202,221,243,267,292,320,350,382,415,452,492,537,588,649,722,801,885,976,1081,1202,1339,1495,1674,1879,2116,2388,2704,3068,3489,3973,4531,5175,5914,6755,7710,8790,10003,11349,12820,14405,16094,17974,20105,22378,24761,27295,29963,32751,35636,38595,41621,44693,47684,50603,53702,57359,63104,66742,83333,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2043,202,21,10,6,5,5,4,4,4,3,4,4,4,5,6,7,8,9,11,12,12,13,13,14,14,15,17,19,21,24,26,29,32,35,38,42,46,50,55,60,65,71,75,80,86,91,98,106,115,125,137,150,165,182,199,219,240,264,289,317,346,377,410,446,486,530,581,641,713,791,874,964,1068,1188,1323,1477,1654,1857,2090,2360,2672,3032,3447,3926,4478,5114,5845,6678,7623,8690,9890,11222,12677,14246,15918,17779,19889,22141,24500,27008,29653,32420,35283,38220,41218,44241,47299,50335,53056,55849,59999,66710,85417,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2044,200,20,10,6,5,5,4,4,3,3,4,4,4,5,6,7,8,9,10,11,12,13,13,14,14,15,17,18,21,23,26,29,32,34,38,41,45,50,55,60,65,70,74,79,84,90,97,105,114,124,135,148,163,180,197,216,238,261,286,313,342,373,406,441,480,524,574,633,704,782,863,952,1055,1173,1307,1459,1634,1835,2065,2331,2640,2996,3406,3879,4425,5054,5777,6601,7535,8592,9779,11096,12536,14088,15744,17587,19675,21905,24242,26726,29350,32098,34933,37853,40819,43816,46816,49870,52746,55749,59734,64760,83750,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2045,197,20,10,6,5,5,4,4,3,3,3,4,4,5,6,7,8,9,10,11,12,12,13,13,14,15,16,18,21,23,26,28,31,34,37,41,45,49,54,59,64,69,74,78,83,89,96,104,112,122,134,147,161,177,195,214,235,257,282,309,338,368,401,436,474,518,567,626,696,772,853,940,1042,1159,1291,1442,1615,1813,2040,2303,2608,2960,3365,3833,4372,4995,5709,6524,7449,8494,9669,10972,12396,13932,15571,17396,19464,21672,23987,26446,29048,31775,34595,37483,40417,43404,46388,49326,52302,56025,60021,62569,69167,87500,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2046,195,20,10,6,5,5,4,4,3,3,3,4,4,5,6,7,8,9,10,11,12,12,13,13,14,15,16,18,20,23,25,28,31,34,37,40,44,49,53,58,63,68,73,78,83,88,95,102,111,121,132,145,159,175,192,211,232,255,279,305,334,364,396,431,469,511,560,618,687,763,843,929,1029,1144,1275,1424,1595,1791,2016,2275,2576,2924,3325,3788,4321,4935,5642,6448,7363,8397,9560,10849,12258,13778,15400,17206,19255,21442,23735,26171,28746,31447,34249,37111,40027,43000,46021,48953,51872,55820,60657,62480,55952,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2047,193,20,9,6,5,5,4,4,3,3,3,4,4,5,6,7,8,9,10,11,12,12,13,13,14,15,16,18,20,23,25,28,30,33,36,40,44,48,53,58,63,67,72,77,81,87,94,101,109,119,131,143,157,173,190,209,229,252,276,302,330,360,391,425,463,505,554,611,679,754,833,918,1016,1130,1259,1407,1575,1769,1992,2249,2546,2889,3285,3743,4270,4877,5575,6373,7277,8300,9450,10727,12122,13625,15230,17018,19047,21213,23484,25899,28452,31128,33904,36751,39657,42574,45576,48451,51387,54936,59902,60039,57738,79167,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2048,190,19,9,6,5,4,4,4,3,3,3,4,4,5,6,7,8,9,10,11,11,12,12,13,14,15,16,18,20,22,25,27,30,33,36,39,43,48,52,57,62,66,71,76,80,86,92,100,108,118,129,141,155,171,188,206,227,249,272,298,326,355,387,420,458,499,547,604,671,745,822,907,1004,1117,1244,1389,1556,1748,1968,2222,2516,2855,3246,3698,4219,4820,5510,6298,7192,8205,9342,10605,11986,13475,15062,16832,18841,20987,23236,25629,28160,30814,33565,36387,39269,42162,45063,47844,50799,54035,57321,57678,61508,83333,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2049,188,19,9,6,5,4,4,3,3,3,3,4,4,5,6,7,8,9,10,11,11,12,12,13,13,14,16,18,20,22,25,27,30,32,35,39,43,47,51,56,61,66,70,75,80,85,91,98,107,116,127,140,153,169,186,204,224,246,269,295,322,351,382,415,452,493,540,597,663,736,813,896,992,1103,1229,1372,1537,1726,1944,2195,2486,2821,3208,3653,4169,4763,5446,6224,7108,8109,9236,10485,11851,13324,14896,16648,18637,20763,22991,25361,27871,30505,33231,36026,38867,41772,44659,47517,50388,53615,56512,59357,59722,79167,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2050,186,19,9,5,5,4,4,3,3,3,3,4,4,5,6,7,8,9,10,10,11,12,12,13,13,14,16,17,19,22,24,27,29,32,35,38,42,46,51,56,60,65,69,74,79,84,90,97,106,115,126,138,152,167,183,201,221,243,266,291,318,347,378,411,447,487,534,590,655,727,803,885,980,1090,1214,1356,1518,1705,1920,2168,2455,2787,3170,3610,4119,4706,5382,6151,7025,8015,9129,10366,11717,13175,14732,16467,18435,20539,22748,25098,27584,30196,32903,35680,38495,41384,44276,47189,50097,52949,55999,60853,57051,62500,87500,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2051,183,19,9,5,5,4,4,3,3,3,3,4,4,5,6,7,8,9,9,10,11,12,12,12,13,14,16,17,19,22,24,26,29,32,35,38,42,46,50,55,60,64,68,73,78,83,89,96,104,114,124,136,150,165,181,199,218,240,263,288,315,343,373,406,442,482,528,582,647,719,794,875,968,1077,1199,1340,1500,1684,1896,2142,2426,2754,3132,3568,4070,4650,5318,6079,6944,7922,9024,10247,11584,13028,14569,16286,18236,20319,22506,24837,27300,29884,32571,35325,38133,41000,43875,46686,49501,52402,55694,60811,59551,52500,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2052,181,18,9,5,5,4,4,3,3,3,3,3,4,5,6,7,8,9,9,10,11,11,12,12,13,14,15,17,19,21,24,26,29,31,34,37,41,45,50,54,59,63,68,72,77,82,88,95,103,112,123,134,148,163,179,197,216,237,259,284,311,339,369,401,436,476,521,576,640,710,784,864,957,1064,1185,1323,1482,1664,1873,2115,2396,2721,3094,3525,4023,4596,5254,6008,6863,7831,8920,10129,11453,12882,14407,16107,18037,20100,22268,24577,27018,29577,32241,34972,37753,40599,43472,46300,49183,52301,55884,61210,62292,55000,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2053,179,18,9,5,5,4,4,3,3,3,3,3,4,5,6,6,8,8,9,10,11,11,11,12,13,14,15,17,19,21,23,26,28,31,34,37,41,45,49,54,58,62,67,71,76,81,87,94,102,111,121,133,146,161,177,194,213,234,256,281,307,335,364,396,431,470,515,569,632,702,775,854,946,1051,1171,1307,1464,1644,1851,2090,2367,2688,3057,3483,3975,4542,5193,5937,6782,7740,8817,10013,11323,12736,14246,15929,17841,19884,22032,24319,26738,29278,31919,34624,37388,40199,43046,45919,48775,51863,55756,60404,63081,56667,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2054,177,18,9,5,5,4,4,3,3,3,3,3,4,5,6,6,7,8,9,10,11,11,11,12,13,14,15,16,18,21,23,26,28,31,33,36,40,44,48,53,57,62,66,70,75,80,86,92,100,109,119,131,144,159,174,192,211,231,253,278,304,331,360,392,426,465,509,562,625,693,766,844,935,1039,1157,1291,1446,1624,1829,2065,2338,2655,3020,3441,3927,4488,5133,5867,6702,7649,8715,9899,11194,12593,14087,15753,17646,19669,21796,24064,26462,28984,31600,34284,37037,39832,42641,45429,48172,51002,54843,59615,61959,55952,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2055,175,17,9,5,4,4,4,3,3,3,3,3,4,5,6,6,7,8,9,10,11,11,11,12,12,13,15,16,18,20,23,25,28,30,33,36,40,44,48,52,57,61,65,69,74,79,85,91,99,108,118,130,142,157,172,189,208,228,250,274,300,327,356,387,421,459,503,555,617,685,757,834,924,1027,1143,1276,1429,1604,1806,2040,2310,2622,2983,3400,3880,4434,5072,5799,6625,7560,8614,9786,11067,12451,13929,15578,17452,19457,21563,23809,26186,28685,31278,33945,36675,39447,42249,45027,47807,50392,53202,57815,58571,57341,79167,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2056,173,17,9,5,4,4,4,3,3,3,3,3,4,5,5,6,7,8,9,10,10,11,11,12,12,13,14,16,18,20,23,25,27,30,33,36,39,43,47,52,56,60,64,68,73,78,84,90,98,107,117,128,141,155,170,187,205,225,247,271,296,323,352,382,416,454,497,549,610,677,748,824,912,1015,1130,1262,1412,1585,1785,2015,2283,2591,2947,3359,3834,4382,5012,5731,6548,7473,8514,9673,10941,12310,13773,15405,17261,19247,21332,23557,25913,28389,30964,33608,36306,39046,41845,44608,47331,50094,52510,55920,56674,56692,79167,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2057,170,17,9,5,4,4,3,3,3,3,3,3,4,4,5,6,7,8,9,10,10,11,11,11,12,13,14,16,18,20,22,25,27,29,32,35,39,43,47,51,55,59,64,68,72,77,83,89,97,105,115,126,139,153,168,185,203,223,244,268,293,319,347,378,411,449,491,543,603,669,739,814,902,1002,1117,1247,1396,1567,1763,1991,2255,2560,2912,3318,3787,4330,4952,5663,6472,7387,8416,9561,10815,12171,13618,15234,17071,19037,21104,23309,25643,28097,30649,33270,35948,38670,41420,44162,46833,49649,52470,54679,58089,57803,65000,87500,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2058,169,17,8,5,4,4,3,3,3,3,3,3,4,4,5,6,7,8,9,9,10,11,11,11,12,13,14,16,18,20,22,24,27,29,32,35,38,42,46,50,54,59,63,67,71,76,82,88,96,104,114,125,137,151,166,182,200,220,241,264,289,315,343,373,406,443,486,536,596,661,730,805,891,991,1103,1232,1380,1549,1743,1967,2228,2530,2878,3279,3742,4277,4893,5596,6395,7301,8320,9452,10691,12032,13466,15065,16883,18830,20877,23061,25373,27805,30333,32936,35601,38307,41029,43785,46493,49212,51923,54581,60810,62843,55000,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2059,166,17,8,5,4,4,3,3,3,3,3,3,4,4,5,6,7,8,9,9,10,10,11,11,12,13,14,16,18,20,22,24,26,29,31,34,38,42,46,50,54,58,62,66,70,75,81,87,94,103,112,123,135,149,164,180,198,217,238,261,285,311,339,368,401,438,480,530,589,654,722,795,881,979,1090,1217,1363,1531,1723,1944,2202,2500,2843,3240,3698,4226,4835,5530,6320,7215,8224,9344,10570,11895,13314,14898,16697,18624,20653,22816,25106,27517,30025,32607,35245,37932,40645,43367,46064,48657,51305,54784,59831,63061,56667,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2060,165,17,8,5,4,4,3,3,3,3,3,3,4,4,5,6,7,8,9,9,10,10,11,11,12,12,14,15,17,19,21,24,26,28,31,34,37,41,45,49,53,57,61,65,69,74,80,86,93,102,111,122,134,147,162,178,195,215,235,258,282,308,335,364,396,432,474,524,582,646,713,786,870,967,1077,1203,1347,1512,1703,1922,2176,2470,2809,3201,3654,4176,4776,5464,6245,7131,8128,9237,10451,11761,13164,14731,16513,18422,20430,22573,24843,27234,29719,32278,34892,37556,40251,42941,45643,48136,51004,54879,59352,61398,55556,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2061,163,17,8,5,4,4,3,3,3,3,3,3,4,4,5,6,7,8,8,9,10,10,10,11,11,12,14,15,17,19,21,23,26,28,31,34,37,41,45,49,53,57,61,64,69,73,79,85,92,100,110,120,132,146,160,176,193,212,232,255,278,304,331,360,391,427,468,517,575,639,705,777,860,956,1065,1189,1331,1494,1682,1899,2151,2441,2776,3163,3610,4127,4720,5398,6171,7047,8033,9130,10331,11629,13016,14566,16331,18221,20210,22332,24582,26951,29415,31956,34551,37194,39880,42555,45255,47762,50541,54208,58738,58403,52778,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2062,161,16,8,5,4,4,3,3,3,3,3,3,4,4,5,6,7,7,8,9,10,10,10,11,11,12,14,15,17,19,21,23,25,28,30,33,37,40,44,48,52,56,60,64,68,72,78,84,91,99,108,119,131,144,158,174,191,209,230,251,275,300,327,355,387,422,463,511,568,631,697,768,850,945,1052,1175,1315,1477,1662,1877,2126,2413,2743,3125,3567,4077,4665,5335,6098,6963,7939,9024,10212,11497,12871,14404,16150,18021,19991,22094,24323,26670,29114,31630,34207,36831,39501,42162,44803,47325,49940,52974,56580,58175,53889,62500,87500,100000,100000,100000,100000,100000,100000,100000,100000,100000
2063,159,16,8,5,4,4,3,3,3,3,3,3,3,4,5,6,7,7,8,9,9,10,10,11,11,12,13,15,17,19,21,23,25,27,30,33,36,40,43,47,51,55,59,63,67,72,77,83,90,98,107,117,129,142,156,172,188,207,227,249,272,296,322,351,382,417,457,505,561,623,689,759,840,934,1040,1161,1300,1459,1643,1854,2100,2385,2712,3089,3525,4029,4609,5273,6027,6881,7846,8920,10095,11366,12726,14244,15972,17823,19774,21858,24067,26394,28815,31310,33865,36467,39106,41745,44384,46942,49616,52093,55693,58713,54583,50000,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2064,157,16,8,5,4,3,3,3,3,2,3,3,3,4,5,6,7,7,8,9,9,10,10,10,11,12,13,15,16,18,20,23,25,27,30,32,36,39,43,47,51,55,58,62,66,71,76,82,89,97,106,116,127,140,154,170,186,204,224,246,268,293,318,346,377,412,452,499,554,616,680,750,830,923,1028,1147,1285,1442,1623,1833,2076,2356,2680,3053,3484,3982,4555,5210,5956,6802,7754,8815,9979,11236,12581,14085,15796,17629,19560,21623,23813,26119,28519,30993,33529,36114,38732,41362,43961,46555,49414,51875,55126,58701,57468,52500,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2065,155,16,8,4,4,3,3,3,3,2,2,3,3,4,5,6,6,7,8,9,9,10,10,10,11,12,13,14,16,18,20,22,25,27,29,32,35,39,42,46,50,54,58,61,66,70,75,81,88,95,104,114,126,139,153,168,184,202,221,243,265,289,315,342,373,407,446,493,548,608,672,741,820,912,1016,1134,1270,1425,1604,1811,2051,2328,2648,3018,3444,3935,4501,5149,5886,6722,7664,8712,9863,11108,12439,13926,15621,17436,19348,21391,23561,25845,28225,30678,33194,35762,38366,40972,43535,46172,48786,51145,53769,58649,61010,55000,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2066,153,15,7,4,4,3,3,3,2,2,2,3,3,4,5,6,6,7,8,9,9,10,10,10,11,12,13,14,16,18,20,22,24,26,29,32,35,38,42,46,50,53,57,61,65,69,74,80,87,94,103,113,124,137,151,165,182,200,219,240,262,286,311,338,368,402,440,486,541,601,664,732,810,902,1004,1121,1255,1409,1586,1790,2027,2301,2617,2982,3404,3890,4449,5089,5817,6643,7575,8612,9749,10980,12298,13770,15447,17245,19138,21162,23311,25574,27934,30368,32863,35407,37982,40545,43107,45689,48047,50659,53983,58783,62569,56667,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2067,151,15,7,4,4,3,3,3,2,2,2,3,3,4,5,6,6,7,8,8,9,9,10,10,11,11,13,14,16,18,20,22,24,26,28,31,34,38,42,45,49,53,56,60,64,68,73,79,86,93,102,112,123,135,149,163,180,197,216,237,259,282,307,334,364,397,435,480,534,593,656,723,801,891,992,1108,1240,1392,1567,1769,2003,2274,2586,2947,3364,3845,4398,5030,5749,6566,7487,8513,9637,10853,12157,13616,15275,17054,18930,20934,23063,25306,27644,30057,32530,35057,37613,40174,42733,45280,47591,50336,54148,58408,61230,55952,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2068,150,15,7,4,4,3,3,3,2,2,2,3,3,4,5,6,6,7,8,8,9,9,10,10,10,11,12,14,16,18,19,21,24,26,28,31,34,37,41,45,48,52,56,59,63,67,72,78,85,92,101,110,121,134,147,161,177,195,214,234,256,279,303,330,359,392,430,475,528,586,648,714,791,880,980,1095,1226,1376,1549,1748,1980,2247,2556,2912,3324,3800,4348,4972,5683,6490,7400,8414,9527,10730,12019,13461,15104,16866,18724,20709,22817,25039,27357,29749,32202,34707,37247,39797,42335,44855,47267,49790,53139,57332,59683,59077,79167,100000,100000,100000,100000,100000,100000,100000,100000,100000
2069,148,15,7,4,4,3,3,3,2,2,2,3,3,4,5,5,6,7,8,8,9,9,10,10,10,11,12,14,16,17,19,21,23,25,28,30,33,37,40,44,48,52,55,59,62,67,72,77,84,91,100,109,120,132,145,159,175,192,211,231,253,276,300,326,355,387,424,469,521,579,640,706,781,869,968,1081,1211,1360,1531,1728,1957,2221,2526,2878,3285,3755,4296,4915,5618,6415,7315,8317,9417,10608,11883,13309,14935,16680,18519,20486,22574,24776,27074,29444,31878,34367,36885,39406,41904,44390,46966,49579,52225,55456,58176,62847,83333,100000,100000,100000,100000,100000,100000,100000,100000,100000
2070,146,15,7,4,4,3,3,3,2,2,2,3,3,4,5,5,6,7,8,8,9,9,9,10,10,11,12,14,15,17,19,21,23,25,27,30,33,36,40,44,47,51,54,58,62,66,71,76,83,90,98,108,118,130,143,158,173,190,208,228,250,272,296,322,351,383,419,463,515,572,632,697,772,859,957,1068,1197,1344,1513,1708,1934,2195,2497,2845,3247,3712,4246,4858,5554,6342,7231,8221,9309,10487,11749,13160,14768,16495,18317,20265,22333,24516,26793,29141,31557,34026,36519,39032,41533,44006,46476,48874,51565,54498,56424,57639,79167,100000,100000,100000,100000,100000,100000,100000,100000,100000
2071,144,15,7,4,4,3,3,3,2,2,2,3,3,4,4,5,6,7,7,8,9,9,9,10,10,11,12,14,15,17,19,21,23,25,27,30,33,36,39,43,47,50,54,57,61,65,70,75,82,89,97,107,117,129,142,156,171,188,206,225,247,269,293,318,347,378,414,458,509,565,624,688,762,848,945,1056,1182,1328,1495,1688,1912,2170,2468,2812,3209,3668,4197,4801,5489,6269,7149,8127,9202,10367,11614,13012,14604,16312,18116,20046,22095,24257,26512,28843,31238,33683,36158,38653,41146,43591,46003,48082,50712,54184,56820,56369,65000,87500,100000,100000,100000,100000,100000,100000,100000,100000
2072,143,14,7,4,3,3,3,2,2,2,2,3,3,4,4,5,6,7,7,8,9,9,9,10,10,11,12,13,15,17,19,20,22,25,27,29,32,36,39,43,46,50,53,56,60,64,69,75,81,88,96,105,116,127,140,154,169,185,203,223,243,266,289,315,342,374,409,452,503,558,617,680,753,838,933,1043,1168,1312,1477,1668,1890,2145,2439,2779,3172,3626,4148,4745,5425,6197,7067,8036,9098,10249,11483,12865,14441,16132,17917,19827,21859,24002,26237,28547,30921,33348,35809,38277,40738,43175,45599,47696,50446,53999,56191,55848,52500,75000,100000,100000,100000,100000,100000,100000,100000,100000
2073,141,14,7,4,3,3,3,2,2,2,2,3,3,4,4,5,6,7,7,8,8,9,9,9,10,11,12,13,15,17,18,20,22,24,26,29,32,35,38,42,46,49,52,56,60,63,68,74,80,87,95,104,114,126,138,152,167,183,201,220,241,262,286,311,338,369,404,446,496,551,609,671,744,827,922,1030,1154,1296,1459,1648,1867,2120,2411,2747,3135,3584,4100,4690,5362,6124,6985,7944,8996,10133,11353,12720,14279,15954,17721,19612,21624,23747,25965,28254,30606,33011,35453,37909,40348,42728,45149,47480,50444,53661,56031,55322,55952,79167,100000,100000,100000,100000,100000,100000,100000,100000
2074,139,14,7,4,3,3,3,2,2,2,2,3,3,4,4,5,6,7,7,8,8,9,9,9,10,10,11,13,15,16,18,20,22,24,26,29,32,35,38,42,45,48,52,55,59,63,67,73,79,86,94,103,113,124,137,150,165,181,198,217,238,259,282,307,334,365,400,441,490,544,601,663,735,817,911,1017,1140,1280,1442,1628,1844,2095,2383,2715,3099,3542,4052,4636,5300,6054,6904,7853,8893,10019,11226,12577,14119,15776,17527,19400,21391,23495,25693,27962,30294,32677,35101,37541,39972,42336,44713,47100,49561,52812,56627,59157,63244,83333,100000,100000,100000,100000,100000,100000,100000,100000
2075,137,14,7,4,3,3,3,2,2,2,2,3,3,4,4,5,6,6,7,8,8,9,9,9,10,10,11,13,14,16,18,20,22,24,26,28,31,34,38,41,45,48,51,54,58,62,67,72,78,85,93,102,112,123,135,148,163,179,196,215,235,256,279,303,330,360,395,436,484,538,594,655,726,808,900,1005,1126,1265,1424,1609,1822,2069,2355,2684,3063,3501,4006,4582,5239,5984,6825,7762,8791,9906,11100,12436,13962,15602,17334,19190,21162,23245,25423,27672,29985,32352,34759,37171,39584,41994,44348,46615,48611,51845,55870,58287,62847,83333,100000,100000,100000,100000,100000,100000,100000,100000
