CountryName,CountryId,Year,Total,Live animals,Beverages & tobacco,Crude materials,Fuels,Animal & vegetable oils & fats,Chemicals,Material manufactures,Machinery & transport equipment,Miscellaneous manufactures,Unspecified goods,Beverages,Tobacco,"Hides, skins & furskins",Oil-seeds & oleaginous fruits,Crude rubber,Wood & cork,Pulp & waste paper,Textile fibres,Crude minerals & fertilisers,Metal ores & scrap,Other crude animal & vegetable materials,"Coal, coke & briquettes",Crude oil,Refined oil,Gas,Electricity,Animal oils & fats,Vegetable oils & fats,Processed oils & fats,Organic chemicals,Inorganic chemicals,"Dyeing, tanning & colouring materials",Medicinal & pharmaceutical products,Toilet & cleansing preparations,Processed fertilisers,Plastics in primary forms,Plastics in non-primary forms,Other chemicals,Leather manufactures,Rubber manufactures,Wood & cork manufactures,Paper & paperboard,Textile fabrics,Mineral manufactures,Iron & steel,Non-ferrous metals,Miscellaneous metal manufactures,Electric motors (intermediate),Electric motors (capital),Mechanical power generators (consumer),Mechanical power generators (intermediate),Mechanical power generators (capital),Specialised machinery (consumer),Specialised machinery (intermediate),Specialised machinery (capital),Metal working machinery (intermediate),Metal working machinery (capital),General industrial machinery (consumer),General industrial machinery (intermediate),General industrial machinery (capital),Office machinery (consumer),Office machinery (intermediate),Office machinery (capital),Telecoms & sound equipment (consumer),Telecoms & sound equipment (intermediate),Telecoms & sound equipment (capital),Miscellaneous electrical goods (consumer),Miscellaneous electrical goods (intermediate),Miscellaneous electrical goods (capital),Road vehicles other than cars (consumer),Road vehicles other than cars (intermediate),Road vehicles other than cars (capital),Cars,Railway equipment (intermediate),Railway equipment (capital),Aircraft,Ships,"Plumbing, heating & lighting fixtures (consumer)","Plumbing, heating & lighting fixtures (intermediate)","Plumbing, heating & lighting fixtures (capital)",Furniture (consumer),Furniture (intermediate),Furniture (capital),"Travel goods, handbags etc",Clothing,Footwear,Scientific instruments (consumer),Scientific instruments (intermediate),Scientific instruments (capital),Photographic & optical goods & clocks (consumer),Photographic & optical goods & clocks (intermediate),Photographic & optical goods & clocks (capital),Works of art,Jewellery,Other manufactures (intermediate),Other manufactures (capital),Other manufactures (consumer),Unspecified goods
Bhutan,BT,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bouvet Island,BV,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botswana,BW,2015,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Belarus,BY,2015,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,3,0
Belize,BZ,2015,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Canada,CA,2015,4128,1,0,12,5,51,7,15,43,5,27,174,0,0,0,0,0,0,3,1,114,2,0,0,177,0,0,2,1,0,62,14,5,297,57,3,21,16,57,0,23,0,24,26,19,85,114,64,5,30,0,486,19,0,32,132,0,6,0,145,52,0,1,33,1,8,67,7,72,58,4,25,30,419,6,0,539,0,0,1,0,4,15,0,10,56,2,0,38,127,4,2,0,44,15,13,1,56,36
Cocos Islands,CC,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Congo (Democratic Republic),CD,2015,10,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Central African Republic,CF,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Congo (Republic),CG,2015,132,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,10,0,0,0,1,0,0,10,8,0,0,0,16,3,0,0,0,0,0,0,0,44,1,0,0,1,2,0,0,0,6,0,1,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,1,1
Switzerland,CH,2015,9952,0,16,0,7,7,9,0,24,7,17,55,7,0,0,0,0,0,0,0,25,3,0,63,1,0,0,0,1,0,486,28,23,352,97,1,26,41,66,0,14,0,26,23,297,12,378,53,0,15,0,204,11,11,12,44,15,6,0,65,99,0,17,59,0,16,82,3,91,42,19,19,5,285,0,0,313,4,0,8,0,18,25,5,9,45,10,0,14,140,224,0,0,1232,1334,16,0,162,3108
Ivory Coast,CI,2015,105,0,0,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,4,7,0,3,0,0,0,1,0,0,6,3,0,0,0,25,6,0,0,0,0,0,2,0,7,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,1
Cook Islands,CK,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,CL,2015,456,0,0,0,0,0,0,0,6,2,0,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,37,5,0,9,9,14,0,0,0,0,5,11,4,1,9,0,16,0,121,5,0,2,16,0,0,0,12,18,0,0,0,0,3,1,1,4,3,0,2,2,71,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,18,0,0,0,0,0,2,3,3,3
Cameroon,CM,2015,21,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,CN,2015,13207,0,52,51,84,14,5,0,17,10,35,66,0,98,0,11,3,359,61,12,554,2,0,665,87,0,0,0,0,0,181,51,60,873,55,3,165,74,184,11,43,3,31,82,41,74,235,145,3,52,0,453,168,0,100,118,18,72,0,275,205,0,51,72,5,26,222,4,404,150,0,360,2,3582,24,0,144,8,0,4,0,5,32,1,9,49,11,0,56,426,7,36,0,18,13,43,86,114,1282
Colombia,CO,2015,372,0,0,0,0,0,0,0,0,5,0,29,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,12,0,0,38,4,0,0,6,16,0,1,0,0,0,0,0,0,7,3,31,0,52,3,0,6,10,0,0,0,6,6,0,0,0,0,0,0,0,1,0,0,0,2,41,0,0,1,3,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0,0,0,0,1,1
Costa Rica,CR,2015,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0
Cuba,CU,2015,20,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cape Verde,CV,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Curacao,CW,2015,18,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christmas Island,CX,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyprus,CY,2015,329,0,0,1,2,8,0,0,9,0,8,25,3,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,16,9,0,0,0,0,0,0,0,0,1,0,6,0,2,0,1,0,1,0,0,0,0,0,1,0,3,10,0,0,1,0,1,12,0,10,0,0,6,0,47,0,0,0,0,0,0,0,0,0,0,0,31,7,0,0,3,13,0,0,0,73,0,1,9,0
Czech Republic,CZ,2015,1945,1,4,0,0,4,3,0,27,12,12,15,1,0,0,0,0,0,14,0,0,0,0,0,5,0,0,0,0,0,12,15,14,110,46,0,35,43,158,0,17,0,22,42,13,44,40,69,0,5,0,15,0,0,15,62,1,6,0,61,79,0,15,187,0,4,71,1,191,38,3,82,13,36,0,0,5,3,0,2,0,1,0,12,6,84,13,0,11,43,3,3,0,0,1,22,8,65,0
Germany,DE,2015,30487,16,124,74,58,77,60,25,119,85,216,239,20,0,26,25,4,23,14,44,236,24,5,2632,160,8,0,3,43,2,573,186,212,2768,554,6,415,342,927,26,248,13,229,276,286,512,1249,514,8,62,0,1946,49,53,118,359,36,55,0,456,599,0,85,527,32,86,479,82,946,588,37,1043,60,1656,37,4,3510,35,0,39,12,40,50,50,79,987,226,0,127,701,64,68,0,17,42,533,23,740,43
Djibouti,DJ,2015,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,DK,2015,2332,5,44,33,29,26,19,12,15,16,24,57,0,0,1,0,0,0,4,0,0,19,0,50,118,3,0,0,0,0,46,12,13,122,51,0,36,47,70,0,17,4,13,51,37,52,21,61,0,4,0,21,7,0,37,62,1,9,0,64,59,0,13,56,1,2,97,3,64,31,1,39,25,138,0,0,33,18,0,12,0,6,2,6,12,75,16,0,10,89,37,3,0,11,1,27,0,111,1
Dominica,DM,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dominican Republic,DO,2015,138,0,0,4,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,11,0,0,1,0,4,0,1,0,0,0,6,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Algeria,DZ,2015,334,0,0,13,0,27,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,30,4,0,1,6,55,0,1,0,0,0,0,22,0,19,1,4,0,8,0,0,5,31,0,0,0,15,21,0,0,2,0,3,3,0,8,4,0,1,1,1,0,0,11,0,0,1,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,2,1
Ecuador,EC,2015,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
Estonia,EE,2015,175,0,0,0,0,0,0,0,0,0,1,37,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,3,1,0,3,4,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,15,0,0,0,0,6,0,0,0,0,0,12,0,10,9,0,0,0,24,0,0,0,2,0,0,0,0,0,0,0,11,0,0,0,14,0,3,0,0,0,0,0,4,0
Egypt,EG,2015,1085,0,0,7,1,0,94,0,5,5,5,5,0,0,0,0,0,0,2,10,45,0,1,0,62,1,0,0,0,0,14,4,15,82,33,0,12,15,24,0,1,0,15,2,1,10,19,16,0,35,0,88,3,0,16,33,1,0,0,44,31,0,0,16,0,2,11,0,32,16,0,0,15,34,0,0,54,8,0,0,0,0,0,0,0,0,0,0,4,33,1,0,0,1,0,11,7,71,12
Eritrea,ER,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,ES,2015,8837,7,45,33,128,197,50,12,27,21,52,294,23,2,0,2,0,1,3,13,254,0,2,517,115,22,0,0,0,0,122,324,87,945,176,8,79,100,189,0,34,1,44,69,55,177,100,150,4,24,0,295,34,0,17,108,10,12,0,151,147,0,24,104,17,28,159,26,223,56,15,282,5,1211,4,0,160,52,0,21,1,9,3,11,26,208,58,0,16,167,58,11,0,7,231,77,15,260,10
Ethiopia,ET,2015,172,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,108,1,0,2,3,0,0,0,3,3,0,0,3,0,0,3,0,1,0,0,0,3,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,1,12,0,0,0,0,0,0,0,1,0
Finland,FI,2015,1327,0,1,0,0,10,2,0,11,17,15,16,0,0,0,0,0,0,0,11,18,3,0,20,27,0,0,0,1,12,38,17,15,104,32,1,21,22,26,0,11,0,12,22,15,41,13,21,0,6,0,56,0,2,14,43,0,2,0,32,34,0,1,27,0,1,25,1,51,20,0,23,11,223,0,0,1,7,0,1,0,3,1,0,1,31,12,0,2,48,6,6,0,0,0,12,5,44,0
Fiji,FJ,2015,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Falkland Islands,FK,2015,116,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,9,0,2,0,0,1,0,10,8,0,0,0,3,2,0,0,0,0,0,2,0,1,0,0,0,7,1,0,0,38,4,0,6,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,1,0,0,0
Micronesia,FM,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Faroe Islands,FO,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
France,FR,2015,17904,55,276,136,360,152,79,40,131,75,124,621,33,8,10,12,0,12,4,19,78,19,5,1063,407,120,7,7,6,0,286,235,120,1056,344,21,246,244,302,5,303,27,179,157,221,383,273,445,4,87,0,229,57,10,96,281,18,9,0,322,467,0,48,234,24,63,353,77,478,200,42,431,28,657,10,6,2225,34,1,49,11,52,48,35,70,566,151,0,53,425,87,38,0,32,334,187,26,519,24
Gabon,GA,2015,23,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,1,0,0,0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Grenada,GD,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,GE,2015,45,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,1,0,0,0,0,1,4,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,5,0,7,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,2,1,0,0,1,0,0,4,0,0
Ghana,GH,2015,305,0,2,3,2,1,0,0,0,0,1,2,0,0,0,0,0,0,48,0,0,0,0,0,3,0,0,0,0,0,0,4,8,16,18,0,4,1,9,0,0,0,0,0,0,19,1,13,0,15,0,2,3,0,13,9,0,0,0,19,14,0,0,1,0,0,5,0,14,0,0,6,0,12,0,0,0,0,0,3,0,5,0,1,0,0,0,0,2,10,0,0,0,0,0,2,0,12,2
Gibraltar,GI,2015,570,0,0,0,0,0,0,0,0,0,34,1,3,0,0,0,0,0,0,0,0,0,0,0,307,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,10,0,2,4,0,4,1,0,0,0,96,0,0,0,68,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0,0,0,1,5,0,3
Greenland,GL,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gambia,GM,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guinea,GN,2015,15,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equatorial Guinea,GQ,2015,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Greece,GR,2015,857,1,3,3,1,15,1,0,6,0,13,53,15,0,0,0,0,0,0,0,18,0,0,0,42,0,0,0,0,0,1,0,14,104,23,0,11,11,38,2,1,0,1,12,2,9,14,13,0,7,0,5,0,0,3,9,0,0,0,20,10,0,0,16,0,1,32,0,15,5,0,11,0,73,0,0,42,1,0,0,0,1,0,0,4,62,22,0,0,25,5,0,0,1,0,2,4,54,0
South Georgia,GS,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,GT,2015,23,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guam,GU,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guinea Bissau,GW,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guyana,GY,2015,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hong Kong,HK,2015,6048,45,84,19,16,14,10,0,24,1,21,192,0,0,0,0,0,0,0,0,31,0,0,0,1,0,0,0,0,0,2,1,32,47,79,0,78,32,21,29,13,5,22,50,160,16,557,41,0,15,0,912,31,0,12,27,0,3,0,39,25,0,17,60,0,49,288,9,217,53,4,51,2,135,3,0,33,54,0,7,0,10,15,1,24,203,28,0,67,160,96,8,0,639,686,10,18,51,343
Heard & McDonald Islands,HM,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honduras,HN,2015,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Croatia,HR,2015,109,0,0,0,1,0,0,0,4,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,2,3,2,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,5,0,0,0,1,7,0,0,8,0,0,3,0,0,1,0,0,0,17,0,0,0,6,0,0,0,0,0,0,0,8,0,0,0,7,0,0,0,0,0,0,0,3,0
