year,Y0,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,Y27,Y28,Y29,Y30,Y31,Y32,Y33,Y34,Y35,Y36,Y37,Y38,Y39,Y40,Y41,Y42,Y43,Y44,Y45,Y46,Y47,Y48,Y49,Y50,Y51,Y52,Y53,Y54,Y55,Y56,Y57,Y58,Y59,Y60,Y61,Y62,Y63,Y64,Y65,Y66,Y67,Y68,Y69,Y70,Y71,Y72,Y73,Y74,Y75,Y76,Y77,Y78,Y79,Y80,Y81,Y82,Y83,Y84,Y85,Y86,Y87,Y88,Y89,Y90,Y91,Y92,Y93,Y94,Y95,Y96,Y97,Y98,Y99,Y100,Y101,Y102,Y103,Y104,Y105,Y106,Y107,Y108,Y109,Y110,Y111,Y112,Y113,Y114,Y115,Y116,Y117,Y118,Y119,Y120,Y121,Y122,Y123,Y124,Y125
2032,293,28,13,7,6,6,6,5,5,5,5,5,6,7,8,10,13,16,20,23,27,29,30,32,33,34,37,40,43,47,52,57,62,68,74,82,90,100,111,123,135,148,161,175,188,201,214,227,240,254,269,285,304,326,352,384,423,467,518,573,631,693,758,828,904,988,1080,1183,1298,1426,1570,1733,1918,2128,2365,2632,2930,3261,3633,4054,4537,5096,5741,6479,7321,8271,9328,10493,11775,13178,14714,16392,18212,20173,22256,24439,26763,29295,32025,34865,37750,40652,43627,46698,49734,52319,55616,60711,65135,58333,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2033,288,28,13,7,6,6,6,5,5,5,5,5,6,7,8,10,13,16,19,23,26,28,30,31,32,34,36,39,42,46,51,56,61,67,73,81,89,99,110,121,134,147,160,173,186,200,213,225,238,251,266,282,300,322,348,379,417,461,511,565,623,684,748,818,893,975,1066,1168,1282,1408,1550,1712,1894,2101,2335,2599,2895,3224,3593,4010,4488,5041,5679,6412,7246,8187,9235,10391,11664,13061,14593,16270,18093,20053,22133,24313,26633,29159,31887,34726,37625,40543,43551,46559,49591,52219,55840,62052,66176,58333,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2034,284,28,13,7,6,6,6,5,5,5,5,5,6,7,8,10,13,16,19,22,25,28,29,30,31,33,35,38,42,45,50,55,60,66,72,80,88,98,109,120,132,145,159,172,185,198,211,223,236,249,263,279,297,318,343,375,412,455,504,558,615,675,739,807,881,963,1053,1154,1265,1390,1531,1690,1870,2075,2306,2567,2859,3186,3552,3965,4438,4985,5618,6344,7171,8105,9144,10291,11554,12943,14469,16143,17967,19928,22007,24187,26505,29030,31751,34586,37484,40413,43438,46515,49566,52467,55953,61492,65789,58333,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2035,279,27,12,7,6,6,5,5,5,4,5,5,5,6,8,10,12,15,19,22,25,27,29,30,31,33,35,37,41,45,49,54,59,65,71,78,87,97,107,119,131,144,157,170,183,196,209,221,233,246,260,275,293,314,339,370,407,450,498,551,607,667,730,797,870,951,1040,1139,1249,1373,1512,1669,1847,2049,2277,2535,2824,3147,3510,3919,4388,4930,5556,6275,7095,8022,9054,10191,11445,12826,14343,16012,17833,19796,21878,24059,26379,28906,31621,34454,37359,40286,43267,46395,49611,52739,55776,60687,62992,55952,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2036,275,26,12,7,6,6,5,5,5,4,5,5,5,6,8,10,12,15,18,22,24,27,28,29,30,32,34,37,40,44,48,53,58,64,70,77,86,95,106,118,130,142,155,168,182,194,206,219,231,244,257,272,290,310,335,365,402,444,492,544,600,658,721,787,859,939,1027,1125,1234,1356,1493,1648,1824,2023,2249,2504,2790,3109,3467,3873,4338,4875,5494,6206,7019,7938,8962,10092,11337,12708,14218,15880,17695,19656,21742,23926,26248,28775,31496,34331,37233,40195,43192,46268,49501,52775,56104,60635,60298,57738,79167,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2037,272,26,12,6,6,6,5,5,5,4,4,5,5,6,8,9,12,15,18,21,24,26,28,29,30,31,34,36,40,43,48,52,57,63,69,76,85,94,105,116,128,141,154,166,180,192,204,216,228,241,254,269,286,306,331,361,397,439,486,537,592,650,712,777,849,927,1014,1111,1219,1339,1474,1627,1801,1998,2221,2473,2755,3071,3425,3826,4287,4818,5432,6137,6941,7852,8869,9992,11229,12592,14092,15746,17555,19510,21595,23783,26110,28643,31367,34207,37097,40071,43102,46137,49291,52436,55885,60294,61296,63244,83333,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2038,268,25,12,6,6,5,5,5,5,4,4,5,5,6,7,9,11,14,18,21,24,26,27,28,29,31,33,36,39,43,47,51,57,62,68,75,84,93,104,115,127,139,152,165,177,190,202,214,226,238,252,266,283,302,327,357,392,433,480,531,585,642,703,768,838,916,1001,1097,1203,1322,1456,1607,1779,1974,2194,2443,2722,3033,3384,3780,4235,4762,5370,6067,6864,7766,8774,9889,11119,12475,13967,15611,17413,19362,21444,23632,25965,28504,31231,34072,36969,39938,42975,46006,49110,52132,55408,60164,62784,64583,83333,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2039,264,25,12,6,6,5,5,5,4,4,4,5,5,6,7,9,11,14,17,21,23,25,27,28,29,30,32,35,38,42,46,51,56,61,67,74,83,92,102,114,125,138,150,163,175,188,200,212,223,236,249,263,280,299,323,352,387,428,474,525,578,634,694,758,828,905,989,1083,1188,1306,1438,1588,1757,1949,2167,2413,2688,2996,3343,3735,4185,4705,5307,5998,6786,7679,8677,9783,11006,12354,13839,15476,17269,19212,21289,23475,25808,28349,31082,33934,36853,39827,42836,45915,49066,52191,55497,59640,63301,65625,83333,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2040,261,25,12,6,6,5,5,5,4,4,4,4,5,6,7,9,11,14,17,20,23,25,26,27,29,30,32,35,38,42,46,50,55,60,66,73,82,91,101,112,124,136,149,161,174,186,198,209,221,233,246,260,276,295,319,348,383,423,468,518,571,627,686,749,818,893,977,1070,1174,1290,1420,1568,1736,1926,2141,2384,2656,2960,3302,3690,4135,4649,5244,5928,6709,7592,8580,9676,10889,12229,13707,15337,17123,19059,21131,23314,25645,28189,30928,33791,36725,39722,42727,45791,49027,52327,55448,58664,64366,67500,83333,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2041,257,25,11,6,5,5,5,5,4,4,4,4,5,6,7,9,11,14,17,20,22,24,26,27,28,30,32,34,37,41,45,49,54,60,66,72,80,89,100,111,122,134,147,159,172,184,195,207,218,230,243,257,273,292,315,344,378,418,463,512,565,620,678,740,808,883,965,1057,1160,1274,1403,1549,1715,1902,2115,2355,2624,2924,3263,3646,4085,4594,5182,5858,6631,7506,8483,9568,10770,12100,13570,15193,16973,18903,20969,23149,25476,28022,30768,33634,36576,39583,42628,45749,48924,52110,55274,57885,62879,66742,83333,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2042,254,24,11,6,5,5,5,4,4,4,4,4,5,6,7,9,11,14,16,19,22,24,26,27,28,29,31,34,37,40,44,49,54,59,65,72,80,88,98,109,121,133,145,157,170,182,193,204,216,227,240,254,270,289,311,340,374,413,457,506,558,612,670,731,798,872,954,1044,1145,1259,1386,1530,1694,1879,2089,2326,2592,2889,3223,3602,4037,4539,5121,5790,6554,7419,8387,9460,10650,11967,13427,15043,16816,18740,20801,22976,25301,27844,30596,33469,36417,39423,42482,45651,48774,51728,54930,58316,62554,67992,85417,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2043,251,24,11,6,5,5,5,4,4,4,4,4,5,6,7,9,11,13,16,19,22,24,25,26,27,29,31,33,36,40,44,48,53,58,64,71,79,87,97,108,119,131,143,155,168,179,191,202,213,225,237,251,267,285,308,336,369,408,452,500,551,605,662,723,789,861,942,1032,1132,1243,1369,1512,1673,1856,2064,2299,2561,2854,3185,3559,3989,4486,5061,5722,6478,7333,8290,9352,10529,11834,13281,14888,16654,18573,20628,22799,25122,27664,30413,33291,36242,39270,42350,45477,48690,51777,54710,58119,63362,70833,87500,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2044,248,24,11,6,5,5,5,4,4,4,4,4,5,6,7,8,11,13,16,19,22,24,25,26,27,28,31,33,36,39,43,48,52,58,63,70,78,86,96,106,118,129,141,153,165,177,189,200,210,222,234,248,263,282,304,332,365,403,447,494,544,597,654,714,779,851,931,1019,1118,1228,1353,1493,1653,1834,2039,2271,2530,2820,3147,3517,3941,4433,5001,5655,6402,7248,8195,9245,10410,11702,13136,14732,16490,18403,20455,22622,24942,27483,30226,33104,36066,39098,42182,45300,48530,51703,54641,57604,62309,70238,87500,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2045,245,24,11,6,5,5,5,4,4,4,4,4,5,6,7,8,11,13,16,19,21,23,25,26,27,28,30,33,36,39,43,47,52,57,63,69,77,85,95,105,116,128,139,151,163,175,186,197,208,219,232,245,260,278,301,328,361,399,441,488,538,590,646,706,770,841,920,1007,1105,1214,1336,1475,1633,1811,2014,2243,2500,2787,3109,3475,3894,4380,4942,5588,6327,7164,8100,9139,10292,11570,12992,14578,16328,18235,20281,22446,24765,27302,30046,32926,35896,38933,42030,45182,48291,51393,54509,57632,62347,66488,83750,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2046,242,23,11,6,5,5,5,4,4,4,4,4,5,6,7,8,10,13,16,19,21,23,24,25,27,28,30,32,35,38,42,46,51,56,62,68,76,84,94,104,115,126,138,149,161,173,184,195,205,217,229,242,257,275,297,324,356,394,436,482,531,583,638,697,761,831,909,995,1091,1199,1320,1457,1613,1790,1990,2216,2469,2753,3072,3433,3848,4328,4884,5522,6253,7080,8007,9034,10174,11439,12848,14425,16168,18067,20108,22270,24587,27124,29872,32756,35726,38773,41909,45088,48164,51235,54302,57274,63232,63854,67500,87500,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2047,239,23,11,6,5,5,5,4,4,4,4,4,5,6,7,8,10,13,16,19,21,23,24,25,26,28,29,32,35,38,42,46,51,55,61,67,75,83,92,103,113,124,136,147,159,170,181,192,203,214,226,239,254,272,294,320,352,389,431,477,525,577,631,689,752,821,898,983,1078,1184,1304,1440,1594,1768,1966,2189,2440,2720,3036,3393,3802,4277,4826,5457,6179,6998,7914,8931,10059,11309,12707,14274,16010,17902,19937,22094,24409,26947,29694,32579,35553,38605,41758,44942,48034,51097,54044,57470,63114,63364,55000,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2048,237,22,11,6,5,5,5,4,4,4,4,4,5,5,7,8,10,13,16,18,21,22,24,25,26,27,29,31,34,38,41,45,50,55,60,67,74,82,91,101,112,123,134,146,157,168,179,190,200,211,223,236,251,269,290,316,348,385,426,471,519,570,623,681,743,811,887,972,1066,1170,1289,1423,1575,1747,1942,2163,2410,2687,2999,3352,3757,4226,4769,5393,6107,6916,7822,8828,9944,11182,12566,14124,15852,17738,19767,21919,24231,26769,29515,32405,35383,38447,41598,44764,47883,51106,54059,57898,62585,64020,56667,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2049,234,22,10,6,5,5,4,4,4,4,4,4,4,5,6,8,10,13,15,18,21,22,23,24,26,27,29,31,34,37,41,45,49,54,59,66,73,81,90,100,111,121,133,144,155,166,177,187,198,209,220,234,248,265,287,313,344,380,421,466,513,563,616,673,734,802,877,960,1053,1157,1273,1405,1556,1726,1919,2137,2381,2655,2963,3312,3712,4176,4713,5329,6035,6836,7731,8726,9830,11055,12427,13975,15696,17574,19598,21746,24055,26591,29339,32233,35218,38287,41441,44615,47723,51000,54126,58175,62775,65686,58333,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2050,231,22,10,6,5,5,4,4,4,4,4,4,4,5,6,8,10,13,15,18,20,22,23,24,25,27,28,31,34,37,40,44,49,53,59,65,72,80,89,99,109,120,131,142,153,164,175,185,195,206,218,231,245,262,283,309,340,376,416,460,507,556,609,665,726,792,866,949,1041,1143,1258,1389,1537,1705,1896,2111,2353,2623,2927,3272,3668,4126,4657,5267,5964,6756,7641,8625,9717,10929,12289,13828,15541,17413,19430,21575,23881,26413,29162,32062,35055,38127,41278,44493,47640,50815,54027,58282,63766,66615,58333,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2051,228,22,10,5,5,5,4,4,4,4,4,4,4,5,6,8,10,12,15,18,20,22,23,24,25,26,28,30,33,36,40,44,48,53,58,64,71,79,88,97,108,118,129,140,151,162,173,183,193,204,215,228,242,259,280,305,336,371,411,455,501,550,602,657,717,783,856,937,1028,1129,1244,1373,1519,1684,1873,2086,2324,2591,2892,3233,3624,4077,4602,5205,5895,6677,7553,8525,9606,10805,12152,13682,15387,17252,19264,21404,23707,26240,28989,31888,34886,37972,41136,44377,47586,50780,53965,57621,62875,66348,58333,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2052,226,22,10,5,5,5,4,4,4,4,4,4,4,5,6,8,10,12,15,17,20,21,23,24,25,26,28,30,33,36,39,43,47,52,57,63,70,78,87,96,106,117,128,139,149,160,170,181,191,201,212,225,239,256,276,302,332,367,406,449,495,543,595,649,709,774,846,926,1016,1116,1229,1356,1501,1664,1850,2061,2297,2560,2857,3194,3581,4028,4547,5144,5826,6599,7464,8427,9496,10682,12017,13537,15235,17092,19098,21234,23535,26067,28817,31712,34708,37809,40988,44263,47560,50783,53968,57231,60749,63585,57292,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2053,223,21,10,5,5,4,4,4,4,3,3,4,4,5,6,8,10,12,14,17,19,21,22,23,24,26,27,30,32,35,39,43,47,51,57,62,69,77,86,95,105,115,126,137,148,158,168,178,188,199,210,222,236,253,273,298,328,362,401,444,489,537,588,642,700,765,836,915,1004,1103,1214,1340,1483,1645,1829,2036,2269,2530,2823,3156,3538,3980,4493,5082,5757,6522,7378,8329,9387,10560,11883,13393,15083,16934,18934,21065,23363,25893,28643,31543,34544,37648,40846,44132,47432,50711,54019,57255,60541,64250,62292,79167,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2054,220,21,10,5,5,4,4,4,3,3,3,4,4,5,6,8,9,12,14,17,19,21,22,23,24,25,27,29,32,35,38,42,46,51,56,62,68,76,85,94,104,114,124,135,146,156,166,176,186,196,207,219,233,249,269,294,324,358,396,439,483,530,581,634,692,756,826,905,992,1090,1200,1324,1466,1626,1807,2012,2242,2500,2790,3118,3496,3933,4440,5022,5689,6445,7292,8233,9278,10439,11750,13251,14933,16776,18771,20897,23191,25719,28470,31377,34388,37490,40700,43979,47267,50581,53902,57047,60528,66258,68333,83333,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2055,218,21,10,5,5,4,4,4,3,3,3,4,4,5,6,7,9,12,14,17,19,21,22,23,24,25,27,29,31,34,38,42,46,50,55,61,68,75,84,93,102,113,123,133,144,154,164,174,184,194,205,217,230,246,266,291,320,354,392,433,477,524,573,626,684,747,817,894,981,1077,1186,1308,1448,1606,1786,1989,2216,2470,2756,3081,3454,3886,4387,4963,5622,6369,7207,8138,9171,10320,11619,13110,14783,16620,18608,20731,23022,25547,28296,31204,34219,37334,40550,43835,47193,50456,53799,56864,59974,64311,66742,83333,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2056,215,21,10,5,5,4,4,4,4,3,3,4,4,5,6,7,9,11,14,17,19,20,22,23,23,25,26,28,31,34,37,41,45,50,55,60,67,74,83,92,101,111,121,132,142,152,162,172,181,191,202,214,227,243,263,287,316,349,387,428,472,518,567,619,676,738,807,884,969,1065,1172,1293,1431,1587,1765,1965,2190,2441,2723,3045,3413,3840,4335,4904,5556,6294,7122,8044,9066,10202,11489,12971,14636,16465,18447,20566,22854,25376,28123,31032,34053,37186,40423,43722,47054,50325,53863,56952,59567,63092,67992,85417,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2057,212,21,9,5,4,4,4,4,4,3,3,4,4,5,6,7,9,11,14,16,19,20,21,22,23,24,26,28,31,34,37,41,45,49,54,60,66,74,82,91,100,110,120,130,140,151,160,170,179,189,200,211,225,240,260,283,312,345,382,423,466,512,560,611,667,729,797,873,958,1052,1158,1278,1414,1569,1744,1942,2164,2412,2691,3008,3372,3795,4284,4846,5490,6221,7039,7950,8962,10086,11360,12832,14490,16312,18288,20401,22685,25205,27954,30865,33890,37027,40268,43578,46893,50261,53904,56964,59723,64005,67083,83750,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2058,210,20,9,5,4,4,4,4,3,3,3,4,4,5,6,7,9,11,14,16,18,20,21,22,23,24,26,28,30,33,37,40,44,48,53,59,65,73,81,89,99,108,119,128,139,149,158,168,177,187,197,209,222,238,257,280,308,341,377,418,461,506,553,604,660,720,788,863,946,1040,1145,1263,1398,1550,1723,1919,2138,2384,2660,2973,3332,3750,4233,4789,5425,6148,6957,7857,8858,9970,11234,12695,14345,16160,18129,20236,22518,25036,27787,30698,33727,36864,40106,43443,46814,50161,53744,56678,59519,65196,64524,67500,87500,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2059,207,20,9,5,4,4,4,4,3,3,3,3,4,5,6,7,9,11,13,16,18,20,21,22,22,24,25,27,30,33,36,40,44,48,53,58,65,72,79,88,98,107,117,127,137,147,156,166,175,184,195,206,219,235,253,277,304,337,373,413,455,499,547,597,652,712,779,853,935,1027,1131,1249,1382,1532,1703,1896,2113,2356,2629,2938,3293,3705,4183,4733,5362,6075,6876,7766,8755,9855,11108,12560,14202,16008,17971,20074,22352,24868,27617,30530,33564,36707,39955,43303,46696,50026,53502,56656,59502,65040,68274,58750,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2060,205,20,9,5,4,4,4,4,3,3,3,3,4,5,6,7,9,11,13,16,18,20,21,21,22,23,25,27,30,32,36,39,43,47,52,58,64,71,79,87,96,106,116,125,135,145,154,164,173,182,192,204,217,232,250,273,301,332,368,408,449,493,540,590,644,703,769,843,924,1015,1118,1234,1365,1514,1683,1874,2088,2328,2598,2904,3255,3662,4134,4677,5299,6004,6795,7676,8654,9742,10982,12426,14060,15859,17815,19913,22186,24701,27449,30363,33399,36552,39810,43152,46558,49931,53295,56847,60355,64343,67083,71250,87500,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2061,202,19,9,5,4,4,4,4,3,3,3,3,4,5,6,7,9,11,13,16,18,19,20,21,22,23,25,27,29,32,35,39,43,47,51,57,63,70,78,86,95,105,114,124,133,143,152,162,171,180,190,201,214,229,247,270,297,328,364,403,444,487,533,583,636,695,760,832,913,1003,1105,1219,1349,1497,1664,1852,2063,2300,2567,2870,3217,3619,4085,4622,5237,5935,6716,7586,8554,9630,10859,12292,13919,15711,17660,19752,22023,24535,27283,30199,33239,36397,39668,43024,46443,49873,53267,56881,60143,64075,63333,67500,87500,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2062,200,19,9,5,4,4,4,4,3,3,3,3,4,5,6,7,8,11,13,15,17,19,20,21,22,23,24,26,29,32,35,38,42,46,51,56,62,69,77,85,94,103,113,122,132,141,151,160,169,178,188,199,211,226,244,267,293,325,360,398,439,482,527,576,629,687,751,823,902,991,1092,1205,1333,1479,1644,1831,2040,2273,2537,2836,3179,3577,4038,4568,5175,5865,6638,7498,8455,9520,10737,12161,13779,15563,17507,19594,21859,24369,27117,30034,33077,36243,39523,42887,46305,49805,53261,56764,60172,65191,64314,55000,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2063,198,19,9,5,4,4,4,3,3,3,3,3,4,4,6,7,8,10,13,15,17,19,20,21,22,23,24,26,28,31,34,38,42,46,50,55,61,68,76,84,93,102,112,121,130,140,149,158,167,176,185,196,209,224,241,263,290,320,355,393,433,476,520,569,621,678,742,813,891,979,1078,1191,1318,1462,1625,1809,2016,2247,2507,2802,3142,3535,3991,4515,5115,5796,6561,7411,8358,9410,10617,12031,13640,15417,17354,19436,21697,24204,26950,29869,32918,36092,39371,42742,46175,49680,53054,56661,60724,66680,65294,55000,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2064,195,19,9,5,4,4,4,3,3,3,3,3,4,4,5,7,8,10,13,15,17,18,20,20,21,22,24,26,28,31,34,37,41,45,50,55,61,67,75,83,92,101,110,120,129,138,147,156,165,174,183,194,206,221,238,260,286,317,351,388,428,470,514,562,613,670,733,803,881,968,1065,1176,1302,1445,1606,1788,1992,2221,2478,2769,3105,3494,3944,4463,5056,5729,6484,7325,8262,9303,10497,11903,13503,15272,17202,19278,21537,24040,26784,29705,32759,35938,39222,42608,46063,49595,52913,56210,60004,65323,64314,55000,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2065,193,18,9,5,4,4,4,3,3,3,3,3,4,4,5,7,8,10,13,15,17,18,19,20,21,22,23,25,28,31,34,37,40,44,49,54,60,67,74,82,91,100,109,118,127,136,145,154,162,171,181,192,204,218,236,257,283,313,347,383,423,464,508,555,606,662,724,793,870,956,1053,1162,1287,1428,1587,1767,1969,2195,2449,2737,3068,3452,3898,4411,4997,5663,6410,7241,8166,9196,10379,11775,13368,15128,17051,19122,21376,23877,26619,29540,32596,35778,39082,42477,45974,49517,52916,56089,59450,64806,65833,56667,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2066,191,18,8,5,4,4,4,3,3,3,3,3,4,4,5,7,8,10,12,15,17,18,19,20,21,22,23,25,28,30,33,36,40,44,48,53,59,66,73,81,90,99,108,117,126,135,143,152,160,169,179,189,201,215,233,254,279,309,342,379,418,459,502,548,599,654,715,784,860,945,1040,1148,1271,1410,1568,1746,1946,2169,2421,2706,3033,3412,3852,4359,4939,5598,6336,7158,8072,9090,10263,11649,13233,14986,16902,18967,21216,23714,26457,29379,32435,35622,38939,42349,45850,49391,52881,56271,59299,64138,67138,58333,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2067,188,18,8,5,4,4,4,3,3,3,3,3,4,4,5,6,8,10,12,14,16,18,19,20,21,22,23,25,27,30,33,36,39,43,48,53,58,65,72,80,89,97,106,115,124,133,142,150,159,167,177,187,199,213,230,251,276,305,338,374,413,453,496,541,591,646,706,774,849,934,1028,1135,1256,1393,1549,1726,1923,2144,2392,2674,2998,3373,3807,4308,4882,5533,6263,7075,7979,8986,10147,11524,13100,14845,16754,18814,21059,23553,26293,29218,32275,35468,38789,42213,45704,49261,52732,56139,59317,63682,68721,60417,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2068,186,18,8,4,4,4,4,3,3,3,3,3,4,4,5,6,8,10,12,14,16,18,19,19,20,21,23,25,27,29,32,35,39,43,47,52,58,64,71,79,88,96,105,114,123,132,140,148,157,165,174,185,197,210,227,248,273,302,334,370,408,448,490,535,584,638,698,765,839,922,1016,1121,1241,1377,1531,1705,1901,2119,2364,2643,2963,3334,3763,4258,4824,5468,6191,6994,7888,8883,10033,11401,12968,14706,16608,18662,20903,23393,26130,29054,32119,35317,38645,42077,45581,49154,52678,56108,59488,63922,70846,62500,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2069,184,17,8,4,4,4,3,3,3,3,3,3,3,4,5,6,8,10,12,14,16,17,18,19,20,21,22,24,26,29,32,35,39,42,46,51,57,63,71,78,86,95,104,112,121,130,139,147,155,163,172,183,194,208,224,245,270,298,330,365,403,442,484,528,577,631,690,755,829,911,1004,1108,1226,1361,1513,1685,1878,2094,2337,2612,2928,3295,3720,4209,4768,5405,6119,6914,7798,8782,9921,11278,12837,14567,16463,18511,20747,23234,25969,28892,31963,35169,38508,41957,45471,49048,52690,56181,59386,63778,68727,60417,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2070,182,17,8,4,4,3,3,3,3,3,3,3,3,4,5,6,8,10,12,14,16,17,18,19,20,21,22,24,26,29,32,35,38,42,46,51,56,63,70,77,85,94,102,111,120,128,137,145,153,161,170,180,192,205,222,242,266,294,326,361,398,437,478,522,570,623,681,746,819,900,991,1095,1212,1344,1495,1665,1855,2069,2309,2582,2894,3256,3676,4160,4714,5342,6048,6834,7709,8683,9810,11158,12708,14430,16319,18360,20591,23075,25808,28731,31803,35019,38365,41822,45361,48941,52542,56189,59205,63283,66427,62500,79167,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2071,180,17,8,4,4,3,3,3,3,3,3,3,3,4,5,6,8,9,12,14,16,17,18,19,20,20,22,24,26,28,31,34,37,41,45,50,56,62,69,76,84,93,101,110,118,127,135,143,151,159,168,178,189,203,219,239,263,291,322,357,393,432,472,516,563,615,673,737,809,889,979,1081,1197,1328,1477,1645,1833,2044,2282,2551,2860,3218,3633,4112,4660,5281,5978,6755,7620,8583,9701,11039,12581,14294,16175,18210,20437,22917,25648,28572,31644,34864,38224,41689,45226,48822,52432,56089,58975,62306,67154,68182,83333,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2072,177,17,8,4,4,3,3,3,3,3,3,3,3,4,5,6,8,9,12,14,15,17,18,18,19,20,22,23,25,28,31,34,37,41,45,49,55,61,68,75,83,92,100,108,117,125,134,141,149,157,166,176,187,200,216,236,260,287,318,352,388,426,467,510,557,608,665,728,799,878,967,1068,1182,1312,1459,1625,1811,2020,2254,2521,2827,3181,3591,4064,4606,5220,5909,6677,7532,8485,9592,10922,12455,14160,16033,18063,20285,22760,25489,28414,31488,34710,38080,41566,45109,48716,52387,56001,59192,62455,69081,70265,83333,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2073,175,16,8,4,4,3,3,3,3,3,3,3,3,4,5,6,7,9,11,13,15,17,17,18,19,20,21,23,25,28,30,33,37,40,44,49,54,60,67,74,82,90,99,107,116,124,132,140,148,156,164,174,185,198,214,233,257,284,315,348,384,421,461,504,550,601,657,720,790,867,955,1055,1168,1296,1442,1606,1790,1996,2228,2491,2793,3144,3550,4016,4552,5160,5842,6601,7446,8388,9484,10805,12330,14027,15893,17916,20133,22606,25334,28257,31334,34560,37931,41427,45003,48642,52306,55981,59513,62359,67819,69391,83333,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2074,173,16,8,4,4,3,3,3,3,3,3,3,3,4,5,6,7,9,11,13,15,16,17,18,19,20,21,23,25,27,30,33,36,40,44,48,54,60,66,74,81,89,98,106,114,122,130,138,146,154,162,172,183,195,211,230,254,280,311,344,379,416,455,497,543,593,649,711,780,857,944,1042,1154,1280,1424,1587,1769,1972,2201,2461,2760,3106,3508,3970,4499,5100,5775,6526,7362,8292,9378,10689,12207,13896,15755,17772,19982,22452,25177,28099,31179,34409,37785,41291,44880,48525,52233,55884,59546,62751,67204,70582,85417,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
